,cellid,smsout0,smsout10,smsout20,smsout30,smsout40,smsout50,smsout60,smsout70,smsout80,smsout90,smsout100,smsout110,smsout120,smsout130,smsout140,smsout150,smsout160,smsout170,smsout180,smsout190,smsout200,smsout210,smsout220,smsout230,smsout240,smsout250,smsout260,smsout270,smsout280,smsout290,smsout300,smsout310,smsout320,smsout330,smsout340,smsout350,smsout360,smsout370,smsout380,smsout390,smsout400,smsout410,smsout420,smsout430,smsout440,smsout450,smsout460,smsout470,smsout480,smsout490,smsout500,smsout510,smsout520,smsout530,smsout540,smsout550,smsout560,smsout570,smsout580,smsout590,smsout600,smsout610,smsout620,smsout630,smsout640,smsout650,smsout660,smsout670,smsout680,smsout690,smsout700,smsout710,smsout720,smsout730,smsout740,smsout750,smsout760,smsout770,smsout780,smsout790,smsout800,smsout810,smsout820,smsout830,smsout840,smsout850,smsout860,smsout870,smsout880,smsout890,smsout900,smsout910,smsout920,smsout930,smsout940,smsout950,smsout960,smsout970,smsout980,smsout990,smsout1000,smsout1010,smsout1020,smsout1030,smsout1040,smsout1050,smsout1060,smsout1070,smsout1080,smsout1090,smsout1100,smsout1110,smsout1120,smsout1130,smsout1140,smsout1150,smsout1160,smsout1170,smsout1180,smsout1190,smsout1200,smsout1210,smsout1220,smsout1230,smsout1240,smsout1250,smsout1260,smsout1270,smsout1280,smsout1290,smsout1300,smsout1310,smsout1320,smsout1330,smsout1340,smsout1350,smsout1360,smsout1370,smsout1380,smsout1390,smsout1400,smsout1410,smsout1420,smsout1430
26,4479,0.005434097156361045,0.0009056828593935076,0.0,0.0009056828593935076,0.013081562328767,0.0,0.0022642071484837685,0.0,0.0013585242890902613,0.0,0.0022642071484837685,0.0,0.0013585242890902613,0.0,0.0,0.00013944483350405258,0.0,0.0004528414296967538,0.0,0.0004528414296967538,0.0,0.0004528414296967538,0.00104512769289756,0.0,0.0009056828593935076,0.0009056828593935076,0.0004528414296967538,0.0,0.0004528414296967538,0.0,0.00013944483350405258,0.0,0.0,0.0,0.0005922862632008064,0.0024561634747385895,0.0004528414296967538,0.0004528414296967538,0.0,0.0004528414296967538,0.012542421562337912,0.008395528472365077,0.0027040382069979706,0.0028714847840953426,0.007176534097960948,0.0010386225073062841,0.009359161640676569,0.009754052761455335,0.006717547025274434,0.00711101223402763,0.010295893614315673,0.013974149735795874,0.008415394776480515,0.00787375826548121,0.00963269757269954,0.022035040297512447,0.015203902481855483,0.01758919035767562,0.028760366682783835,0.011874256712575125,0.008552977869435301,0.009666053051277995,0.014855322846031936,0.018470808091695275,0.019007210128388394,0.01326959429518284,0.02917639481896312,0.020846183868670338,0.026049704029515633,0.027269175471392765,0.016723812786235442,0.01148927769064142,0.034394667830861286,0.026230542441513457,0.01931176099516008,0.04578716497777752,0.026112834447934014,0.04122234783157925,0.036349881546271806,0.01548711023080096,0.03190456131140066,0.023459039011971394,0.03441699047636483,0.015186724005790811,0.04953064658065523,0.02670449896549435,0.031191609964078243,0.021940844042660137,0.03809997512406912,0.03362620852182104,0.026270283845004235,0.032545812708110564,0.023900346884196396,0.037362689413638676,0.016358730784793465,0.016901603827580984,0.02044624765382274,0.019684208449191696,0.01607250984469259,0.033152349337402715,0.023934409189597387,0.02340545768667599,0.020263809704314607,0.031034833214333694,0.023213467180924298,0.038916607658613836,0.02232570380391489,0.020483386310444843,0.039343564328812794,0.028665209358250003,0.03387951860712707,0.0393660421750568,0.038847763962608806,0.019817113917607605,0.05262051791022149,0.03333497320402763,0.01912247057583964,0.023545227883284687,0.008327044318961559,0.026396676200900433,0.009440741246444718,0.016005473524431033,0.02698714282997728,0.012109891060540194,0.00987788447690816,0.04150121557747097,0.010906954427970893,0.034207080488229034,0.03019890348382133,0.017736770630657553,0.03172327481249864,0.03148466145287504,0.015493319033856414,0.026646274195156937,0.02174349980192331,0.022589339895473272,0.029981219334616643,0.0036162262519827543,0.006893479789191298,0.004859108629903868,0.007524352542156164,0.0049061813064874196,0.003814687763828851,0.0
27,4480,0.0,0.0,0.0,0.0,0.0004005328348366966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001011340483065758,0.0,0.0004005328348366966,0.0,0.0,0.0,0.0,0.0,0.0,0.0004005328348366966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004005328348366966,0.0,0.0,0.0,0.0004005328348366966,0.0004005328348366966,0.0,0.0,0.0,0.0,0.001675651856132285,0.0020026641741834835,0.005220770104856354,0.007131223535917715,0.0009527667421332574,0.003263753008031314,0.0068343781905192465,0.0021037982224900594,0.003473494492570964,0.006173536846989613,0.012954794572223923,0.007274001303193126,0.0070733700593063895,0.002803729843856877,0.001403866601123242,0.0008516326938266814,0.010006107390896898,0.00914299795075411,0.021018644706680318,0.006327791360581129,0.0036047955135302704,0.009145364456417306,0.008783921899417792,0.008961129905641518,0.014929845214886325,0.007303511595346597,0.020144058520221424,0.00644040215520381,0.010123638132314424,0.016101253845087322,0.013138559377968907,0.012918257735518388,0.014292144299457358,0.009235021758407777,0.005126192856071039,0.02430600788784309,0.00478278384490889,0.012206849367835464,0.01653689650102796,0.014354657814957553,0.02244454821203053,0.027334959320945335,0.019142361606661287,0.009837822689857625,0.009886283116253699,0.010781926034712406,0.03415367047129042,0.022003944927129492,0.005683346710162444,0.011014361103978286,0.0061115073555711805,0.01044154020971271,0.013535088854415997,0.01203172505771259,0.014016168750590252,0.007285478049509232,0.01608579664203797,0.011900893781784085,0.014893308378180795,0.015341854796039125,0.013974711967089878,0.014460711810058978,0.007748054654815321,0.015362911528038946,0.004426261234704221,0.006523502657673021,0.007128857030254523,0.007236807785988338,0.003874027327407661,0.005464681920438345,0.0004005328348366966,0.0021037982224900594,0.005773004012152917,0.005025058807764463,0.0028266833364890874,0.006882391773540883,0.006661620386059565,0.005036535554080568,0.0012636422749794831,0.010503583980182104,0.0008010656696733936,0.009235021758407777,0.008487076554019321,0.004852301003304782,0.001675651856132285,0.010597691483936621,0.0029392941311117693,0.005899644994223355,0.011721109432772344,0.006083879544999141,0.0040512353336313875,0.020689735627996725,0.007669874099140957,0.004286036908560462,0.00523224685117246,0.00711272024504955,0.0057224369879996274,0.002610385052428177,0.01447218855637508,0.008305208508906727,0.0008010656696733936,0.0034229274684176763,0.0004005328348366966,0.0
28,4481,6.087287317934489e-06,3.149284068616288e-05,0.0,3.149284068616288e-05,0.0004005328348366966,0.0,0.0,0.0,0.0,1.2174574635869218e-05,0.0,0.0,0.0,0.0036119681634303722,6.087287317934489e-06,0.0004005328348366966,0.0,0.0,0.0,0.0,0.0,0.0,0.0004005328348366966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004005328348366966,0.0,0.0,0.0,0.0004005328348366966,0.0004005328348366966,0.0,0.0,0.0,6.087287317934489e-06,0.002375388807760608,0.0020026641741834835,0.001480193982400403,0.005050511733407878,0.0063693384268353435,0.01023962320330309,0.002553787440460638,0.005751721870897886,0.00296892937331862,0.007699211897219355,0.014148031186091297,0.005294929525617008,0.015334789868784959,0.002853484546496844,0.008544362502701063,0.002782775816773199,0.012019681962207101,0.009853835261461013,0.008016203417862593,0.007553237745522455,0.0036545502161702374,0.006542899888258613,0.00842713431378369,0.007191535154731032,0.01329981009062236,0.012751703621675912,0.006527102302226461,0.010635611623569787,0.006058611696239383,0.009854635541071004,0.021390814565859534,0.00627498837961533,0.015072182079795585,0.010739247922933438,0.006318033592133222,0.006989242699146558,0.0160526032699127,0.009489513796010698,0.006022048776702848,0.008608530145999958,0.038469359162242235,0.015973064086023434,0.015824908177968392,0.018464282894007308,0.01074862484401454,0.006608115882289221,0.007457141348057299,0.008131053693059468,0.003195753145669832,0.010988008835993832,0.006027609277469679,0.0029918808054869685,0.0076302107937026515,0.012813893457704603,0.009573834746332452,0.0048161463469704215,0.0038520555840585733,0.004349594352624626,0.005375956177409936,0.013316038268870964,0.010403902123641675,0.0033091128154778696,0.006537792797557786,0.0078033941919077665,0.009093468766079084,0.00639432645971729,0.008265912180455292,0.00753480354833559,0.0033257947928332847,0.005456464013466626,0.00047569309084489206,0.005664387040253823,0.007424650425127311,0.0027274965029461234,0.001877656327249871,0.010168496953093163,0.002686059400282374,0.0021044800996010823,0.002503393854210463,0.004294732559283832,0.000807152956991328,0.010627563943017636,0.005967990148840545,0.002898404994868447,0.0024383744891329348,0.007251720265540195,0.004898100928021365,0.004201253831656915,0.0037456383119462222,0.003590198693188594,0.001971367962450401,0.0038338503317696887,0.0018118504774999192,0.003203877033701364,0.0009516561011138515,0.004880401742198388,0.005561767949357732,0.00076550254456843,0.0027866622215092524,0.003407312255583482,0.0008386457976774911,0.0010562921949090758,0.0004066201221546313,6.907296869026074e-05
29,4482,0.00016654845818182696,0.000574450941148337,0.0,0.000574450941148337,0.0004005328348366966,0.0,0.0,0.0,0.0,0.00033309691636365413,0.0,0.0,0.0,0.002602908177873737,0.00016654845818182696,0.0004005328348366966,0.0,0.0,0.0,0.0,0.0,0.0,0.0004005328348366966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004005328348366966,0.0,0.0,0.0,0.0004005328348366966,0.0004005328348366966,0.0,0.0,0.0,0.00016654845818182696,0.0013014540889368686,0.0020026641741834835,0.0011341625860370476,0.0037444404120405977,0.007669425533804656,0.008790334913018064,0.0016021313393467871,0.007494764382775023,0.004499436062912392,0.0058395905225210485,0.010576695080240789,0.004604829307339227,0.012848359883598446,0.003877826159550695,0.008796961516429884,0.0054744198388974276,0.013057640141123166,0.01027418725352597,0.005052521104389285,0.008196717512739631,0.004678891829224089,0.005112587374732516,0.006073574899175916,0.005846217125932866,0.009342676909776962,0.011633111026240494,0.00688381109967139,0.009923754454337118,0.0046121989554690395,0.005204330266311486,0.01838836209912134,0.007001745611641359,0.013777273640781882,0.010090302912518945,0.006937250766602799,0.006011279494678705,0.012654907865745123,0.007381655591524606,0.0038111332857956462,0.008363265970921458,0.029208640338300795,0.011827306088811818,0.014792046730850468,0.017586553384729954,0.010761668364659577,0.004644618621422776,0.004293098290647019,0.0043789576235321636,0.0024429863231037294,0.008817238472689564,0.007180154677665285,0.002842776113222432,0.006813088209070093,0.010086272895672696,0.009686829004247766,0.004544763036995997,0.003108437111113043,0.0035845185572705904,0.004951922475244514,0.01140649629771544,0.01013194576845007,0.0032580482443187553,0.006020135232244507,0.00831056934870804,0.007481511175951383,0.006828570550047713,0.00744097881714984,0.005386361065470932,0.0039924210402371004,0.006728714965620934,0.0018825316334970248,0.00567966866775104,0.007736861452277696,0.004059113913992149,0.0032580482443187553,0.00913817112564134,0.0015346954208737445,0.0012015985045100903,0.0020350838401372194,0.003417970099088762,0.0009676141278552207,0.007609013364767655,0.004672265225812269,0.004474386045088472,0.0024503559712335424,0.004953408564680501,0.0035778919538587708,0.0026696010516287856,0.0008010656696733936,0.002676970699758598,0.0013755166108217307,0.00137551661082173,0.00016654845818182696,0.003425339747218576,0.0,0.0029035854282836553,0.005453053939225983,0.0009749837759850336,0.002290434116463534,0.0018759050300852056,0.0015420650690035577,0.0011415322341668608,0.0005670812930185238,0.001315450340478501
30,4573,0.0003265957506748289,9.313554604964264e-05,0.00018627109209928556,0.00010302680460914111,9.313554604964264e-05,0.0,0.0,0.0,0.0,0.0005743173416334934,0.0,0.0006400462922762323,9.313554604964264e-05,0.0006400462922762323,0.0005743173416334934,0.0,0.0,0.0,0.0,0.0,0.0034459040498009607,0.0034459040498009607,0.0,9.313554604964264e-05,0.0,0.0017229520249004804,0.001279068083283032,0.0007605884337327788,0.0019092231169997658,0.0028231009716758845,0.002051596778114175,0.0006400462922762323,0.0013458215351952033,0.0012417702293166296,9.313554604964264e-05,0.001148634683266987,0.0007605884337327788,0.0012417702293166296,0.0007047507416495381,6.572895064273867e-05,0.0012417702293166296,0.0018818165215928621,0.00015886449669238158,0.005015294531061852,0.0016569132205343962,0.0023753372027134328,0.0020340437102396728,0.0008569779302963496,0.0022576126563053607,0.00034535376652439356,0.0013919861464516718,0.0021982488910119438,0.000846099901494515,0.0024703035735692143,0.002302790497319493,0.003330664861397207,0.003212352169185156,0.0002981646539984927,0.002820027467867587,0.0009567507843915629,0.0024428969781623102,0.00045702915069087446,0.000957993463393722,0.0005336738611625441,0.0009787627507550551,0.002025395130682333,0.0011617798923404129,0.002247759128772959,0.001922368326073192,0.00034535376652439356,0.0015597174004341196,0.002228194789386688,0.0005610804565694483,0.0004384893125740365,0.00041973129672447177,0.00030805591255799136,0.0010706933488296353,0.0008166443035487459,0.003273088545700437,0.0018758337467454707,0.0006727558407359289,0.0004022159598770665,0.0017117641423753003,0.001155180315321939,0.0016244218498074256,0.000615893647383256,0.00039232470131756803,0.0006719495171992229,0.0005052427644862079,0.0007955651624640675,0.0011604832683747319,0.0010501045081739322,0.0005689227125900814,0.0008362086429350161,0.00010302680460914111,0.0003177289933847633,0.0003826516204907961,0.0010315646700570942,0.0011815624094594099,0.0006150873238465501,0.0002796248158816547,0.0020781970499843725,0.0002981646539984927,0.0009940486383579652,0.0011343732969335092,0.0007331818383258749,0.0014718848074372697,0.0004580536519603069,0.0014972424003053084,0.0013680516792914223,0.0011145907798145122,0.0007648668855161392,0.0008777849486847789,0.0015165885619588524,0.0006158936473832563,0.0013490754857091313,0.0010597775890007041,0.0006904893553160609,0.0004395138138434689,0.0004572473284236009,0.0007057752429189711,0.00037297853966402407,0.0006356761645022531,0.0004854602473672109,0.001590377946354951,0.0020165283733922673,0.0002707580585915889,0.0008297895126221721,0.0008780031264175055,0.0011343732969335092,0.0006810344522220154,0.0008912400114815507,0.0005227581013336134,0.0006435184205228865,0.0006904893553160609,0.0004473560698641025,0.000745738901595322,0.0002981646539984927,0.0006072450678259167,0.0005042182632167754,0.0005217336000641807,0.0001677312539824473,0.00045702915069087446,0.0002608668000320902
31,4574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006104640800003839,0.0,0.0006219571037253315,0.0,0.0006219571037253315,0.0006909152460750168,0.0,0.0,0.0,0.0,0.0,0.003662784480002304,0.003662784480002304,4.597209489979e-05,3.44790711748425e-05,2.2986047449895e-05,0.001831392240001152,0.0012209281600007679,0.0006449431511752265,0.001831392240001152,0.0024418563200015357,0.001831392240001152,0.0006104640800003839,0.0012209281600007679,0.0012209281600007679,3.44790711748425e-05,0.0012324211837257155,0.000633450127450279,0.0012324211837257155,0.000633450127450279,1.14930237249475e-05,0.0012209281600007679,0.0018428852637260996,2.2986047449895e-05,0.004906698687452967,0.0006449431511752265,0.0018428852637260996,0.0012209281600007679,2.2986047449895e-05,0.001301379326075401,4.597209489979e-05,0.0012554072311756104,0.0012554072311756104,0.0006104640800003839,0.0018428852637260994,0.001831392240001152,0.0030638134237268677,0.0024878284149013256,4.597209489979e-05,0.0024418563200015357,0.000633450127450279,0.0018428852637260994,0.0,0.0006219571037253315,4.87063398591864e-05,2.2986047449895e-05,0.001243914207450663,0.0006679291986251217,0.0018888573586258897,0.001266900254900558,3.44790711748425e-05,0.0012554072311756104,0.001831392240001152,1.14930237249475e-05,3.44790711748425e-05,3.44790711748425e-05,0.0,0.0006361843724096755,0.0006104640800003839,0.0018428852637260996,0.0012324211837257155,1.14930237249475e-05,6.8958142349685e-05,0.0012554072311756104,0.0006564361749001739,0.0012209281600007679,2.2986047449895e-05,2.2986047449895e-05,3.44790711748425e-05,1.14930237249475e-05,0.0,0.0,0.0006104640800003839,0.0,0.000633450127450279,1.14930237249475e-05,2.2986047449895e-05,1.14930237249475e-05,0.0006104640800003839,0.0006219571037253315,0.0,0.0,0.0018428852637260996,1.14930237249475e-05,0.0007139012935249117,0.0006679291986251214,0.000633450127450279,0.0006449431511752265,1.14930237249475e-05,0.0006104640800003839,0.0006449431511752265,0.0006909152460750168,2.2986047449895e-05,1.14930237249475e-05,0.0006564361749001739,6.895814234968523e-05,0.0006104640800003839,0.0006219571037253315,0.0,2.2986047449895e-05,1.14930237249475e-05,0.0006104640800003839,0.0,1.14930237249475e-05,1.14930237249475e-05,0.0006104640800003839,0.0012554072311756104,1.14930237249475e-05,0.0,3.44790711748425e-05,0.0006219571037253315,3.44790711748425e-05,0.0006219571037253315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14930237249475e-05,0.0
32,4575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028151939635782567,0.0,0.0006859994315126203,0.0,0.0006859994315126203,0.0031128796424413877,0.0,0.0,0.0,0.0,0.0,0.001689116378146954,0.001689116378146954,0.0016179201406191787,0.0012134401054643836,0.0008089600703095894,0.000844558189073477,0.0005630387927156513,0.0014949595018222094,0.000844558189073477,0.0011260775854313027,0.000844558189073477,0.00028151939635782567,0.0005630387927156513,0.0005630387927156513,0.0012134401054643836,0.000967518827870446,0.0010904794666674149,0.000967518827870446,0.0010904794666674149,0.0004044800351547947,0.0005630387927156513,0.0012490382242282714,0.0008089600703095894,0.0030611152411721947,0.0014949595018222094,0.0012490382242282714,0.0005630387927156513,0.0008089600703095894,0.003394399038799213,0.0016179201406191787,0.0017764788981800349,0.0017764788981800349,0.00028151939635782567,0.0012490382242282719,0.000844558189073477,0.001812077016943923,0.002743997726050481,0.0016179201406191787,0.0011260775854313027,0.0010904794666674149,0.0012490382242282719,0.0,0.0006859994315126203,0.002447895553963717,0.0008089600703095894,0.0013719988630252406,0.0023039195721317987,0.0028669583648474506,0.0021809589333348298,0.0012134401054643836,0.0017764788981800349,0.000844558189073477,0.0004044800351547947,0.0012134401054643836,0.001213440105464384,0.0,0.0019204548800119538,0.00028151939635782567,0.0012490382242282714,0.000967518827870446,0.0004044800351547947,0.002426880210928768,0.0017764788981800349,0.0018994395369770043,0.0005630387927156513,0.0008089600703095894,0.0008089600703095894,0.0012134401054643836,0.0004044800351547947,0.0,0.0,0.00028151939635782567,0.0,0.0010904794666674149,0.0004044800351547947,0.0008089600703095894,0.0004044800351547947,0.00028151939635782567,0.0006859994315126203,0.0,0.0,0.0012490382242282714,0.0004044800351547947,0.003921839712750978,0.0023039195721317987,0.0010904794666674149,0.0014949595018222094,0.0004044800351547947,0.00028151939635782567,0.0014949595018222094,0.0031128796424413877,0.0008089600703095894,0.0004044800351547947,0.0018994395369770043,0.0024268802109287673,0.00028151939635782567,0.0006859994315126203,0.0,0.0008089600703095894,0.0004044800351547947,0.00028151939635782567,0.0,0.0004044800351547947,0.0004044800351547947,0.00028151939635782567,0.0017764788981800349,0.0004044800351547947,0.0,0.0012134401054643836,0.0006859994315126203,0.0012134401054643836,0.0006859994315126203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004044800351547947,0.0
33,4576,0.0006422760931873672,0.0,0.0017013882249337052,0.0,0.0,0.000567129408311235,0.000567129408311235,0.0,0.0,1.1850346661530402e-05,0.0,0.0007385013703902926,0.0,0.0007385013703902926,0.005098407512762866,0.0,0.0,0.0,0.0,0.0,0.0013494863762985743,7.11020799691829e-05,0.0029066040949150486,0.002179953071186287,0.0014533020474575243,3.555103998459145e-05,2.3700693323060805e-05,0.002191803417847817,3.555103998459145e-05,4.7401386646121846e-05,0.0004366302438023445,1.1850346661530402e-05,2.3700693323060805e-05,2.3700693323060805e-05,0.002179953071186287,0.0007503517170518233,0.0014651523941190548,0.0007503517170518233,0.0014651523941190546,0.0007266510237287622,9.884737819919325e-05,0.0007622020637133537,0.002988640067897748,0.0015481048207497685,0.002191803417847817,0.000912495433465618,9.884737819919325e-05,0.0014533020474575243,0.00526055122917666,0.0029066040949150486,0.00227880044938548,0.002353947134261612,0.00041292955047928344,0.000912495433465618,0.0004366302438023445,0.001754111369165403,0.0029540054815611716,0.0034737335032262837,0.0006145307949573571,0.0015402990789951873,0.0007622020637133537,0.000567129408311235,0.00138077746357766,0.005088586466302079,0.0025875608640799942,0.0015521494256567176,0.005988769783426414,0.0041450320473222875,0.004631693013171814,0.004106781350748389,0.003964431839577968,0.00011069772486072365,0.008249626701527082,0.004523617389307359,0.0035238951076959355,0.0002254400546283966,0.003979235174493049,0.0023555146647826026,0.001404478156900721,0.0018688536989330759,0.001929888635182021,0.005387504604636477,0.003974020784273841,0.004688821461341074,0.0018002356031328983,0.0020204314557687596,0.002095578140644892,0.0036147986273132866,0.002487429098797382,7.514668487613221e-05,0.002337496428075729,0.0001621437164137948,0.0021776141136275904,0.0026745578956176574,0.0007266510237287622,0.0015284487323336568,0.0008017977086048945,0.0015218425876646618,0.00138077746357766,0.0013596988712508667,7.514668487613221e-05,0.0008373487485894856,0.0041294274735961724,0.006702002929972656,0.004838754132062726,0.0033168339888050243,0.004178021547544834,0.002562575783673514,0.001221255848160133,0.005979902236791763,0.010377994902573913,0.006707760092010905,0.001860909840351232,0.004052713258199049,0.004359906142372574,0.0035587522762358615,0.018724254637403733,0.017562749338409123,0.012407604575031454,0.016396832587453038,0.025072903802687604,0.002835647041556175,0.004279720843348437,0.004038523953978822,0.0026814471837242238,0.0054403800098832755,0.003070315341849835,0.00113425881662247,0.003148161683315275,0.00138077746357766,0.0038813412961199918,0.003574148411946468,0.002418811002997205,0.00226851763324494,0.000567129408311235,0.0034027764498674104,0.0017013882249337052,0.002835647041556175,0.0034027764498674104,0.0034027764498674104,0.0,0.002835647041556175,0.0024280392486624672,0.0
34,4577,0.00213933391880407,0.0,0.002491795076015411,0.0,0.0,0.0008305983586718035,0.0008305983586718035,0.0,0.0,0.0,0.0,0.0007408085175278804,0.0,0.0007408085175278804,0.005185659622695162,0.0,0.0,0.0,0.0,0.0,0.0031302575243074885,0.0,0.0029632340701115215,0.002222425552583641,0.0014816170350557608,0.0,0.0,0.002222425552583641,0.0,0.0,0.0006071739880584074,0.0,0.0,0.0,0.002222425552583641,0.0007408085175278804,0.0014816170350557608,0.0007408085175278804,0.0014816170350557608,0.0007408085175278804,0.0013087355601322662,0.0007408085175278804,0.003749987740457776,0.0014816170350557608,0.002222425552583641,0.0033582796377924122,0.0013087355601322662,0.0025832219740842873,0.007803130742959695,0.0029632340701115215,0.003531161112715907,0.0059415016118766996,0.0006071739880584074,0.0033582796377924122,0.049077791305313576,0.002178580864258092,0.0029632340701115215,0.0037938324287833257,0.004135413175757384,0.007196772351302133,0.002944018395584933,0.00193220329770033,0.005083352314389003,0.00591496342627434,0.003142813752399368,0.002790352595188027,0.011639986399544461,0.005619952135830076,0.0065566340851554595,0.00864042730899585,0.008417002938382453,0.0035119454381893193,0.014156058300525859,0.007955159486431648,0.010203875699975183,0.003926206680396799,0.003778590193416845,0.004631128994819481,0.003981747375360477,0.004796051984522622,0.0036639354207316306,0.009585405761680895,0.004874545875430666,0.005615354392958547,0.003800530636147677,0.0023122153937275643,0.0036209509538598305,0.010220169449484841,0.0069353859033266935,0.0013087355601322662,0.005685928559575884,0.004820680998321585,0.005509309563234611,0.004451549312531634,0.0007408085175278804,0.002790352595188027,0.0020495440776601465,0.00820487451800494,0.00288014243633195,0.007790613275797459,0.002410340499160793,0.003151149016688673,0.006826003608587229,0.011487957656072507,0.00906802161476641,0.009895698048421284,0.013444814557807784,0.011548936280544542,0.0029699322774758737,0.01130884138135253,0.01903171902956704,0.011574473383366524,0.0024020052348714877,0.0046244307874551294,0.004444851105167282,0.006452650958994702,0.02905172304662525,0.028949376977389453,0.018942792652393233,0.024323367928755935,0.03777098550718483,0.005254596732387544,0.00944347472885176,0.007911314798106098,0.003929567422745622,0.006982591334001066,0.005371937512347361,0.0016611967173436072,0.004761802838342378,0.00288014243633195,0.004714220628599051,0.007097010188943951,0.005939864554951747,0.0033223934346872145,0.00193220329770033,0.004983590152030822,0.002491795076015411,0.005254596732387544,0.004983590152030822,0.004983590152030822,0.0,0.004152991793359017,0.003232603593543291,0.0
35,4578,0.004247880802981935,0.00037488444501283634,0.00018849544333402368,0.00037488444501283634,0.003864007442276138,6.283181444467457e-05,0.0010000429269767653,0.0,0.0005623266675192545,0.0,0.0009372111125320908,0.0005409254395456618,0.0005623266675192545,0.0005409254395456618,0.0037864780768196347,0.0,0.0,0.00018744222250641817,0.0,0.00018744222250641817,0.0022536111948977776,0.00018744222250641817,0.0025385862031954845,0.001622776318636986,0.0014567353241041604,0.00037488444501283634,0.00018744222250641817,0.001622776318636986,0.00018744222250641817,0.0,0.00010595629214584534,0.0,0.0,0.0,0.001810218541143404,0.0012012615944970387,0.001269293101597742,0.00072836766205208,0.001081850879091324,0.00072836766205208,0.00667559575361269,0.0037274432221547707,0.001688355245139355,0.001269293101597742,0.00388065974107183,0.004412410076466144,0.004126803565887874,0.006733847984909071,0.009840447208809923,0.003948691248172534,0.00571839257209995,0.011252844301165162,0.0021990080521413565,0.006670293498900989,0.08676289271986494,0.007027623385711408,0.005818665923079325,0.006796098289989006,0.011979165831140713,0.013945918402775245,0.007069431353446405,0.003969603495055272,0.01066555275383479,0.009539225235257591,0.005866511960416651,0.006574547875016121,0.017316559585690547,0.010172245655511704,0.01077028817683957,0.01347924909462239,0.01143720740744879,0.008143161659840142,0.014212098188888777,0.012593235057659791,0.01714188350986182,0.017600725312424813,0.009176139539887261,0.013239375795615184,0.013634570030161287,0.00806174442796214,0.009959832006324556,0.01357999249679444,0.010347616434082723,0.006587275361489589,0.015916907593602182,0.00784706323567593,0.009224926436774309,0.015754073811844863,0.01725719409032499,0.010685953500461516,0.01164818937637926,0.01727165030555788,0.010166814344460224,0.01307191921597269,0.004329533954456763,0.007377105132339748,0.007233674697874007,0.015069910956085918,0.006029632074907924,0.018293388102785864,0.009939184783987568,0.010216259568467728,0.008702729256809703,0.02082788370392391,0.015485479839428998,0.023354792108701013,0.0217039464534075,0.019839344176367735,0.013211721654157956,0.01602638459732703,0.024744858828818203,0.017941469045584434,0.012062592420399183,0.00787154014433081,0.02290850464258123,0.01386663479520934,0.012787171804513357,0.015399371083793615,0.007748904417112103,0.013274099853169076,0.009293725197510642,0.006358194127769608,0.014157727353504396,0.008379501015596147,0.0036956086924577703,0.013779154122594953,0.005910065248236321,0.009536210965842,0.011254462258066486,0.008015088089919442,0.011235852906632917,0.012657702912922961,0.00780896337202077,0.007470813347303716,0.008021053159837827,0.006785342966511612,0.00940747135557982,0.003341965062951265,0.0010599376016865087,0.0009931154266792975,0.0029990755601026907,0.0017468746772675069,0.001952083705350317,0.0
