,cellid,callout0,callout1,callout2,callout3,callout4,callout5,callout6,callout7,callout8,callout9,callout10,callout11,callout12,callout13,callout14,callout15,callout16,callout17,callout18,callout19,callout20,callout21,callout22,callout23,hwr
95,4394,0.0002177456825738947,0.0,2.7912966683895713e-06,0.0001613860525244003,7.038232842537864e-05,0.00015234444454381775,0.0007542029526113093,0.0023490139602017337,0.006778210711138434,0.009714110934030021,0.01100905783698029,0.009011506718656314,0.0068092339229221845,0.006913333144744754,0.006821702524796553,0.006916279894577673,0.012198942461679393,0.00898846255189274,0.006872729125429641,0.004633783074534915,0.002785119582355927,0.001660581108918155,0.0012530153914196963,0.0006130715651033219,1
96,4395,0.00011800658190197074,0.0,0.0,0.0002308365938895394,5.696037581531575e-06,0.0004324674571334394,0.0011302253933029918,0.005630991215040538,0.01416021768755787,0.02056669141487041,0.02135116639729372,0.02301485725309555,0.018060543627592084,0.015688548772747904,0.01636735580386892,0.017098694601861194,0.02153644606330405,0.01960831376274977,0.017508858390204933,0.014283434300939963,0.008447412635796542,0.00434394000913054,0.0026690054705646666,0.00045909981655572606,1
97,4396,4.5888753297247285e-05,0.0001034017574261305,0.0,0.00012722889093174514,0.0,0.0005342127046741122,0.0012627045348343464,0.007316640610704889,0.017253677037866944,0.02609064194076433,0.02547862497777366,0.030081934933473047,0.02282473119527406,0.019222151061272064,0.021759513842547366,0.021844017687069017,0.025252338201193554,0.02587169588096721,0.02354270744123722,0.019563085834920148,0.011855422611012937,0.005583697059548324,0.0035856135153767227,0.0005233181438519594,0
98,4397,4.371292756612978e-05,0.00012761219790891434,0.0,0.0,0.0,0.00015107373562402133,0.00046622649125933907,0.00167256491731143,0.0034594347571973985,0.006811006014957376,0.005626043857653054,0.005518151465871775,0.004649828310983276,0.0037229658967133893,0.005538085739037692,0.004762805794982978,0.0056729135368535745,0.004756158711706062,0.004966293104797955,0.004240546278346458,0.00206506540254984,0.0008610389164554369,0.0010324883392891862,0.00025875098060730367,0
99,4398,0.00012182969383898689,0.00016947809547820475,0.0,0.0,0.0,4.111805004972655e-05,0.0005635636944042854,0.0017059336070910142,0.0034336130322660044,0.006443685966640437,0.0055078966478905,0.0046816415921167925,0.004074137847994527,0.0027785965259660788,0.00506971453518256,0.00440990524373606,0.006052408895404092,0.00437947984865007,0.004762742884871083,0.0030592317269320522,0.0010648640829211365,0.0005635636944042854,0.00101771077562783,0.0005474887096357722,1
100,4496,0.001988612513342734,0.0020598659042601716,0.00027580967876492845,1.569349492241747e-06,0.0,0.0004924495240639481,0.0014400239511011422,0.005363707412745781,0.025412048731799895,0.03018127003643788,0.03698167484720487,0.03246293013385099,0.027493536213276576,0.02521336857760476,0.022049572058396274,0.030967570015102357,0.03065929466148208,0.029778701872993918,0.026086305776261427,0.015301297249482657,0.01106883804612884,0.0072077760937178815,0.0036838341800361435,0.0024876087152752723,1
101,4497,1.8043307704051694e-06,8.113122703318002e-05,0.0,8.931026284622993e-06,0.0,4.905300182839436e-05,0.0013395125757421293,0.01355488175990906,0.029971959603618262,0.026509468645482922,0.02419135837138105,0.02579223273986153,0.019132726489780396,0.01800942928627622,0.023169892416038944,0.026406400135420525,0.025301751077096833,0.030519595410784327,0.021901160842641047,0.013423994593384924,0.014199548489362463,0.009555626795811864,0.003327044914674173,0.0017910733125780303,1
102,4498,3.757852895192434e-05,3.633428613726594e-05,1.878926447596217e-05,1.7545021661303775e-05,0.0,3.509004332260755e-05,0.0018169049341908354,0.014913911029993973,0.03384306067652978,0.029835593849592584,0.024517244624141562,0.026790633799759826,0.021226003147721027,0.019722617333136516,0.027830421669713497,0.02755809017197736,0.02540205059634396,0.03724968224546052,0.025536146694432,0.014000871590983463,0.017542636488780385,0.010596671391450697,0.0037690591804882705,0.0006102363199130175,1
103,4499,0.0005166322290199978,0.0003705641929889295,0.00020263014487445074,0.0001850902022116461,0.0,0.0008909329691225444,0.0017902697897000045,0.01401785080300627,0.03565012501315127,0.04113017797267889,0.029679386541765454,0.03787716887075672,0.03134826717027174,0.029938979921558737,0.032536733136116804,0.03211303512135991,0.03626779587163423,0.04898577908292749,0.03820466428404568,0.023550831528630984,0.022199401479092516,0.010575262844594637,0.008003999501390883,0.0016825703601544473,0
104,4500,0.001705590237359817,0.0004763646665927238,0.000729848673591124,0.0005868663900107926,0.00037104074399570174,0.00022181203337024385,0.0035233627650238216,0.02267564439273189,0.05318281386257841,0.0769913082275356,0.07607371141181367,0.07906596170534627,0.06437261424245767,0.054266246221267946,0.061904814564861806,0.06232891517347962,0.07652083403008424,0.0891930034772664,0.07149324551096124,0.050134281321916434,0.03884768746262363,0.020981077909492954,0.017890571852546878,0.005643503920894102,1
105,4501,0.0005683952997385165,0.0015085231308099223,0.0007672549480765773,0.0006336647399852849,0.00111168280740321,0.002867077463828905,0.002600327456212293,0.009761660201597926,0.021439392126466107,0.02994414635199267,0.031124941070723458,0.030865719869031055,0.0276934770432233,0.022322183837426426,0.026706372485029876,0.02853235066177709,0.031185170058920537,0.034326807512218,0.027967311221062434,0.021652411719857493,0.014753536342649103,0.008016889852757314,0.0048334016999878405,0.00213249819758462,1
106,4502,0.0002963073511982917,0.0005328707103725612,0.00018977244820576566,0.00014962182046298985,0.00017748514779907486,0.0006299070252732568,0.0014293958435125124,0.007318085580364872,0.016955969995620677,0.01970353430490409,0.015521263279142095,0.019686569725179643,0.016167454760131265,0.015103571971975035,0.0167984027814185,0.01798838844137796,0.01889105867637446,0.024882558245394162,0.02017846952909763,0.011936110026962092,0.01046209608293577,0.005568635401593822,0.004091448724856459,0.000995999669434854,1
107,4503,0.0005250767082356291,0.0012811013595611525,0.0005955954864609509,0.00042578914452954993,0.0009007456967282987,0.002413924442322317,0.0014052884674529693,0.006946185653317288,0.019103905891684363,0.023282251111165154,0.017716628633297014,0.021657424579175726,0.01715791376819417,0.0162536579503799,0.01821703301811418,0.020001933933813023,0.022561177324855786,0.028003419154410316,0.021587996310602223,0.013014546026011393,0.011489208584344835,0.005789418924783022,0.0041932340518912765,0.0009376641059547129,2
108,4504,0.0001183094424161855,1.4001360560173903e-05,4.5425796148947467e-07,4.5425796148947467e-07,0.0002104221839589511,0.00011688960456418719,0.00032794495636130036,0.0011634126426832482,0.005146120634871875,0.005791326967051247,0.004987759920970061,0.0062984192122782605,0.004144808488200567,0.003011671010570051,0.0037333208896106027,0.005069410163206628,0.00670970174452151,0.007052146994238924,0.0053069645118046455,0.0030950899038835024,0.0024518201995280954,0.001383647034737152,0.0004535759239226611,0.0003487127595898443,1
109,4505,7.872911306531398e-07,8.600405651749584e-05,1.3425156692864638e-05,1.3425156692864638e-05,1.3425156692864638e-05,0.00011862528381133363,0.0005519954137100086,0.002252031865485299,0.005862199670180742,0.005231044425116149,0.007487081056819022,0.0057671719375895734,0.005337729713598163,0.0040067375849833576,0.007150332967187157,0.005064103699445003,0.005972598777265953,0.007200949335024004,0.005886459340410418,0.003832303937402172,0.003374467822957673,0.001001546854201443,0.0008166300233626957,0.0004280777605058783,1
110,4506,1.5133808404267234e-05,6.37581747404551e-05,6.311959337103788e-05,6.311959337103788e-05,6.796776469407502e-05,0.00047352717440927864,0.000865019262682339,0.002707340885973939,0.00828694761436713,0.008466898359027773,0.008415707081695485,0.009489573305357378,0.006231783772724701,0.005797688473697318,0.008781768128115083,0.008371704240233856,0.008699861495735966,0.010200940895807713,0.008995029592003108,0.006081709195686369,0.004347197867310641,0.001905920189950988,0.0015722039198565903,0.0006832439103665287,2
111,4507,0.00010648285786073407,3.8018782375823545e-05,3.8018782375823545e-05,3.8018782375823545e-05,3.8018782375823545e-05,0.00034294928572085247,0.0010630308300355166,0.00499738636401533,0.01631024571093503,0.02027031096358459,0.0224666886219468,0.017892688349709054,0.012481402020720274,0.011825356154569856,0.014869056248666078,0.014326647780627881,0.018355149698588015,0.019841951593058873,0.017653279520539397,0.011613610011046433,0.008432756146155563,0.003602539059648328,0.0020928009450731566,0.0019729008560647396,1
112,4508,0.00034016468890990775,3.326339355819164e-07,3.326339355819164e-07,3.326339355819164e-07,4.57991481233734e-05,2.1294294279272452e-05,0.0011411541379210204,0.003304910268339345,0.0206552619374628,0.02867748388336059,0.031109589640422725,0.022018442731274672,0.009841321374993951,0.013239801237923895,0.014820215071702173,0.013860275644614074,0.02251221467397157,0.02377045913457181,0.022299974203579615,0.015169947573610391,0.008266545020206168,0.005206678626875562,0.001337174536053792,0.0033596038075577534,2
113,4509,0.000602004411589043,0.0,0.00043913236964617213,0.0,0.0,0.0,0.0014606942936021283,0.005063183474695022,0.02804590891354239,0.03887734032370351,0.04325918771799737,0.030405678851021703,0.013934792490047492,0.018852173944581312,0.020968975097025114,0.020639877676746226,0.03550927739495229,0.034522281606901656,0.030168128943753893,0.019831758971838635,0.010293918668676601,0.0067829160143212846,0.0023106119614543646,0.004398039607808506,1
114,4510,0.0007087481333891165,0.0,0.0008405363129790642,9.56366826907811e-05,2.850972590405903e-08,0.00011087446864106875,0.0013041229566250947,0.0054725924745501475,0.022030745432149307,0.029702904933855252,0.03437022945153266,0.026220373798991954,0.014542415279936362,0.01800144642148688,0.019628171939705036,0.020517755423406694,0.03616150445597052,0.029623478618639367,0.022970752565098524,0.015471402753120743,0.007774267351753828,0.005585868342699807,0.002925691285626485,0.002501069069539107,1
115,4511,0.00018622880259674807,0.0,0.0,0.00023322624527421536,3.7378282619744122e-06,0.0002936516759480502,0.0009156980023695698,0.003870987532681647,0.010131220358216326,0.01423034774806912,0.015352209135061839,0.014138266245789635,0.011268625126375467,0.010495330930315,0.009589848070405797,0.011283520519240985,0.016406199568108057,0.01267745933491507,0.011016211911881256,0.008162464653262794,0.004607246981378074,0.0027444412006078843,0.0017300222999010095,0.0005239428567888632,1
116,4512,0.00021060532553579347,0.0,0.0,0.00021687505055511868,0.0,0.00021197905418465733,0.0008514384844602269,0.002891604084774165,0.0076674699668070985,0.010957806909040768,0.012372598060775964,0.009590459052718717,0.008381417034580126,0.007966629470093143,0.007156948011325836,0.00861458305882422,0.01308516890524758,0.008436481058893788,0.007514472614643394,0.005385129713503679,0.0025537548242277894,0.0017222850622034235,0.0013491920294867296,0.0004274803760909121,1
117,4513,0.0001905501299522958,0.0001620413231726827,0.0,3.574733870539738e-05,0.0,1.778360358628121e-05,0.0007619404560443229,0.002501751671747314,0.005226630936635455,0.009012491587984322,0.008424049774057502,0.007218978149640661,0.006682024631594401,0.003924037454129833,0.00726465205199392,0.006724139263183119,0.009110866444344251,0.006709815488501347,0.00702882230960385,0.004520264892732704,0.0015667221207249077,0.000969450628343887,0.0013757768729373088,0.0007713648230156281,1
118,4514,0.00015067155947799847,2.5148951026767365e-05,0.0,6.253854301805694e-05,0.0,0.00022649855663239545,0.0007394126146839868,0.0028391137479515413,0.0058169125633489175,0.010479527479841707,0.009839903162943751,0.009264729749347007,0.008064561270138966,0.0048358279734811846,0.007652746175127847,0.0076566543774611705,0.009603319528850745,0.008520058523244162,0.00829009468889977,0.006169149717660683,0.002877361295552424,0.001552512501982299,0.0010092723441417148,0.0006335099870059053,0
119,4515,8.141567205271254e-05,1.972726867205213e-05,0.0,0.0,0.0,0.00026104140813037417,0.0005250156929605639,0.0014090312776093314,0.0022219256464347946,0.006221591732395604,0.0050028654986122,0.004049086745855204,0.0036434965537596115,0.002160488823521254,0.004157590379427466,0.003651075815514933,0.0041854550972812024,0.0035694952880053355,0.003901866509068597,0.0033239850976569062,0.0012613147153618465,0.0005250156929605639,0.0004043540806733317,0.00026397428483018975,0
120,4613,0.003548580292434865,0.003281870824436339,0.0007638054731264136,1.2686765700174591e-05,0.0,0.0007491682562266054,0.00281933897486478,0.013915664505799723,0.05890632409041585,0.06589299347914249,0.07100087937394887,0.06706598274124949,0.061924052798424466,0.04927424449287816,0.054080548194457616,0.06064786966976375,0.0706614081143069,0.06916754290901558,0.05384374282751033,0.03939009992865173,0.023061599105794306,0.015894886367114634,0.00805778446455689,0.005118413478956798,2
121,4614,0.00024070233469130722,0.00029744132171483426,0.00011474704245897093,3.135620303412382e-05,1.3546243567227314e-05,0.0001638662352192379,0.0013067986816823942,0.01034046220072454,0.024504181304818413,0.027654387497314574,0.02701763235020978,0.02735790833897003,0.02196436014736566,0.02004928780586922,0.02208645346229437,0.027450907921259225,0.028167172030744973,0.029514055032078785,0.022842274048880937,0.016488697285165655,0.013616999217560403,0.008998327981929772,0.0038171688550371454,0.0023036206962438084,1
122,4615,2.869463902910893e-05,0.00012740532202688642,6.829042289880737e-05,0.00017320181059210686,0.000154358854053501,0.0001032821173856323,0.00156972129934176,0.011274256698589346,0.029394074074508517,0.02886900132783921,0.026560246107980388,0.031785739607796036,0.024248105079704343,0.02049646256336116,0.02817246752315254,0.026505956493573877,0.031058971660334184,0.03279749638631454,0.022602755282160603,0.01907384658027673,0.01486777851186224,0.009911524504231871,0.003914500402358962,0.0012779468367477924,1
123,4616,0.00023404839501399023,1.1393771834576752e-05,7.790923433483362e-05,8.460403995488062e-05,6.829042289413666e-05,0.0011127078020589636,0.0009347421013105828,0.009464344833054547,0.028159021095041335,0.032906220413373606,0.03470820019877859,0.03640557832645965,0.027401055045546914,0.02375206351565764,0.03261586612648074,0.023131857621760784,0.03648607719919846,0.03467113591307061,0.027499927825790495,0.01986952954526492,0.016049827584563765,0.009024051922826579,0.004151768863206621,0.002190125126618284,0
124,4617,0.002441994216285239,0.008378157128856182,0.0037949763351327703,0.0022695272184696568,0.005008047399573637,0.015009051451767414,0.004542376069473716,0.020996606583340335,0.04237897590699725,0.06061166494846596,0.06625389829037585,0.06869730183861397,0.0602153179843262,0.04619103987479624,0.05419723509172805,0.0591724378545751,0.06828788143381101,0.07120050706986765,0.05777466720698724,0.04373159035988106,0.028543890688756235,0.016081731955556948,0.00994672358306989,0.004357909747190967,1
125,4618,0.001280093995485889,0.0020846089046452354,0.0008314519317408702,0.0003379313185157272,0.0008934318717301867,0.0038264371359748306,0.00468945389372794,0.01418059341919867,0.03424555579144798,0.05940824168138179,0.058137893446934305,0.05530250103643646,0.049281758722996505,0.03856686328540587,0.044787933558664214,0.044292611649987344,0.04956520037467468,0.05527766650714494,0.052746927542691044,0.03825991474786124,0.02722691484959077,0.016375623719595212,0.009416921639381022,0.004159088989812079,1
126,4619,0.0013856916475743126,0.0005073589352337484,9.505720456361071e-05,3.3561058604168094e-05,0.00019810172566079166,0.0004403880767382178,0.003113842385077355,0.013339207042667412,0.03514655704718833,0.05845276745128365,0.059605358917809895,0.05997065497227819,0.047314817559176575,0.03856873337360084,0.04444522089026612,0.044789922436477295,0.052516063704636566,0.05864409330491451,0.056028186636442566,0.03742487723319516,0.031069550599804378,0.01991522148469079,0.012895507072144128,0.0044337495316276124,2
127,4620,0.0007563111099745973,0.000792089874847877,0.00026920124475774115,0.0001036091865572188,0.0003863086502833093,0.0011426930620183815,0.0014446986731666328,0.007780682500811716,0.0240620074695339,0.02995641325605897,0.027200082672871034,0.027785046343474715,0.02479602798807181,0.020364825107913674,0.023355030572535282,0.024434666096987717,0.029597841878898107,0.03571948671214982,0.02737975272061375,0.017724858433841154,0.014230432049991765,0.007587163529665774,0.005971316896124072,0.00239880599052753,2
128,4621,0.0002481127082873156,6.3566887857139166e-06,6.3566887857139166e-06,6.3566887857139166e-06,0.00023538697341671849,6.942947518133467e-05,0.0005522978615003894,0.0013039362905448361,0.00496034333720837,0.0072474468918944795,0.00838905289773218,0.006817580618184484,0.0041589468171006234,0.004067489437622523,0.006474606462828291,0.003971828355215886,0.008787073117556186,0.009841300843557723,0.005386128110477805,0.0038104195360109945,0.003844610399791535,0.001455272932779359,0.0010121444783395106,0.001025480034077949,2
129,4622,1.5677423982727435e-05,4.584525671545943e-05,4.493785188043715e-05,4.493785188043715e-05,5.5647118785419676e-05,0.00034052709396196535,0.0006447087082654967,0.002048814705539255,0.006012469261729038,0.007017242279643017,0.007152153450925517,0.0073989577564142,0.005709561317691523,0.005317146515987464,0.00693943580899459,0.006021794887309391,0.007063562310131678,0.007350123176146454,0.006312663860467334,0.004363809385047192,0.003202403591245087,0.0015414585399911517,0.0011822415103755373,0.0007416587623985569,2
130,4623,2.8675831559773764e-05,6.802202511528836e-05,6.802202511528836e-05,6.802202511528836e-05,6.802202511528836e-05,0.0004782447754196906,0.0009890881388873978,0.0033663991278635227,0.010867899081559367,0.011772655604112075,0.012172759830614579,0.011894200156944824,0.007660322644077643,0.007604232964241948,0.010638518277832111,0.010098884299418753,0.011649592265844517,0.01301045042040642,0.011763412978943918,0.007568649670547382,0.005246299125943779,0.002417015722282206,0.0017390639629807077,0.001160923897580641,1
131,4624,0.00013861093082501052,2.0134514457848234e-05,2.0134514457848234e-05,2.0134514457848234e-05,2.0134514457848234e-05,0.00019715464369004878,0.0006456825810009134,0.002803167119196693,0.0113912152852561,0.01458104071804457,0.01616417425718458,0.012963149017482972,0.00792624939164376,0.007812054661275334,0.009889411139821096,0.009379315717110339,0.013157973265706613,0.014327190241924633,0.012316753711274308,0.00743603142510637,0.005462306647851167,0.002531412780889766,0.0013863401788183382,0.0017190390188622242,1
132,4625,0.0003663239142012613,6.056772819751704e-07,6.056772819751704e-07,6.056772819751704e-07,6.056772819751704e-07,6.07685115550937e-06,0.001245286423517036,0.004462740826503513,0.023616543603818943,0.0342403026975437,0.03766842351943536,0.025482575949053773,0.0123422021933377,0.014582732860616038,0.016406482973112847,0.016011111982119977,0.027187483248764254,0.03004281239423127,0.02634085925015292,0.015578325417653362,0.009549043650895407,0.004897857724273803,0.001831142626078268,0.004456078282434252,1
133,4626,0.0003279046962753466,1.979932550292087e-06,0.00013166708954610604,1.8466521555079634e-05,1.979932550292087e-06,4.845932789977766e-05,0.0008772966101562517,0.00316002573726643,0.017620422972159763,0.02429644584555801,0.026409708923708232,0.019039205613385103,0.009162708103324348,0.011282328395866974,0.012324937681514244,0.012450547157087495,0.02039385935429497,0.021101652259342737,0.018731288197480215,0.012217113980989016,0.006852303540145879,0.004248483213166587,0.001314349443957471,0.002857786173223353,1
134,4627,0.0001182026220851203,2.7231266813966845e-06,6.0188129442805955e-05,0.0001898767350215068,2.7231266813966845e-06,0.00043787217244332694,0.0010163595186109904,0.006376111705230492,0.018521827260728846,0.02621250978290699,0.026607451264228043,0.028206315528358474,0.019547609054977856,0.017280821682142452,0.01811259912685,0.019217552799014916,0.025899308643108864,0.026828081046618747,0.0229487585880845,0.017452479485379285,0.011094928564000715,0.005645375102657389,0.0027446632101247215,0.001454208928232882,1
135,4628,0.00029686805630468747,0.0,0.00025332108435165336,0.00023638201138609537,0.0,0.0003545125729395962,0.00111406559289205,0.006578214306673613,0.0213690284756563,0.029453927909809594,0.031145683029294127,0.029101505033641055,0.019745069420536863,0.01826981739164813,0.019157477192709618,0.02070704131654715,0.031015332965168996,0.029691310989274147,0.024618795908911806,0.018069606795515232,0.011048940475277227,0.006172382387092001,0.0029198554341989054,0.002119777253822803,1
136,4629,8.201017940241096e-05,0.0,0.0,0.0002951548975432498,0.0,0.0003571190398055862,0.0007444422281833718,0.004937247257084268,0.01333598417825303,0.017685485668188703,0.018279798935595847,0.019481439301367115,0.01591226854143415,0.01232778384507232,0.012542103028386457,0.014453193529596318,0.01939915776123452,0.01780759716196337,0.01547646936079357,0.012494648105712745,0.007998558548085396,0.004492343461681687,0.0021359230894378548,0.0008437580212831587,1
137,4630,8.108017471182098e-05,2.6862159673074812e-05,0.0,0.0002723096798944993,0.0,0.00040320402246361446,0.0009018405272921825,0.006115899970093018,0.015586823748579056,0.02143710662843841,0.021310183987745597,0.024228661538720525,0.019624834897208805,0.014628603844577702,0.01644793536353231,0.017717241115782722,0.022443560902273677,0.02196631439922193,0.01944966551330046,0.015724141819307997,0.009825873045784392,0.005250504177642166,0.002651833097519372,0.0009560753973032264,1
138,4631,2.5754704270937173e-05,7.710053046904818e-09,0.0,0.0002158240210866395,0.0,0.00043651735396582365,0.0007620614048999007,0.005125561548891535,0.012801820108552514,0.01831425521102483,0.017908517675207083,0.02054897044836036,0.01640237221516381,0.012775363890672622,0.013961117101331508,0.014878253270662539,0.018388135966449396,0.018491501724067123,0.016372716631774843,0.01373694580241525,0.008632184721946245,0.0044422135699901544,0.002162660657553349,0.0006168550057415981,1
139,4632,4.219622043005357e-06,1.216269937380151e-05,0.0,0.0,0.0,0.0002692786279473528,0.0003469929613314763,0.0007729415137086989,0.0015192640758522331,0.004000212276784472,0.0030731716351850534,0.0025421221590004447,0.0022920372353296067,0.0019097672100342035,0.0023388066602855564,0.002152310615987413,0.002455222297121623,0.002115493332632468,0.0023652570644936022,0.0022324118344830544,0.0010408674511164812,0.00044966295027698035,0.00013760426143949328,6.130966362422233e-05,0
140,4730,0.0025726318090768183,0.0023869151429180167,0.0003205634460622761,2.851223038258094e-06,1.5755946046233054e-06,0.00035568627063197367,0.0018717714028522237,0.008584989928715888,0.03277402145258441,0.03482749112067016,0.039736974315674585,0.03767251984642082,0.03712666395367582,0.027897105063968267,0.03200673134524831,0.040064148426349554,0.0433684334678711,0.04189156189412739,0.03376178511642643,0.02509046459096308,0.016652436364453876,0.009973596213853244,0.004826218911741975,0.003585316996849347,2
141,4731,0.0003962072900418587,0.0003384923735342009,0.00012869525466705495,3.178195549978765e-05,2.6125840746646864e-05,0.00023147763129681054,0.0017516975535940996,0.009341984925404903,0.023283379931307007,0.03541815858118475,0.03309055261191761,0.03763980461210606,0.03642483694354085,0.028500735030503703,0.02995679146722747,0.037194437110789284,0.04451640808966678,0.041047159441038754,0.030301480267053763,0.03274681932933287,0.019147263754978067,0.010827488756265284,0.0054172296975404256,0.0022995438371744494,1
142,4732,3.0877169453905154e-05,0.0002106857427097289,9.347594841338278e-05,0.0002034557675627801,0.00022003826098380492,0.00036373724010190623,0.0008346903502876995,0.009046067998672752,0.02851314846667649,0.03411200069317352,0.030160372259466828,0.042859120658355385,0.02939968873041701,0.024525849322305705,0.03145435606575528,0.028502527810151505,0.042393556345968246,0.03743580379542203,0.025792921136650635,0.02718827638958516,0.015398675583938974,0.009562050400435472,0.004689682873107484,0.0007472966486789477,0
143,4733,0.0002476140616404969,0.0007373880835405024,0.00022034993659233123,0.00018019636433337638,0.00037642813374977584,0.0013078540823669345,0.001013386163220558,0.007962602619726485,0.02401858342035769,0.026487466004831955,0.03465634166655945,0.03532299432053489,0.02965368354979814,0.025509169268380563,0.03402959579975031,0.02540924352488255,0.03661417372599882,0.03427029537533355,0.026078904551426425,0.019265902292893287,0.01308056568501005,0.0070886154893323354,0.004295016261078267,0.002398925327968638,0
144,4734,0.0013167688060151392,0.005515190957794815,0.0024873096889246942,0.001491008906426121,0.003693384280374446,0.011045892607382455,0.0027409948702967024,0.014710842120960459,0.02667699786397413,0.03566380940518644,0.045963931472961995,0.04352272948854462,0.039982917541995795,0.032569325978146324,0.03642379760256462,0.03796729845572856,0.04536823836192996,0.047252288196548184,0.040446283656656014,0.03037916289696156,0.019947139283594168,0.010560117021023498,0.004434899447249539,0.002808833084567989,1
145,4735,0.0010639180721927488,0.00017243335243360307,0.0,8.908717657206012e-07,0.00029826809689771926,0.002037967304481196,0.0018933992094570219,0.011229219457818157,0.02681515986859906,0.04315414845067037,0.040088198883717355,0.038363808971832156,0.0327129771606053,0.032486918679015944,0.03238013379006431,0.030322602839336212,0.03887624299064766,0.045474077037451134,0.04339528835071817,0.031353236509080944,0.021688459087528478,0.014402030476281195,0.006841635018643147,0.0030572291425859026,1
146,4736,0.0011269036960451276,0.00016084383198253154,1.8459520087658684e-05,1.037628333772485e-05,0.0003953533243326826,0.0006338476805380323,0.0016412268733221607,0.010617107921648366,0.02619593204811081,0.043998179348565036,0.04077507313623319,0.04033861810576867,0.04121101455457476,0.02884466679904562,0.03223579474948034,0.03099971839012665,0.03578376501987625,0.04288440254216,0.03506558480005924,0.029391084257493306,0.016970803288916276,0.011581706059300038,0.00597088610595833,0.0025914252208562418,2
147,4737,0.0013608886270502552,0.0009888325053913941,0.00017715138021046677,6.56810601680256e-05,0.00031144342725291285,0.00094756264513875,0.0012213204944603445,0.01073447476864583,0.04248096278531683,0.052167542853916254,0.05784461685835116,0.055180727553292536,0.05009320094655146,0.03850626706046934,0.043427810181748634,0.046557961611683255,0.05511800895422309,0.06313313351652487,0.049217072074244875,0.036993424274113396,0.021523447293856707,0.015807591535168097,0.008872814097998628,0.005961672707152711,2
148,4738,0.0004412665341580943,0.0007570369763628864,0.00037152786484975195,8.082457601386338e-06,0.00035369952075242996,0.00108305159074933,0.0014353206119386804,0.005712880025801706,0.01463600353039246,0.02135805799683949,0.02352793222320507,0.020323143375500525,0.018618275101735724,0.0140732989842781,0.019157514968407632,0.016674437727721446,0.02184955835459311,0.022362911735467245,0.019708598810170782,0.01384654407635252,0.007313257182523431,0.003966629531556609,0.0032612407294593665,0.001210702322951187,2
149,4739,0.00010185129641092957,6.240974152117109e-05,0.00011638912004175777,6.476029690877206e-05,8.825121164183418e-05,0.00044258956945076715,0.0009899491169569777,0.003404771129607532,0.010396327356920618,0.011287542701424236,0.012631664846833195,0.012734061881993398,0.009299693106623808,0.007839186939841699,0.010731644546557418,0.011761811028659787,0.012839539844185045,0.013544611595569571,0.011569798510852871,0.007265923332107058,0.005367338305410708,0.0023821574452911115,0.0014323086191877835,0.0010011879072820951,1
150,4740,3.891718725087783e-05,6.627893332220403e-05,6.627893332220403e-05,7.250798715905096e-05,6.627893332220403e-05,0.00046706706017385173,0.0009614368759630676,0.0032428917070774625,0.010960671552424198,0.01205271620753311,0.011809575809423791,0.01185880213357384,0.007226787541595688,0.007400414571337966,0.009828288218555515,0.009582351671957237,0.011704424317118087,0.012509262920304317,0.011741808264873008,0.007482602517613982,0.004888271303752244,0.0024614139176296805,0.0014644247758280467,0.0012778900876410408,1
151,4741,0.00011186301772482856,3.46973766401155e-05,3.46973766401155e-05,3.46973766401155e-05,3.46973766401155e-05,0.0003607865621159379,0.0007139374792568977,0.002815309525854583,0.010536717063595656,0.012524211290449921,0.013078356021763701,0.011653134668312014,0.007793991945445943,0.0072253112994685245,0.009330907108898074,0.009289391311337235,0.010927548166029165,0.012129040536059548,0.010844587046690836,0.00710474450953109,0.0052398633581753834,0.002472409516651727,0.0012317847698165298,0.0011556781348396618,1
152,4742,0.00017338707300271056,2.404432132051236e-05,2.404432132051236e-05,2.404432132051236e-05,2.404432132051236e-05,0.00017343572220204485,0.0008953892257351163,0.0034347386688437457,0.014352391859640493,0.019329654921853758,0.021299287441437702,0.01546393845139601,0.009026370361109247,0.008974262096633379,0.010708655425115718,0.011130704426809992,0.015455233157338561,0.01800211920078143,0.015488754552615865,0.009199687516180131,0.006538876486191687,0.0030061701501050983,0.0015022649474650536,0.0022828612903038246,1
153,4743,5.301658367283013e-05,6.559738325118363e-05,1.79142192260526e-05,0.00010060570027430221,6.559738325118363e-05,0.00025544556785412996,0.00038570438235088344,0.0015656673455782602,0.004616572010379635,0.005068815889061101,0.004452973653451449,0.005669803488070773,0.004369634448034712,0.0034454298323400205,0.004117843078000555,0.004446945108645599,0.004535100023941015,0.005155537752662197,0.0045355863310797525,0.003308963817837788,0.0024143240644787906,0.0014072967116098042,0.000615485676125678,0.0004221767349658648,1
154,4744,0.00013034124977010484,3.198529328963578e-06,3.198529328963578e-06,8.715764208760709e-05,3.198529328963578e-06,0.00018394239955061716,0.0006278428115622084,0.003378318102827982,0.012139282937836003,0.017649247386299426,0.01807940643858934,0.016200424921366658,0.010006071915404455,0.009224329204136487,0.009719547662942054,0.010287459868519507,0.01563037741923179,0.017074936871523748,0.0143146018316793,0.009585828002399925,0.00617055177091833,0.003025360959076735,0.0013172014380333516,0.001707006169051607,2
