,cellid,smsin0,smsin1,smsin2,smsin3,smsin4,smsin5,smsin6,smsin7,smsin8,smsin9,smsin10,smsin11,smsin12,smsin13,smsin14,smsin15,smsin16,smsin17,smsin18,smsin19,smsin20,smsin21,smsin22,smsin23
1229,6941.0,1.6489791493622654e-05,6.416541573765985e-09,1.086595157079477e-06,5.600877178189127e-07,0.0,0.0002347671861499,0.0001948845361209,2.2145473401188783e-05,0.0031337394405013,0.003015138238043,0.0038448456618962,0.0034168725477111,0.0029708370378704,0.001780430701347,4.8603913533935695e-05,0.0032698438343728,0.003939528563534,0.0025252984182797,0.0024228618273788,0.0014538511037013,0.001087076031639,5.657587524452052e-05,3.1345361958369255e-05,0.0003383368388278
1230,6940.0,8.708109543059818e-07,5.831946744988796e-07,4.3871434983001755e-08,4.3871434983001755e-08,0.0,6.192308316226219e-05,4.9696403695748535e-05,0.0011419288298844,0.0009512301261707,0.0008527848535251,0.0011252098732837,0.001051879182634,0.0008592599596958,0.0005154046969379,0.0027485012634617,0.0008834156303713,0.0010420889773863,0.0007398747985456,0.0006496305518858,0.0004093792656056,0.0002917969010005,0.0012787747743602,0.0011787303728525,0.0050943463027646
1231,6939.0,2.139610035600636e-06,1.086595157079477e-06,0.0003617897944143,0.0001205965981381,6.029829906905141e-05,6.029829906905141e-05,0.0,0.0095881863831844,0.0118767808940222,0.0121277404814132,0.0120995476191445,0.0127886751910205,0.0124054899617609,0.0137756839782679,0.0162930151513961,0.0132012991226141,0.0147963947523213,0.016393006946347,0.0142093561777272,0.0166517990242847,0.017420598499507,0.0197076729496489,0.0110761933353837,8.72099993599665e-05
1232,6948.0,0.0014574880684806,0.000698433179939,0.0,0.0,0.0,0.0,0.000106379945512,0.0002981784221744,0.0001367338756018,5.679663565271938e-05,5.662770906257736e-05,0.0001448717959624,4.701736205636479e-05,3.591200393285186e-05,0.0007359496623784,4.805173503106267e-06,4.018859934982389e-06,3.8004585193606775e-06,1.0047149837455894e-06,3.228323964079139e-05,3.8004585193606775e-06,0.0003718217985064,0.0003111947874706,0.0
1233,6938.0,4.3871434983001755e-08,4.3871434983001755e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.705453142472556e-05,2.7484102874161795e-05,6.745334577065255e-06,7.84708522517439e-05,5.52775641264755e-06,5.134238111363457e-06,0.0,2.4351563288354104e-06,1.8263672466265577e-06,3.0439454110442624e-06,0.0,2.532901375004687e-05,4.261523575461967e-06,3.424563965951181e-05,0.0,6.087890822088526e-07
1234,6936.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5028779144576016e-05,6.087890822088526e-07,5.503469555994376e-05,0.0004250409979221,0.0003076622391057,0.0001698304097696,0.0001608616968561,0.0002562760175302,1.8263672466265577e-06,0.0002035435262099,0.000197686423802,0.0001643718494733,0.0001350863374337,0.000192866524896,8.602849600001135e-05,2.472022466783802e-05,0.0,9.59146606970714e-05
1235,6935.0,0.0,0.0,0.0,1.3020450184224664e-06,0.0,0.0,7.154351878131515e-05,5.088588155249535e-05,0.000177316904806,0.0006164942623412,0.0004842694266687,0.0003018459495214,0.0002841013019445,0.0004990385881461,0.000512887877814,0.0003449701879668,0.0003667349227493,0.0003070923040248,0.0002596145657133,0.0003558690513599,0.0002104597190086,9.69518641989335e-05,0.0004052590123011,0.0001969818967078
1236,6934.0,0.0,0.0,0.0,4.076502348661421e-05,0.0,0.0,9.888421409072654e-05,8.874450406388711e-05,0.0006321387147502,0.0013540056230018,0.0009756409710182,0.0007855741998471,0.000714942226955,0.0010227397443237,0.000714163530855,0.0010291016108202,0.0009547254764679,0.0006297836719629,0.0004799855669996,0.0007614000860766,0.0008746518933747,0.0001990716886084,0.0005738389959578,0.0009357231928587
1237,6933.0,3.906135055267399e-06,1.7829008494598073e-06,0.0,2.479889070514149e-06,0.0,0.0,2.479889070514149e-06,0.000285621772059,2.904588924010484e-05,6.751518260712942e-05,0.0001023585523957,8.075233036715634e-05,7.898522090270717e-05,0.0001423732495019,0.0007603076386373,7.154555369116469e-05,7.236664702269366e-05,8.81919975786988e-05,1.98391125641132e-05,4.073255498661063e-05,0.0001140452181422,0.0005040556632181,0.0013135932445955,6.128444715678881e-05
1238,6932.0,0.0001222950704598,2.269033184243112e-05,0.0,0.0,0.0,0.0,6.825421703260429e-05,2.408611109907654e-05,0.0003309833363661,0.0007445990428958,0.0011667457073322,0.0009809348488799,0.0014655099032254,0.0006935428803365,4.756775631755218e-05,0.0006259298366337,0.000770584270305,0.0012958381569703,0.0007703815629362,0.0011506958657144,0.0012299721913067,2.656600016959069e-05,6.199722676285373e-05,7.507856632191576e-05
1239,6931.0,7.439667211542449e-06,0.0,0.0,0.0,0.0,4.120498848029974e-05,0.0001328915036817,0.0002090194643579,0.0053555001344038,0.0047342536908284,0.0079549271063022,0.0068522351873981,0.005308056984434,0.0027653925917182,0.0005801734491172,0.0037704252481998,0.0031813061179076,0.0054442174573074,0.0041507190010659,0.003611819819695,0.0041803359888137,0.001177090303039,0.0001882148713725,0.0012715584403113
1240,6930.0,0.0001279199278353,0.0,0.0,0.0,0.0,0.0001728191829701,0.000299129359043,0.0020757334996224,0.0195292310699113,0.0146869747559297,0.025998660498107,0.0218930470954979,0.0149863769961058,0.0081925438606573,0.0060713527488955,0.0114435821845177,0.0093134667666436,0.0167309970496677,0.0132869501624007,0.0102214627914159,0.0116907465923698,0.0052349010698027,0.0020971503954209,0.0041868937516837
1241,6929.0,0.0003894888610343,8.240997696059949e-05,0.0,0.0,0.0,4.112720640441768e-06,0.000309895751588,0.0071113114066312,0.0033563032965365,0.0031684087909115,0.0049999205152945,0.0046578475656024,0.0035832084358292,0.0033168769077551,0.020047847767145,0.0046675619886479,0.0026141952315217,0.00455082991629,0.0036139316442778,0.0035137492962374,0.0033572802933496,0.0156112887637982,0.0068805845577992,0.0
1242,6928.0,0.0010981214961335,0.0003456383659402,0.0,0.0,0.0,0.0,0.0001273487900631,0.0,0.000136982558638,3.437003678332006e-05,2.487942476165074e-07,0.0001029857132261,2.487942476165074e-07,1.243971238082537e-07,5.809888486851857e-06,0.0,0.0,0.0,0.0,3.424563965951181e-05,0.0,3.228323964079139e-05,0.0,0.0040364590532922
1243,6937.0,0.0,0.0,0.0004607900974099,0.0001555308500177,7.834567027320999e-05,7.950616080186886e-05,0.0,0.0075272867652855,0.0147852237367161,0.0147727196096738,0.0147053696461475,0.0157272888591751,0.0154568410549954,0.0169377075105356,0.0131981966351535,0.0163059064125033,0.0179605879959081,0.0201710206462097,0.0175738721127859,0.0204126172526009,0.021499349187578,0.0149976315854013,0.0083212459251262,0.0010227089872621
1244,6949.0,0.0011497286467257,0.000620477377585,0.0003904688581819,0.0001657430215441,8.386012106821215e-05,0.0001076353844578,0.0027561328257097,0.0015200127349157,0.0123046669306946,0.0120132702562897,0.0123697149087959,0.0126894469651825,0.0124300620130861,0.013518696780029,0.0038284259327771,0.0135948556931774,0.0142718172457495,0.0161147689703107,0.0136154634862054,0.0159668380327772,0.0166747282748295,0.0022675172780326,0.0015387124777108,0.000930198203883
1245,6950.0,0.0002702292591228,0.0001264844797003,9.625540563723076e-05,0.0001229345565137,4.267946844517436e-05,9.166986459152532e-05,0.0034601519912441,0.0016555625781269,0.0032929211480409,0.0030225118824272,0.0034748586289733,0.0030196862838397,0.0028968447084515,0.002885930489843,0.0040192625598228,0.0035946586271218,0.0033604893451767,0.0036092074099121,0.0028533240905375,0.0033822000439855,0.0029610548113032,0.0030926760958692,0.0020948409830118,0.0001303598422696
1246,6951.0,0.0006758828136185,0.000158682408654,0.0002764640280087,0.0002426019661155,0.0002068631772772,0.0,0.0026937159484205,0.0001967506885316,0.0010117325150714,0.0005885598778189,0.0009604052857163,0.000671872442122,0.0010154859689618,0.0013816385480515,0.0004439335767219,0.0009915821667499,0.0024058249937693,0.0007008944481865,0.0015111601378572,0.0010141212189997,0.0035147529677025,0.000519422548332,0.0002091920167479,0.0005214546980525
1247,6972.0,4.407197986202091e-05,1.1011894339643116e-05,0.0001596648710814,0.0001544235028331,0.0001683585029633,0.0,0.0002206462398508,0.0005678975525143,0.0010712617532072,0.0010056896194039,0.0012440099312237,0.0008070991173334,0.0011711241833225,0.0015668465394872,0.0012476176984131,0.0010394687119833,0.0019118236825456,0.0010254900634197,0.0015485479156113,0.0016114616544788,0.0033434776900453,0.0018007169354176,0.0004886792380976,0.0004522077897387
1248,6971.0,0.0001488191651481,8.593509719054026e-06,0.0,5.707304969970808e-06,3.6763211226918206e-05,0.0,0.0001870039796974,0.0007160806726154,0.000715586366768,0.0009200487545617,0.0009830518665505,0.0006857446670686,0.0006712764875749,0.0009658959551694,0.0012821009898735,0.0005282437840356,0.0007280674509271,0.0006054266200402,0.0006194924004143,0.0007705200988991,0.0014908357225674,0.0020990100551834,0.0006365550203464,0.000127809480654
1249,6970.0,0.0002341772176001,5.005804949045672e-05,0.0,1.507855684611636e-05,4.8658083545591554e-05,0.0,0.0003001822321051,0.0005844412302127,0.000797426862342,0.0010554194028255,0.0010690612787523,0.0007629298598139,0.0009121072664204,0.0011999834908339,0.0006731728223919,0.0007625937712311,0.0009380274956052,0.0009246947133046,0.0008007946259591,0.0011498272036909,0.0016999805485567,0.0011942425379676,0.0003036035545707,0.0002029483688377
1250,6969.0,0.0002150037514186,3.716114329025272e-05,0.0,2.90304677141575e-06,9.2344614926059e-05,5.292141662032736e-06,0.0004057694770079,0.0006489476745266,0.0012658938612254,0.0018144469463537,0.0018423365208426,0.0010652634946597,0.0016980087871614,0.0019869058953745,0.0008698697986964,0.0014180637474035,0.001178623086369,0.0020445553524846,0.0018698403697482,0.0032821505397012,0.0030505806027649,0.0013542950339373,0.0004977920685972,0.000406277096188
1251,6968.0,0.0001646260009207,6.03965312081812e-05,0.0,3.076768389004559e-06,9.192480179802916e-05,0.0,0.0004013619579633,0.000910538797484,0.0011533836526038,0.0016714514141286,0.0017504730787164,0.0009506590765274,0.001523284502897,0.0018547550031935,0.0016121799116707,0.0011373972376326,0.0010483731020801,0.0018815809509064,0.0017294093587548,0.0030529430944742,0.0029484063258361,0.0028158544542471,0.0012237797555283,0.0003480056679188
1252,6967.0,0.0003214048808476,0.0001477951972139,0.0,0.0,4.550358257869485e-05,1.926152144072119e-07,0.0001813612973061,0.0008663524910774,0.0007501929579903,0.0010216312912636,0.0010876845823908,0.0006865522212511,0.0007866251975049,0.0010560389728028,0.0014427981587391,0.0006065534927751,0.000674568431505,0.0008118206722581,0.0008316259043988,0.001256854214353,0.0016835196306855,0.0025673840199232,0.0010946042799404,0.0001481420365281
1253,6966.0,0.0003348707800779,0.0001428003871076,0.0,0.0,2.035950262373439e-05,5.807269647768997e-07,7.911510263583007e-05,0.0005893718582238,0.0002891455154495,0.0004072374424385,0.0004248708677741,0.0002666066036458,0.0003463608514787,0.0004325741808699,0.0007631957717491,0.0002713108375963,0.0002692609315944,0.0003943563054111,0.0003768523832536,0.0006062797944402,0.0006619188144486,0.0014364055743067,0.0004450109176596,6.97176630032747e-05
1254,6965.0,0.0002471140563788,5.7210058736145765e-05,0.0,2.105707486596784e-05,5.032964404452066e-05,1.001192783041699e-05,0.0002092210555336,0.0002203399995005,0.0010253911613061,0.0014228984879183,0.0014047049637104,0.0012866653467018,0.0016582150107535,0.0014884267978833,0.0003273403603203,0.0008888024887268,0.000960036471163,0.0010318199481928,0.00096834786798,0.0015476313036161,0.0017017067763053,0.000578786677417,0.0002245115608439,0.0001798558816733
1255,6964.0,8.313213703161302e-05,2.957938472058271e-05,0.0,3.394049599102129e-05,8.104108349856353e-05,2.4765287697698077e-05,0.0005765634143086,0.0006429306624577,0.0023195837551757,0.0019507825139813,0.0032081247308623,0.0025709779767012,0.0030317070121418,0.0027665167647401,0.0009805227042909,0.0034481323801411,0.003189896891205,0.0037277223032256,0.0023440814676163,0.0020864505806459,0.0021656625961881,0.0012948211196466,0.0003783477744337,0.0003540668146145
1256,6963.0,0.0002640936312262,0.0001400729102025,0.0,3.524808768852336e-05,0.0001338864815142,5.6562821658908855e-06,0.0009380710224523,0.0016215855506327,0.0040077283601215,0.0031073245664043,0.0057423329635099,0.0043416252096946,0.0050996203621841,0.0047977470565431,0.0031847957947406,0.0062070808721917,0.0055178366104251,0.0067346475948888,0.0040319541624657,0.0035793778220534,0.0036385938496104,0.0014415882325929,0.000693389861578,0.0004479845777517
1257,6962.0,9.132853467937774e-05,3.34168283574785e-05,0.0,5.4880542412046806e-05,4.5664325580722025e-06,1.474428018272285e-06,0.0002328066216356,0.0028677749833604,0.0028358510795954,0.0020598175786659,0.0045494033688894,0.0029159356086666,0.0031261757938243,0.0019004787650198,0.0055500020208474,0.0031275513695057,0.0030978340549424,0.0029292455548043,0.0021893504549018,0.0013502533821116,0.0019897193315565,0.002467731400081,0.0011016850542496,0.0003138154922242
1258,6961.0,0.0001292171115159,2.811937128700534e-05,0.0,0.0001980466949777,2.145217782737056e-05,0.0001089248985699,0.000613740752112,0.0015046540635406,0.0043746977257876,0.0038446926692058,0.0066355265737071,0.0049350550559934,0.005140619862624,0.0037819999582848,0.0030906072824317,0.0056978434365724,0.0054305635252655,0.0049181468941491,0.0044105159324852,0.0033172460310903,0.0041229543781157,0.0015862868641183,0.0005772883283897,0.0011629457127756
1259,6960.0,0.000152284671544,5.150754689960333e-05,0.0001026499100691,0.0004016252104065,0.0001349717280989,0.0007209281850921,0.0020573889911295,0.0024173124417536,0.0127277516953198,0.0125858026207703,0.0148273253839179,0.0137388825050959,0.0150079512596937,0.0134167147169866,0.005079606051514,0.0155218707648522,0.0161469965088663,0.015765118740786,0.0126848796135813,0.0116483152784225,0.0126792321034871,0.0031417402683392,0.0018620432814086,0.0055643254854525
1260,6959.0,0.0004082191095258,0.0001719546941748,4.415893066781485e-05,0.000473744451641,5.433000589508488e-05,0.0001237264995326,0.0009811433242371,0.0064514242348967,0.0057914300888086,0.0064974543503044,0.0095479406103917,0.0068010209196475,0.0070160060826521,0.0056660669471647,0.0139949745236915,0.0086099988222043,0.0083572532908487,0.0087214427126298,0.0065377843614383,0.0063943943067806,0.0069594218559367,0.0111572571616597,0.0103243698556574,0.001455941068837
1261,6958.0,0.0017282489216641,0.0004987700045312,2.4765026903440336e-05,0.0005309442535717,0.0001306259027976,0.0001051673160665,0.0010858511162878,0.0036198448631091,0.0059809639600175,0.0078329871395773,0.009009889078339,0.0070601948207951,0.0075008840192987,0.0063130945289735,0.0070894423482978,0.0087138144031565,0.0087838231183252,0.0096280935246506,0.0078636034931057,0.007359300250397,0.007218999140036,0.0047046772061229,0.0032660801429823,0.0018724093072588
1262,6957.0,0.0009390935111003,0.0003508735607681,0.0002613619596484,0.000184265362498,7.850703510691207e-05,0.0001067598658319,0.0009267760542784,0.003594995261643,0.0076194029262218,0.0072714181359099,0.0094193978192496,0.0070333763272818,0.0073064647793182,0.0077375369756395,0.0077074877387562,0.0084675331870764,0.0088685785960578,0.0108340253687893,0.0077077633770494,0.0070846117098761,0.0069858115395476,0.0055259222119154,0.0042195651828707,0.0020648496413114
1263,6956.0,0.0011680179154833,0.0003887317302403,0.000925802802656,1.7637803728051422e-05,0.0,5.689110933932799e-05,0.0012409321374916,0.0033401471462778,0.0123562138439755,0.0083633273891626,0.013517667722418,0.0093546153924663,0.0091246620153439,0.011518837437648,0.0082037354823817,0.0121092467842869,0.0129857833379222,0.016731250078336,0.0121334191425562,0.0090558510651245,0.0112759790419139,0.0062597067140842,0.0049499955957425,0.002311256858202
1264,6955.0,0.0011608599134906,0.0002347514521893,0.0009339340430224,8.685486689542493e-05,0.0001733938031726,6.077596239382096e-05,0.0044894877485657,0.0048565587668081,0.0245518677436542,0.0220398026190419,0.0340110238910116,0.0240464265467025,0.0244114110021043,0.0265094850774165,0.0109309131585535,0.029510468816271,0.0284458987317149,0.034610781251051,0.025942790695606,0.0251187638943881,0.0257576421174534,0.0083169115816981,0.0075644707859197,0.0051701655420867
1265,6954.0,0.0011018980915149,0.0002734012180737,0.0001653414228337,0.0002797456968348,0.0005585680476968,9.958025532627124e-05,0.0060133935759418,0.010961417052684,0.028631184617125,0.0305302974139022,0.0441383327362195,0.0309285294085344,0.0318515045937646,0.0338238199676579,0.0268206006844301,0.0382796954685892,0.0348679787150994,0.0377593125469507,0.0276087973856107,0.031749203220578,0.030227545436914,0.0196899239211583,0.0155534333875265,0.0073334992428477
1266,6953.0,0.0024438247275579,0.0011519207551671,7.11962740187788e-05,9.22023038285413e-05,6.460441791457917e-05,3.9795316663664055e-05,0.0004943527932649,0.0143815381526863,0.0030404504824698,0.0036969445383412,0.0038042143555487,0.0032193757166331,0.0030505296172511,0.0039758563187275,0.0332843192336791,0.0041378991366884,0.0033703451230848,0.0037111814728474,0.0027707725135339,0.0035264816892754,0.0030900264097546,0.0272730613261757,0.0200079668216634,6.073934743249724e-05
1267,6952.0,0.0047520243892385,0.0017719630950609,0.0001897684209396,0.0001078197164115,0.0003167571129564,0.0002955220031357,0.0006023874849489,0.0033388173050453,0.0056204355240697,0.0055708911066312,0.0071667402592912,0.0083754480827864,0.0090673879708234,0.0092187425955249,0.0177844425054166,0.0060044289031854,0.006004718938731,0.0064862110298064,0.0065564622609017,0.0052425289974735,0.006231680734179,0.0028417404965132,0.002973887354988,0.0001103923464815
1268,6974.0,0.0005731308700591,0.0007054991325739,0.0,0.0,0.0,0.0,7.417942475586517e-05,0.0009329517748293,0.0011005859407339,0.0013416553881483,0.0012796912156951,0.0016879212039796,0.0020204913860421,0.001159156491988,0.0036303225666593,0.0013007034889558,0.0017799920128205,0.0022683748998124,0.0008453182864149,0.0012331060756315,0.0022132247937152,0.0048242002366903,0.0021832822708858,0.0011930104895518
1269,6927.0,0.0004691168290528,8.225441280883537e-06,0.0,0.0,0.0,0.0,0.0001071162047843,0.0018975597233695,0.0009062803556583,0.0010962096035474,0.0010448703609408,0.001365675752844,0.0016377996884137,0.0009499057369963,0.0059887847817953,0.0010680119447464,0.0014478704405246,0.0018354427975713,0.0007009233852321,0.0009985871933297,0.0017918174162333,0.0060828543880441,0.0034331190190751,0.0004557536208991
1270,7044.0,0.0006423500473705,9.337610165548734e-05,7.795025934510625e-06,0.0,1.948756483627656e-06,1.6802237342830823e-05,5.0401964737610376e-05,0.0018340460890924,0.0026339409704824,0.0017605145128001,0.0029014375478297,0.0026157321182849,0.0016960099236084,0.0018463775271447,0.0048844792758471,0.0022011921233675,0.0014266532040767,0.0023349348615507,0.0021029103469233,0.0016532342474239,0.0016409083456043,0.0041480922816159,0.0019452999760605,7.95056086561909e-05
1271,7046.0,0.0002958969313403,6.997683124399057e-05,3.137643820766696e-05,1.891892778034688e-05,7.022036787337208e-06,3.915739204866649e-05,0.0003229375933081,0.0003588212758076,0.0002709436652114,0.0001986210900422,0.0003114979256097,0.0002871213094001,0.0002971427825473,0.0002758531354958,0.0005205145650341,0.0002108284976645,0.0003038867133071,0.0004929713384104,0.0002074791997644,0.0002307832284626,0.0002162324682819,0.0005787259044816,0.0,0.0
1272,7125.0,0.0001116189111389,0.0,0.0,0.0,0.0,2.9068545743668883e-06,1.687228041523183e-05,6.314022488581174e-05,5.813709148733777e-06,5.813709148733777e-06,1.977913498959872e-05,5.813709148733777e-06,6.982712920432472e-06,8.720563723100665e-06,0.0002358094382947,1.5703276643533136e-05,2.268598956396561e-05,3.955826997919744e-05,6.982712920432472e-06,0.0,4.189627752259483e-05,0.0001773487994001,2.6095222573691472e-05,0.0
1273,7124.0,3.998503814235856e-05,7.022036787337208e-06,0.0,0.0,0.0,0.0,1.4273504380994804e-05,0.0,5.187696862505e-06,8.030693879003877e-06,2.2553346845245107e-05,9.078469509383756e-06,1.257359763824878e-05,5.436845447751393e-06,1.279642206916625e-05,1.257359763824875e-05,1.6867352812247255e-05,3.11408571932421e-05,9.979749206996264e-06,3.890772646878789e-06,4.2820513142984376e-05,0.0,0.0,8.971958074688373e-05
1274,7123.0,0.0,0.0,3.98232911859441e-05,1.4363488609910542e-05,1.113918191742993e-05,9.553041575698111e-06,9.859512644320202e-05,3.890772646878758e-06,0.0004345982671472,0.0005424360566891,0.0005119513498523,0.0005516629057073,0.0006348926296449,0.000656623782396,1.2324449053002384e-05,0.0004675866193183,0.0005104033019973,0.0007597245865132,0.0004723279349869,0.0006484241874159,0.0005006887924086,0.0,0.0,6.427597211793624e-05
1275,7122.0,1.1672317940636368e-05,0.0,5.513534608472511e-06,0.0,0.0,1.4615661589083164e-05,3.461242690547379e-05,0.0001993672982752,0.0002668773373312,0.0002428257313629,0.0002908754635207,0.0002425524575732,0.0002833185424267,0.0003644327920296,0.000441327332049,0.0002839674563595,0.0003311425240116,0.0003751717183934,0.0001881928550957,0.0002408602641287,0.0002407631016031,0.0004693301119955,0.0002277136899394,2.6568903364722206e-05
1276,7121.0,3.048615359529108e-05,9.662531898631236e-06,3.082484034985552e-06,0.0,0.0,2.743393400276948e-06,1.1990845505233605e-05,7.922793976014506e-05,0.0001251206393784,0.0001404706013579,0.0001325020510811,8.989841376086627e-05,0.0001397637499355,0.0001675248598989,0.0002918333064193,0.0001303865190161,0.0001584133799404,0.0001640910441092,0.0001004267164188,0.0001294680311579,0.0001225678041498,0.0001545016546636,9.051779667689142e-05,2.5717681518487265e-06
1277,7120.0,5.513534608472511e-06,1.654060382541756e-05,5.143536303697453e-07,0.0,0.0,0.0,1.5430608911092357e-06,3.96340984427659e-05,1.7488023432571648e-05,1.5944962541462383e-05,1.4916255280722795e-05,1.1315779868134547e-05,2.057414521479015e-05,2.160285247552964e-05,0.0001116280361573,1.594496254146238e-05,2.2631559736269196e-05,1.954543795405069e-05,1.4401901650353114e-05,2.0059791584420315e-05,1.8516730693311108e-05,8.029681906117017e-05,4.902638132223189e-05,1.5048485622448848e-06
1278,7119.0,3.082484034985552e-06,9.247452104956657e-06,3.0096971244897695e-07,0.0,0.0,0.0,9.029091373469308e-07,5.143536303697483e-06,1.0232970223265216e-05,6.354629477223734e-05,8.72812166102033e-06,6.621333673877493e-06,1.2038788497959078e-05,1.264072792285703e-05,1.2858840759243816e-05,9.330061085918286e-06,1.3242667347754986e-05,1.1436849073061126e-05,8.427151948571354e-06,1.1737818785510102e-05,1.083490964816317e-05,1.1315779868134517e-05,7.71530445554621e-06,0.0
1279,7114.0,5.143536303697453e-07,1.5430608911092357e-06,0.0,0.0,0.0,0.0,0.0,3.0096971244897696e-06,0.0,4.28964678077596e-05,0.0,0.0,0.0,0.0,7.524242811224424e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.621333673877493e-06,4.514545686734654e-06,0.0004464756445558
1280,7113.0,3.0096971244897695e-07,9.029091373469308e-07,0.0002232378222779,0.0001116189111389,0.0,0.0001259575178806,0.0,0.0003616027655495,0.0011260884832747,0.0004290353791202,0.0009752868907075,0.0007533022458882,0.00071201617248,0.000642647265749,0.0009799310148171,0.0004887356928568,0.0010903803496839,0.0017056078413285,0.0009385871883619,0.0016105938407269,0.0011569177302659,0.0005779075353461,0.0001262539389777,0.0
1281,7126.0,0.0010081165388663,0.0006266411864472,0.0,0.0,0.0,0.0,5.1054283041676166e-05,0.0,0.0,4.161771267417711e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0792519073716964e-06
1282,7112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0792519073716964e-06,6.475511444230179e-06,0.0,2.1585038147433928e-06,5.396259536858514e-06,4.3170076294867856e-06,0.0,2.1585038147433928e-06,2.1585038147433928e-06,3.2377557221150887e-06,0.0,0.0,1.0792519073716964e-06,0.0,0.0,5.398331283405809e-05
1283,7110.0,0.0,0.0,8.394222023379389e-07,7.051633839802369e-07,0.0,1.5650365563397635e-05,4.622213286538688e-05,6.475511444230209e-06,0.0001260078463203,0.0001774891073272,0.0003785274664558,0.0002661579009456,0.0002588660375959,0.0002424589642215,1.0792519073716964e-06,0.0001823989152462,0.0001697603839979,0.0002090296465066,0.0001438437362322,0.0002344345305035,0.000236841060275,2.1585038147433928e-06,1.0792519073716964e-06,5.265502774689868e-05
1284,7104.0,0.0,0.0,0.0,0.0,0.0,6.1159580482437785e-06,8.23428517358082e-06,0.0001484376789008,7.65491444453653e-05,0.0001585830745619,0.000311563613848,0.000201111189806,0.0002108363146319,0.0001370178012699,0.0001853102415763,0.000132485687147,7.173718012226172e-05,0.0001685705613413,0.0001114471170643,0.000193354951288,4.604954758908146e-05,0.0001066958660835,0.0001097544471592,2.447265555604933e-06
1285,7103.0,5.276971365161848e-06,2.931283249258981e-06,0.0,0.0,0.0,1.1231826752371174e-06,2.447265555604933e-06,0.0001557670816727,2.4472655556049392e-05,9.789062222419732e-06,1.5806776008866748e-05,2.182448979531376e-05,2.447265555604933e-06,9.789062222419765e-06,0.0001600508313896,1.93772242397088e-05,3.426171777846913e-05,9.789062222419732e-06,8.063178931790583e-06,1.857362341918616e-05,8.464979342051918e-06,6.101541511224158e-05,4.578097933002217e-05,0.0001207682615173
1286,7102.0,4.073084661025562e-06,4.220704470269219e-09,0.0,0.0,0.0,3.950982705191098e-05,4.081735882790534e-05,1.2236327778024664e-05,0.0002814089866007,0.0004232022264843,0.000275822991957,0.0003326778037143,0.0003078998481674,0.0002837524219877,1.5806776008866717e-05,0.0003157212199246,0.0002606495378415,0.0003098592054824,0.0003234581991148,0.0004838082639475,0.0003547816084233,4.894531111209866e-06,4.693630906079168e-06,1.8337792983897805e-05
1287,7101.0,0.0,0.0,0.0,0.0,0.0,9.96036576052944e-06,6.248844171435307e-05,8.406911882310517e-05,0.0005283222903889,0.0004456140491776,0.000344151968293,0.0003760676502159,0.0003422274857363,0.0006681355601899,0.0004054434575463,0.0004524995044331,0.0004338759794397,0.0005830994198843,0.0003776247525161,0.0003889422567747,0.0002801958046331,0.000289846800579,0.000162285430666,0.0
1288,7100.0,6.5731847894531785e-06,7.933295193634333e-07,0.0,0.0,0.0,0.0,0.0,0.0002715894676911,0.0001748120167621,0.0001278668216422,0.0001164525800342,0.0001133435358157,0.0001084136760663,0.0002445856950981,0.0006048787057629,0.0001278668216422,0.0001732574946528,0.000157179686717,0.0001361720190318,8.429696416254941e-05,7.132820044523413e-05,0.0001515059126665,0.0001028664569217,2.343511061741478e-05
1289,7099.0,6.652278167663955e-05,2.1725460442476408e-06,0.0,0.0,0.0,1.5733017048178428e-06,1.5733017048178428e-06,7.936710441315203e-05,2.2864652247126504e-05,1.1292588060283814e-05,1.5231595380913737e-05,1.8902632692155428e-05,2.1559320551696923e-05,2.496238785355036e-05,0.0001958196844473,1.3926263685484118e-05,1.8902632692155455e-05,1.0511690266460174e-05,1.0243720257071888e-05,1.945007882810254e-05,3.022973910395105e-05,3.242190929328825e-05,2.593752743463056e-05,8.727022766108605e-05
1290,7098.0,2.593752743463059e-05,0.0,0.0,0.0,0.0,0.0001079466693973,0.0001079466693973,1.2888901999442812e-05,0.0007656627408955,0.0005343626866467,0.0007908027092898,0.0009967609270285,0.000644591586402,0.0009425863606336,2.5498327872326872e-05,0.0005420155773448,0.0009455738565578,0.0003904337941169,0.0004623982403818,0.0006776872476682,0.0009095916334253,1.4450697587090154e-05,1.7597300996725843e-05,0.0
1291,7096.0,5.244339016059476e-07,5.244339016059476e-07,0.0,0.0,0.0,0.0,5.615645533249682e-05,0.0,0.0,2.6560279336030936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000167751864724
