,cellid,smsout0,smsout10,smsout20,smsout30,smsout40,smsout50,smsout60,smsout70,smsout80,smsout90,smsout100,smsout110,smsout120,smsout130,smsout140,smsout150,smsout160,smsout170,smsout180,smsout190,smsout200,smsout210,smsout220,smsout230,smsout240,smsout250,smsout260,smsout270,smsout280,smsout290,smsout300,smsout310,smsout320,smsout330,smsout340,smsout350,smsout360,smsout370,smsout380,smsout390,smsout400,smsout410,smsout420,smsout430,smsout440,smsout450,smsout460,smsout470,smsout480,smsout490,smsout500,smsout510,smsout520,smsout530,smsout540,smsout550,smsout560,smsout570,smsout580,smsout590,smsout600,smsout610,smsout620,smsout630,smsout640,smsout650,smsout660,smsout670,smsout680,smsout690,smsout700,smsout710,smsout720,smsout730,smsout740,smsout750,smsout760,smsout770,smsout780,smsout790,smsout800,smsout810,smsout820,smsout830,smsout840,smsout850,smsout860,smsout870,smsout880,smsout890,smsout900,smsout910,smsout920,smsout930,smsout940,smsout950,smsout960,smsout970,smsout980,smsout990,smsout1000,smsout1010,smsout1020,smsout1030,smsout1040,smsout1050,smsout1060,smsout1070,smsout1080,smsout1090,smsout1100,smsout1110,smsout1120,smsout1130,smsout1140,smsout1150,smsout1160,smsout1170,smsout1180,smsout1190,smsout1200,smsout1210,smsout1220,smsout1230,smsout1240,smsout1250,smsout1260,smsout1270,smsout1280,smsout1290,smsout1300,smsout1310,smsout1320,smsout1330,smsout1340,smsout1350,smsout1360,smsout1370,smsout1380,smsout1390,smsout1400,smsout1410,smsout1420,smsout1430,h/w
17,5374,0.004231949914848512,0.002670691070474429,0.0058866326374365785,0.002670691070474429,0.004147905371029992,0.0028070036945963594,0.0010682764281897718,0.005079869175097834,0.004147905371029992,0.0007544953820353355,0.0037389674986642017,0.0012045890523117021,0.0005341382140948859,0.0021365528563795436,0.0,0.0,0.0005341382140948859,0.0,0.002670691070474429,0.0010682764281897718,0.0005341382140948859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002409178104623404,0.0012045890523117021,0.0,0.0005341382140948859,0.0005341382140948859,0.0,0.0,0.0,0.0,0.0,0.0029433163187182897,0.004807243926853972,0.012085199185358494,0.014936938761531895,0.009175506465824414,0.009134350667913838,0.010209325781635865,0.0101163757538548,0.003204829284569316,0.00943701943167544,0.013993862675071224,0.012057175369843826,0.022007668834491876,0.012516534186843929,0.015628053780870985,0.016707442491453596,0.012100064115751773,0.0236118164247739,0.027851585290354485,0.028854101993083744,0.02333525143010239,0.01804661121988986,0.01553498956541819,0.013711858092431896,0.015754987070597453,0.022565937125703775,0.022396115090069366,0.019943574389105097,0.020175517689871306,0.016341393364995748,0.01780922833115585,0.042264654804010725,0.028975595694842413,0.016621191149204784,0.019775959151900984,0.016823263498787225,0.027789765311321636,0.01563608985420908,0.02365782377254763,0.018173544509616328,0.01639192849730179,0.01683216898274977,0.010380095518136116,0.010492703376249617,0.011438992611930423,0.010777921108109073,0.017418575277148067,0.015627579930438066,0.02376468091925648,0.012695849744545533,0.011627573316355763,0.015193564280089422,0.006011832979165673,0.02045531547408034,0.012916206912485986,0.012171090864846116,0.015775478687385755,0.010581694017285636,0.010004667057282804,0.011186858980474862,0.007961538079117246,0.014203107560618836,0.011186858980474862,0.016759710571757003,0.008684256997637472,0.01722999457272273,0.010598245887646277,0.02923347020036472,0.03311048327114822,0.07336380989758122,0.07055871171531623,0.016675012068224682,0.027896112710167207,0.016823263498787225,0.011446165147895598,0.01006631447198168,0.015184658796126878,0.019421022307835968,0.019661475532373185,0.0159413609765925,0.02721447129931618,0.014925826479139065,0.024730627985269718,0.016034784854806493,0.017555361751702917,0.03027952206376882,0.014170857246670807,0.013941594594767811,0.026997752591704435,0.011438992611930423,0.0097096446799193,0.021085084364819505,0.010159738350195667,0.00984595730404123,0.010914233732231004,0.014705469311198614,0.010454760727559168,0.011973130826025306,0.010380095518136116,0.019805054966552882,0.009927795049429464,0.012527760656908495,0.008275319125271682,0.005477694765070789,1
18,5386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007052726611438083,0.0,0.0,0.003526363305719041,0.00035263633057190403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010579089917157124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006911928076547803,0.0,0.00035263633057190403,0.003061088147234913,0.0,0.0016844477978865762,0.0006911928076547803,0.0013177316138256443,0.0010297492847376564,0.0006911928076547803,0.0006124589526818362,0.0007052726611438083,0.0010579089917157124,0.0002739024755989599,0.0013823856153095605,0.0,0.0,0.0007052726611438083,0.0007052726611438083,0.0009650952832537402,0.0003385564770828762,0.0013683057618205329,0.0016844477978865762,0.003002179411712221,0.00035263633057190403,0.0011602639038797561,0.0006124589526818362,0.0006911928076547803,0.0013177316138256443,0.0007052726611438083,0.0007052726611438083,0.0006911928076547803,0.0013318114673146727,0.0007052726611438083,0.00035263633057190403,0.0016703679443975485,0.0006911928076547803,0.00035263633057190403,0.0006124589526818362,0.0009791751367427682,0.0,0.0012530776123417281,0.0,0.0003385564770828762,0.0002739024755989599,0.0007052726611438083,0.00035263633057190403,0.0003385564770828762,0.0010297492847376564,0.0002739024755989599,0.0010579089917157124,0.0014105453222876163,0.0,0.0010579089917157124,0.0027423567896022885,0.0024543744605143004,0.00035263633057190403,0.0,0.00035263633057190403,0.000626538806170864,0.002125359187133497,0.000626538806170864,0.00035263633057190403,0.0012249179053636725,0.0,0.0003385564770828762,0.00035263633057190403,0.0021017381299423964,0.0007052726611438083,0.0007052726611438083,0.0002739024755989599,0.0019301905665074805,0.0003385564770828762,0.0014105453222876163,0.00035263633057190403,0.00035263633057190403,0.0007052726611438083,0.0015916340894246042,0.0005478049511979198,0.0010579089917157124,0.0013823856153095605,0.0017491017993704924,0.0021017381299423964,0.0,0.0003385564770828762,0.002361560752052329,0.0024684543140033287,0.0007052726611438083,0.0002739024755989599,0.0006124589526818362,0.0013318114673146727,0.0014105453222876163,0.0003385564770828762,0.0015269800879406882,0.000626538806170864,0.0,0.0002739024755989599,0.0002739024755989599,0.00035263633057190403,0.0,0.0010156694312486287,0.00035263633057190403,0.0,0.00035263633057190403,0
19,5393,0.000899104894753417,0.0008029124221133489,0.0013546327520836212,0.0015256790130251633,0.000822957535926798,0.0005092025125149908,0.000697928499506879,0.0002569977450532385,0.0,0.000513995490106477,0.0005044095349235044,0.0037830715119262837,0.0,0.0,0.0002569977450532385,0.004609602847406028,0.0007614072799767429,0.0,0.0,0.0,0.0,0.0,0.0002569977450532385,0.0,0.0,0.00019351896458337436,0.0,0.0,0.0,0.0,0.0,0.0,0.0006760525493628774,0.0002569977450532385,0.0,0.0,0.0,0.0,0.0002569977450532385,0.0008375546388033622,0.00013268646708308247,0.0,0.00016205705925640028,0.0031954366819364442,0.0017524453017370289,0.001990574655436235,0.0016798568102282538,0.002346923819194031,0.0009387792005594706,0.0040118921718018665,0.0037456416099914255,0.0032685600209684793,0.00436888212497463,0.0032966762737029523,0.0020702587808143383,0.0031983743196498707,0.0033427352819064902,0.001959505077567572,0.0014661155825025092,0.002104585139212989,0.004617735706954682,0.005836303993594545,0.003791336176684687,0.0038924972924882506,0.0035644722272244853,0.00468456859234558,0.004256691503503565,0.007331364896467454,0.005430242597070284,0.0045935718611214565,0.00599378995261855,0.005618917990588897,0.006220883913330139,0.004746658821472941,0.003816784401851828,0.00652155821966974,0.004739426494908954,0.0041027528452659496,0.00401057820395338,0.0029370810137525427,0.0031539638499446456,0.0038480548370512188,0.004856568280783021,0.007415443789295258,0.00892301395309807,0.008616486221945609,0.00758575740805288,0.009428543510427947,0.004145320725427373,0.004572139435944376,0.005214543277678548,0.004725898542071924,0.005652024438063079,0.004833350077731978,0.004521712600217472,0.00604131253057946,0.007218264579188169,0.006303671160056153,0.0036027729783266464,0.008390083260081399,0.0029091345122926686,0.004850754853359695,0.005713964102032111,0.004717609587521249,0.00531984102478949,0.004889302456057695,0.005648054225778302,0.003057276964901159,0.003560234219448915,0.004091769991175488,0.0016021303615529384,0.0019964777189357954,0.0034860608301120624,0.002143065442425218,0.0039918735391533166,0.002869411842077326,0.004107861653707877,0.002102493826059333,0.00393277715812513,0.0033504999734590007,0.008256306726363087,0.0014633753000726426,0.0011280601573672746,0.0014376727081205302,0.0014220305437887364,0.0013463834902495634,0.001327771886989673,0.0014319687762139259,0.0017574010679623623,0.0012662741239678275,0.00183772130667904,0.0022058665721251367,0.0014569286354795246,0.0007494141807896733,0.0013297529044376919,0.0024606578319610883,0.0007614072799767429,0.0009602428716426458,0.00033660463444726806,0.00096451219974309,0.0005044095349235044,0.0011963195301802323,0.0016961666428627483,0.0002522047674617522,1
20,5461,0.006972323614570179,0.0057651968510164285,0.004424687442871549,0.0030578036720098544,0.0064837217836363524,0.006598097021646015,0.0029390030688623433,0.007629414494934667,0.010596540340702764,0.0030945651419030593,0.015021227783574316,0.0013387609939559417,0.006983701835323889,0.0015763622002509636,0.004345067059380819,0.0013387609939559417,0.0013387609939559417,0.0013387609939559417,0.002008141490933912,0.0013424119175819715,0.0013387609939559417,0.0031823579156658598,0.006710488779818862,0.0013387609939559417,0.0013387609939559417,0.002008141490933912,0.0013387609939559417,0.0029669138084798493,0.0013387609939559417,0.002008141490933912,0.0013387609939559417,0.004424687442871549,0.0014575615971034524,0.002126942094081423,0.0013387609939559417,0.002508116780456793,0.007410932437938752,0.0020125668560717616,0.0013431863590937908,0.00509406793984952,0.006694310014755922,0.006223219437527668,0.014559924366752092,0.02529497821757695,0.02170056253601147,0.026786685727089386,0.04086441182479484,0.02637261516325795,0.032211102540691844,0.0378805764631982,0.0635114459326896,0.131593096830964,0.07946753947058502,0.08009744894300702,0.06484967038538592,0.12036059320057559,0.1649271035079617,0.09740948599738287,0.13962866443782163,0.17109267115363835,0.14624621204702132,0.1661123711189741,0.19571942351082958,0.18148852838225404,0.16065916204500108,0.18860666281833588,0.18041038531625841,0.16046898058866976,0.11545961488372887,0.12792380196576827,0.1565752074442897,0.1620460912150228,0.15488155355087568,0.17343140869640675,0.2680305689156132,0.15876112040956894,0.13511347503387264,0.14894823177431474,0.13688277760535567,0.12230914910112162,0.13562770030406043,0.1414524934331642,0.09381907068149757,0.144925210155073,0.13027560183037576,0.1601010471921869,0.16909368859656435,0.14227701506327856,0.15206358052799165,0.12043496570021199,0.11761679983814785,0.17220895125290928,0.10463790479707767,0.16759976596343434,0.12391451441695747,0.17476295206478007,0.16592487271959666,0.2450962548845095,0.2865764174955192,0.11837348297647211,0.1428277826708595,0.14777783438594108,0.1356833083490263,0.1381660588956624,0.16189547103744326,0.11041458131800287,0.12250081451436579,0.22708492670239103,0.11811214635677011,0.16646810346556942,0.10750142257080102,0.11709205832935085,0.09365810964475849,0.11484476768730348,0.08740280547406452,0.10096587279278503,0.04140418593719933,0.07100269220661774,0.08557755088278382,0.1309352227522617,0.07379689094775692,0.056529436041151106,0.07715005179195535,0.057407067599270604,0.09039236766217944,0.04551184671364807,0.06466168605131963,0.04253884336686219,0.0310629237906242,0.05331701054046051,0.029997732812968785,0.029146197456565277,0.021885739577765483,0.038672215362629554,0.054405095068312884,0.029504786425648685,0.03435568027765297,0.025335527438056744,0.02753946148291106,0.03723276065989484,0.03226723893245436,0.035579628171347744,0.034993287800373744,0.025080098065936363,1
21,5466,0.037167243791098495,0.026119721810254112,0.018091884288377172,0.014790463064741192,0.019141597183769624,0.027981361962279516,0.016601321196760246,0.020173660094578497,0.02294693127893285,0.007327026750067385,0.012292145618495906,0.013166040019363383,0.01288454841626223,0.012514254846429207,0.007327026750067385,0.008608246171853861,0.014000659820816134,0.010696264553574525,0.01219413304219662,0.008261912032487176,0.008608246171853861,0.008844523486711095,0.012302081173193894,0.010422375053656325,0.007327026750067385,0.008608246171853861,0.009824623057374804,0.008608246171853861,0.0068017193932343465,0.008261912032487176,0.010180413038248308,0.010696264553574525,0.010759508339794593,0.009796802215856245,0.007327026750067385,0.011099186225324114,0.0068017193932343465,0.010696264553574525,0.009543131454273652,0.007327026750067387,0.012818812502992556,0.01734742598131991,0.029503949851181724,0.020496508384818677,0.025555242489934633,0.04765762097354882,0.02796459046328671,0.030972644305719794,0.03425019772896154,0.044195954212362484,0.04459380859864839,0.05209130099650787,0.05680962583999035,0.057058993545498544,0.04085418185259888,0.04561735730753113,0.04680065127953258,0.057704970327594675,0.043597569768939505,0.05223384068697407,0.048878519609400865,0.05116182041439213,0.08343578033779005,0.08944891529351671,0.12389279617602819,0.0904336146157593,0.0642419865222332,0.0763801842767438,0.08432929271628051,0.06933175866383791,0.05594636991863873,0.04962743438454808,0.04018526062505545,0.057633595772449045,0.06268712662318397,0.062165758930805164,0.05216963440217827,0.07031017988009833,0.060577256053515285,0.04943593764386794,0.031294114570612916,0.047821999210509676,0.05422358172212004,0.046032628846618746,0.06594033955435517,0.06507211675836666,0.07785736261956828,0.07623945436957585,0.0796957985134715,0.07477296272890208,0.05041218193533075,0.03865180972060438,0.060870766975980865,0.05121796174364178,0.059861605616160614,0.06515129911548058,0.05156327025670652,0.06290246102451282,0.059078515862908645,0.059652843673287693,0.06990683836678432,0.06864362881101058,0.08067747594094286,0.058380708103514346,0.0714260638976718,0.058269357303171315,0.043485504417626365,0.04734855148936117,0.06747243697853078,0.06463674491604096,0.03610308959417528,0.05743069483097953,0.05058555188298451,0.05249309758307838,0.07984045685847033,0.07917431945450636,0.061362251647912196,0.05075285932354693,0.07192160447380155,0.09195256853044646,0.06188680710241463,0.04546553531620805,0.042330496421713784,0.07654112197423527,0.06428646324314158,0.07085524274772202,0.05512449890736518,0.07623066067586777,0.0692151757372302,0.05701565991659698,0.06515400133115624,0.08511223279032358,0.08519674104798812,0.1038874556151438,0.11488953784221012,0.0690367167472439,0.05350164264671782,0.05040945144767627,0.06350674051220499,0.0694593374796373,0.036408925204039065,0.03462491284557245,0.03210070632078546,0.022917615591724592,1
22,5473,0.0027636239832985452,0.006909059958246363,0.0027636239832985452,0.006909059958246363,0.0013818119916492724,0.004145435974947817,0.0027636239832985452,0.006909059958246363,0.0013818119916492724,0.0,0.009672683941544908,0.0,0.0013818119916492724,0.0055272479665970905,0.0,0.0,0.0013818119916492724,0.0,0.006909059958246363,0.0027636239832985452,0.0013818119916492724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013818119916492724,0.0013818119916492724,0.0,0.0,0.0,0.0,0.0,0.0013818119916492724,0.01243630792484345,0.02161634103755718,0.0055272479665970905,0.01243630792484345,0.004145435974947817,0.018006928859361185,0.017294336379576225,0.008290871949895634,0.019345367883089815,0.01243630792484345,0.015199931908141997,0.017963555891440545,0.01608909307096009,0.02210899186638836,0.01243630792484345,0.008290871949895634,0.006909059958246363,0.0552724796659709,0.058748696129054395,0.03940332824596459,0.02487261584968691,0.019521936566122947,0.015199931908141997,0.01658174389979127,0.006909059958246363,0.019345367883089815,0.022821584346173318,0.01243630792484345,0.013818119916492724,0.00552724796659709,0.02005796036287477,0.02349080385803763,0.022821584346173318,0.02349080385803763,0.019345367883089815,0.029018051824634725,0.060973219504250546,0.03962326989691836,0.019345367883089815,0.02487261584968691,0.0186761483712255,0.01243630792484345,0.019345367883089815,0.01243630792484345,0.01658174389979127,0.015912524387926952,0.0186761483712255,0.02143977235452404,0.008290871949895634,0.0055272479665970905,0.03253764125563887,0.01243630792484345,0.021439772354524045,0.006909059958246363,0.009672683941544908,0.006909059958246363,0.0055272479665970905,0.011054495933194181,0.008290871949895634,0.009672683941544908,0.02349080385803763,0.008290871949895634,0.008290871949895634,0.004145435974947817,0.022821584346173318,0.022821584346173318,0.033163487799582544,0.02487261584968691,0.017294336379576225,0.025585208329471868,0.026784133890435585,0.051926382106649335,0.019345367883089815,0.026967020321121134,0.009672683941544908,0.03320686076750319,0.01243630792484345,0.04434810263653865,0.02143977235452404,0.019345367883089815,0.017963555891440545,0.020727179874739085,0.025585208329471868,0.01658174389979127,0.06079972763256799,0.014530712396277685,0.01658174389979127,0.017963555891440545,0.01243630792484345,0.013818119916492724,0.015199931908141997,0.013818119916492724,0.011054495933194181,0.013818119916492726,0.019345367883089815,0.011054495933194181,0.013818119916492724,0.01243630792484345,0.03735229674245101,0.02420339633782259,0.0055272479665970905,0.01243630792484345,0.011054495933194181,1
23,5482,0.0003728260588271158,0.0014459169686099806,0.00014693362607227995,0.0007951864780563973,0.0,0.0006329296570650868,0.0032275844964512325,0.0008816017564336808,0.0004859960309928068,0.0,0.0,0.0,0.00014693362607227995,0.00014693362607227995,0.0,0.0,0.0,0.0,0.0005852568657196547,0.0,0.0,0.0,0.00029386725214456045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009719920619856134,0.0,0.0014579880929784204,0.0043739642789352605,0.0,0.0,0.0,0.0009719920619856134,0.0007321904917919348,0.0012181865227847415,0.0009421201041286775,0.0008816017564336811,0.0008428592694018297,0.001071747767205035,0.002351772224276273,0.00512539321768221,0.001866439374768859,0.001062268324471804,0.001548291489428149,0.0023439999719406584,0.005797839793760274,0.001317420223548051,0.0004770385927156871,0.003153987640459974,0.0026616258528252565,0.002786093302785461,0.0035272412328545147,0.0029127484567997783,0.0032836424374998703,0.0026011075051302606,0.0018867178468268216,0.0056017686289125046,0.0035720595420129257,0.0018574819364917403,0.00613756538016619,0.00296937868642233,0.004154552431295277,0.0057263501219384505,0.005162146160257884,0.0045782156575090134,0.002266569265804033,0.004609525228832467,0.0032806699284378305,0.0010305583535444643,0.00293755109445204,0.0020883260684082987,0.004619984921529981,0.0026303162815018034,0.0136444372615588,0.005910323028454242,0.0017328226195523864,0.003395630801701265,0.0021875869031351466,0.005233497447620435,0.0025331562417268655,0.002078846625675068,0.003238561327789646,0.014365683563187449,0.019638362909165964,0.014448930887546337,0.007098098809318891,0.004600567790555348,0.0027498555882866137,0.006722131930436914,0.003933823789633803,0.003213095508651992,0.004742573273452233,0.0014166810582748992,0.014382682830731283,0.024099489764496086,0.006990394978984551,0.0009445977426981438,0.00469836387785214,0.0038192940279150015,0.0029868026762932707,0.0015660923229166455,0.004159766912338507,0.004855719689631595,0.001719031103156494,0.005183841888198111,0.0043835585501414325,0.003739244506179629,0.003940852727761107,0.005353009620441706,0.005868500765673894,0.005499394108094336,0.004417345760034352,0.00341228035959108,0.005572532718577422,0.003932012910526938,0.004150809474061388,0.002358801162403577,0.003481614968533916,0.004372174163244716,0.0009758566240717286,0.002707370144020873,0.0038688993032195253,0.004769826415710423,0.005647765347633134,0.005540210256114559,0.002097310640648957,0.0033009212665322542,0.002713853521705734,0.0027793507025259934,0.0009580829245467706,0.0033218629200756095,0.002827023493871425,0.0019136882105240751,0.001658987401001582,0.00098979289547411,0.0003568632384090229,0.0025857843102112294,0.0005877345042891209,1
24,5497,0.0004701453430024119,0.0,0.0,0.0004701453430024119,0.0004701453430024119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.533850044588034e-06,0.0,0.003697280734401998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003361164304001815,0.0,0.0,0.0,6.533850044588034e-06,0.0,2.6135400178352135e-05,0.0,0.000940290686004824,0.0,0.0003426502804447695,0.0010083492912005448,0.0021507274950033203,0.00047667919304700013,0.0020232324324456776,0.0010148831412451326,0.001302542516583358,0.0003426502804447695,0.0027216006934243932,0.00399147395978481,0.005577862106411647,0.005327317533551739,0.00436742529741315,0.005166521413810528,0.004521055760149144,0.005346919083685502,0.004729677127991683,0.004540657310282909,0.01045019029483936,0.014466343163973942,0.0076337637890802655,0.009547646218273483,0.0064298608301263565,0.011959897688436676,0.008675414137464378,0.014187305936469514,0.011105178859972127,0.008897103205396092,0.013510896480090727,0.01136225728287662,0.009749733736071433,0.01244755628378364,0.008330675559230397,0.012330771666849009,0.011724509113455154,0.008767519845049239,0.005555540451528042,0.005120784463498412,0.006518152792416469,0.006142201454788132,0.005913978536811829,0.007034035085730997,0.006395103282114204,0.008139298487055456,0.007683946291647757,0.01313494514246239,0.008003181276664014,0.007344016115952827,0.010111985566649965,0.009703364978798687,0.010907267937752593,0.008475414917455638,0.008273327399657688,0.013870791056203098,0.016429507332097065,0.010501004604367481,0.008352365407153372,0.015623877365655105,0.01090690508746892,0.008626957082402421,0.00949683190874536,0.00969858112208054,0.006625414497879719,0.011239207772574353,0.0075041804287334125,0.0067333080103035995,0.007075958290748368,0.007888753914195547,0.004063978117235908,0.00641470483224797,0.004602182065434042,0.00405744426719132,0.0074866671763888564,0.00566343396395192,0.007820695308999828,0.004252997934944684,0.0032113475865605695,0.0023833959652350004,0.014975422650566927,0.0030490949759907756,0.0019943769275174855,0.0012011828542040682,0.0030360272759016,0.001034484691378897,0.0008454648736701218,0.0021768628951816726,0.002921599913433133,0.0011554459038919515,0.0010279508413343092,0.001504630034381309,0.0006918344109341277,0.0007441052112908322,0.0012077167042486563,0.0003426502804447695,6.533850044588034e-06,6.533850044588034e-06,1.9601550133764106e-05,1.3067700089176068e-05,1.9601550133764106e-05,0.0,0.0014915623342921327,0.0,0
25,5558,0.014101677918307253,0.02938803759703147,0.010877842076864312,0.01705653512895998,0.022491730310450306,0.0015290542530460264,0.0017035165585881536,0.0032325708116341793,0.004761625064680206,0.0015290542530460264,0.005569203505958576,0.0017035165585881536,0.0,0.0030581085060920527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015290542530460264,0.0,0.0009820407468204965,0.0015290542530460264,0.0,0.0,0.0,0.0015290542530460264,0.0,0.006814066234352615,0.0,0.005110549675764461,0.0,0.0,0.0,0.0,0.003407033117176307,0.0,0.0,0.0030581085060920527,0.005672454801397894,0.0015290542530460264,0.0015290542530460264,0.0025110949998665226,0.0,0.009815855349749767,0.014633799805124874,0.02195345177441602,0.0359868282449004,0.01943362180435826,0.030168720586563075,0.039929551610284934,0.054182065244535164,0.022373587395603082,0.03252223148924071,0.029385742525096976,0.032529953660699724,0.03170748360001347,0.027942790901561664,0.06425976878564534,0.048509610443137265,0.03997616224057548,0.0348750000507615,0.05608334942381071,0.03363855101810483,0.07415524884123528,0.05375513042522369,0.04303524453688064,0.042030589999193214,0.05248080573246772,0.0386396927492133,0.04735310739077464,0.046060991483182316,0.14561330949445805,0.07017854941844742,0.05613999008895947,0.06435525890110654,0.06666210835661514,0.04423252284477102,0.039826300314845624,0.045001583077042336,0.03530387064213981,0.051765486569916724,0.05580821414380385,0.05872423187099564,0.048701542689061884,0.053057602477509055,0.06252421194172068,0.03426551050462441,0.038361979148231855,0.03604023807331538,0.053930235279673576,0.04511972599188957,0.0979167635343458,0.06651127264067215,0.0456667394981151,0.05025390225725319,0.07276893788284876,0.05708286011101369,0.04019011654533776,0.030216626281520623,0.06126445759391874,0.04343951474844669,0.040618665862262204,0.03889184398852877,0.05881615990841767,0.04081675475740348,0.05755024891139904,0.04493684999061008,0.06876180270548583,0.0924042106603875,0.08148512046303136,0.05350977838403263,0.03784700592734284,0.061362204755900644,0.056512220015189005,0.06264558569330173,0.04492195837120218,0.06930623789073675,0.03693617619062515,0.018215295227843306,0.07052131738031502,0.05476402859837714,0.06056951793403018,0.0744103994682283,0.02344398781845499,0.026413736648515627,0.029362115935497826,0.0433129581378621,0.04014544168711405,0.0402483717080995,0.04775187346888327,0.048440335205101284,0.04122199875918262,0.04152301767530935,0.031509394704872185,0.02260436909184011,0.02040077093177085,0.025218715387145953,0.013451413116642398,0.014982724416209127,0.023307580823807378,0.027769109945695477,1
26,5561,0.008774968473734214,0.013004735483780677,0.0003429124753903694,0.006222342492051076,0.0008370535129004619,0.0026275858984693965,0.004529785099450819,0.002084457364474965,0.0003918999718747081,0.00644440129785074,0.0003429124753903694,0.0004408874683590466,0.008644791550404901,0.003972964743012577,0.015682837279849652,0.0004408874683590466,0.0004408874683590466,0.00029392497890603093,0.0003429124753903694,0.0007359847762518922,0.0003429124753903694,0.0004408874683590466,0.00044398121203893933,0.0003429124753903694,0.0003918999718747081,0.0003429124753903694,0.0003918999718747081,0.004555893919313129,0.0003918999718747081,0.0003429124753903694,0.0003918999718747081,0.0003918999718747081,0.002133444860959304,0.002182432357443642,0.0003918999718747081,0.004775894910859326,0.004532878843130711,0.0003429124753903694,0.0003429124753903694,0.0003918999718747081,0.004578772595935157,0.013226794289580339,0.03191490214689939,0.017339742926280956,0.022293860704388966,0.03081883451462959,0.033007590758993406,0.043415240532540283,0.04668453634003635,0.061867215037910706,0.08871958502790854,0.1326892311271818,0.11292535752677618,0.1470255483665275,0.1275110615513877,0.17131560403592008,0.14078826704844014,0.12442965514574715,0.17577077486228426,0.12787556631349364,0.21341350909974857,0.14031918816246,0.21117466820357814,0.12893132525050305,0.1891311311064499,0.19692035476092934,0.23043837068851789,0.17349413276420275,0.20146772458064804,0.1787298453405711,0.1887091910537215,0.15950499453028247,0.16746775464744898,0.17871050332892105,0.17844537292311768,0.11654902150732227,0.17554197566191107,0.20205675868063042,0.14020609103592954,0.1307642698105505,0.1299369325649665,0.07651483044821589,0.1050765697087689,0.16961006858169586,0.12663092003170967,0.11549103758842093,0.09918708734251895,0.1041672394735865,0.16916471495519514,0.13821358130232647,0.10945460183708003,0.15083128485211988,0.11961564378503595,0.09629982229609135,0.09556905236092483,0.10953927399807016,0.11709778770025961,0.19370002382423346,0.2717958084607467,0.13824597179259754,0.11503641983678757,0.09798801833584013,0.07143450311931497,0.07771837561515638,0.09866527843612995,0.15977362238887596,0.09615706052324764,0.12061891236644776,0.12453589991335717,0.09641667678539258,0.08849099416835134,0.16701858108756718,0.11334703580688954,0.10773755491735663,0.10197399731543559,0.09504396295762635,0.043844165878846215,0.06316611698478973,0.06562688992525724,0.0888691678758849,0.05651956285842374,0.0376948147075918,0.09443076642676818,0.03717442046798053,0.04177794301335482,0.041775941135466566,0.0267024168390898,0.032519542831981635,0.03245721958518191,0.03000221252433903,0.03354360789158469,0.0354030875349172,0.017169335654067572,0.05242462818413196,0.030112857454924463,0.04503913238031339,0.03106758231136353,0.009101026154592615,0.003115539448619703,0.04992943408738842,0.03080547155860486,0.012647967580676772,0.03633502139378313,0.01748979915941386,1
