,cellid,callin0,callin1,callin2,callin3,callin4,callin5,callin6,callin7,callin8,callin9,callin10,callin11,callin12,callin13,callin14,callin15,callin16,callin17,callin18,callin19,callin20,callin21,callin22,callin23,h/w
193,8887,0.0030580686603210896,0.001166737284380396,0.0,3.4226387116205276e-05,2.7946598481289232e-05,0.00110320902542826,0.0036002242394695743,0.012500693726765441,0.027521010784848955,0.04156212323547292,0.039561963494920055,0.04396598144759384,0.04649905518706423,0.03719584578813281,0.03754739828456921,0.0392006264234785,0.050912218534414494,0.05357409737606792,0.051688510872378836,0.03771208491385055,0.029611891042304026,0.01663988045287663,0.00718539870114996,0.0035573576081428457,1
194,8898,0.0008960348349898578,0.0003687448179318223,0.0010518118945079971,0.0,0.00013182250426450884,0.0003776523828857237,0.0015523792167043283,0.012022315457853927,0.026031528170253136,0.02865062598515894,0.03336726659404151,0.03735160290532004,0.033761731040254754,0.02922115408450524,0.025083590875661765,0.03367906142969529,0.04012210342742596,0.05044131745503854,0.04950427528484999,0.039727838041640755,0.03268170497128036,0.018650136936548083,0.011506567838541005,0.0032735952672928092,1
195,8952,0.0009475195108906811,0.00031384775093788606,0.0,0.0,0.0006276955018757721,0.00021122391998426495,0.00375829878280501,0.011902591850290804,0.03146026264560738,0.05312055754824717,0.056712712075801704,0.06970012864624754,0.05028612504679295,0.03743940071728568,0.04284139968440998,0.04821123245671407,0.05831984752280547,0.061039860783454795,0.07652569344704353,0.04620365623167724,0.03810361877921105,0.025400256002142747,0.011811920535491228,0.007141456184721278,1
196,8971,0.004176243854877329,0.0006631860023133801,0.0006631860023133801,0.0006631860023133801,0.0,0.0014329813672509053,0.004697195886987716,0.02126341827705703,0.047746758521752045,0.08182581225986807,0.07912839903119069,0.06948589124955686,0.0720391774259874,0.05888487144146702,0.06030059955351325,0.07667230971546292,0.07350914048849963,0.10389206002365861,0.07665835392484337,0.07198529780736122,0.03767580416122689,0.02536343846037413,0.014997380628584541,0.009302945571104173,0
197,8981,0.0011366913298646256,0.00039462047590327055,0.0005294895495538867,0.0,0.000365689249467399,0.0007381382179155407,0.0026389959348888607,0.012015260308975826,0.030984242299024276,0.03384042149387933,0.04417950979163859,0.03667026875511536,0.034555693863394854,0.029865600440458717,0.04074792345358564,0.03485925343185565,0.0369768889751176,0.04206153514373752,0.03602239970456071,0.03443014267802698,0.01883839495521808,0.009658718769391502,0.005878858046831796,0.004539648131916069,1
198,8988,0.0017536338967858202,0.0006566586296434259,0.0,0.0,0.0005002048381200795,0.0006611799848194622,0.0029549805771380186,0.011343461775622385,0.027076744496583018,0.04432221998183312,0.04681651871672719,0.04329610609464105,0.05219101465973241,0.03647401285261318,0.03858478681927901,0.04339674943493923,0.06016418584824926,0.057360774929090134,0.05102921283439288,0.033220201848337044,0.0282489878224886,0.01640049856367349,0.0038579731624935488,0.0031029014779359438,1
199,9000,0.0012713269968746097,0.0009124300645822412,0.00030962718659069074,0.0,0.00015768488890439443,0.00040351476752560937,0.0013797421400773265,0.009040269481387874,0.02488310465112562,0.02995722987574574,0.02968552079026147,0.032794116478561945,0.0323196255853473,0.03071286192369163,0.030342766184788615,0.03548169305377314,0.03903362755768947,0.050159129566601235,0.049843359796982754,0.033202332969659125,0.02972941189983364,0.018135673609639413,0.0077264125769517765,0.0035321749297564284,1
200,9060,0.00412919980593062,0.001717987795036561,0.0,0.0,0.0,0.0012769400716281262,0.00468785930508188,0.01855386568598979,0.0363687517233182,0.05821831308264164,0.06563811196819869,0.062398514137015464,0.0705868772488178,0.053207316273758354,0.07167253615526324,0.06413721526572791,0.07892732639103546,0.07925314309321155,0.07939417658071478,0.07070089957238088,0.05012359338067667,0.03025019569524493,0.01925024594572511,0.008345410771484159,1
201,9069,0.0022325326037763837,0.0014934600135828291,0.0,0.00012920733766246263,0.0006830646717069527,0.0010593300884051973,0.004423871976251288,0.023506376601889707,0.05285868641957831,0.08082186821343597,0.0868527187748331,0.09785014251227545,0.08544595688997475,0.07225753175641306,0.0731527009013241,0.09134466969533428,0.07653774765036973,0.0745670097613236,0.06119555062483109,0.03914099601549449,0.024133515822837126,0.015739970384039705,0.007976007937923529,0.0033001461911364794,0
202,9073,0.0023596441825942164,0.0012853390796453907,0.0006426695398226953,0.0027912797457203473,0.001063107556528161,0.001063107556528161,0.010132064943964104,0.024356244500042562,0.07713767510225134,0.08207300636373814,0.08571472975260243,0.10398408633107875,0.08747633444231964,0.07551319819602091,0.10003720870249395,0.10040593842895147,0.11346324447541145,0.10640369620863033,0.11509366781132745,0.08204454175361676,0.05147825511985324,0.029311161210465998,0.019217388936159496,0.014564295921945396,1
203,9089,0.0023097441633496674,0.0024916148667038806,0.0,0.000472593373080185,0.0002499228511148278,0.0006405551280790248,0.003901158261855569,0.015294188834938,0.025721977906541977,0.04056601125333347,0.041203201664326,0.03917686266629032,0.04468045425555353,0.0396129153889407,0.03790621365001563,0.04440883977716234,0.054745205682278614,0.05594136961375032,0.047215052476686545,0.04430207773491359,0.029246718928422687,0.018404925111829323,0.006285352240040728,0.005383759926968353,1
204,9094,0.0015336192784168694,0.001328356909824502,0.0001692930134813181,0.0004360601077960684,2.8029902687568103e-06,0.000585755469983765,0.0010792515997691174,0.011139712670674273,0.039008683457597476,0.04673362293599759,0.05019284115819843,0.0533456797545935,0.05959365643923807,0.04762046362174533,0.04679743686787084,0.052211143030370194,0.05790261979979952,0.060870086891462484,0.06291354791065536,0.04270829453110197,0.033351593484152287,0.017675733387110242,0.007886495135796793,0.006000101509726219,1
205,9154,0.0003841418791193563,0.0003841418791193563,0.0,0.0011975551825323674,0.0003856647528932292,4.524505362033362e-05,0.0013285191200064648,0.010633929797865128,0.03539924489509976,0.03926266347036922,0.059046647092806374,0.049258146716039966,0.03783954761329227,0.033098043657459476,0.03777328098076076,0.04258274850544331,0.065690122321075,0.05857147802022745,0.05700196396991289,0.038942240648735395,0.024890894109227853,0.021382582197174208,0.005479469557232336,0.003719925122266272,1
