,cellid,internet0,internet1,internet2,internet3,internet4,internet5,internet6,internet7,internet8,internet9,internet10,internet11,internet12,internet13,internet14,internet15,internet16,internet17,internet18,internet19,internet20,internet21,internet22,internet23,h/w
33,5687,0.008861364879074338,0.009871319794134931,0.005778930826174929,0.005703632864772877,0.00534305070107236,0.006387786094672571,0.00815729270953198,0.01566675453953784,0.02061152568654461,0.014490481615243736,0.014636397790011507,0.015467211265873679,0.020188503213837507,0.01868270815102709,0.017122202624135423,0.018973408207042512,0.017702718780621327,0.019037708762741665,0.018106850874373956,0.01572135276679132,0.01654653083662988,0.015585390042783281,0.013009056173991765,0.013222985342775665,0
34,5701,0.0035036593993169065,0.0025156397726120174,0.002227894736478575,0.0021624520018248745,0.0025189981586327113,0.0026807231077427014,0.003863564702736046,0.0041788349903540065,0.004152170418864974,0.003843739009785309,0.004406216683173399,0.0036225467064784065,0.0037169995565796755,0.004580526931947002,0.006356641737343823,0.0057526782850164816,0.0061296980345465855,0.006276425980186694,0.006608727785175891,0.005783847567063852,0.006763199826910003,0.006662153884885193,0.006028386994662443,0.0052891329578423265,1
35,5757,0.19869301321849425,0.14185350624462936,0.1227597407820198,0.10893252468533558,0.1017285203409896,0.10187621223161224,0.11757207666765011,0.18400557889416835,0.2934644288350362,0.3506769884644611,0.36630168400433405,0.3508681666790022,0.40278794557674663,0.37734936229664934,0.44615537930321625,0.40954756562832395,0.35236379196893775,0.35320858701404967,0.3364412695030297,0.3335769042133492,0.3003373372118317,0.297477618518762,0.31986127958968164,0.29185408692025083,1
36,5768,0.14115172513579474,0.1237747317922616,0.11813839845940448,0.09892706889080774,0.0852110611703133,0.085520576683137,0.09218092088990212,0.12119217982261903,0.15452059351027983,0.19874063297651773,0.19940521541179948,0.1910535463352002,0.19935129867580972,0.2173421927398674,0.23697224138406392,0.2465567038034546,0.26687975805888764,0.25433565960110166,0.21266875368958355,0.21251868370895718,0.21630180700484203,0.2422012356774983,0.23777252006792618,0.2160239075276567,1
37,5779,0.04086371385419197,0.03481655678070028,0.03228331528265946,0.02547042586092994,0.024769346697624598,0.02614113426203573,0.03574843582270083,0.05094763489712097,0.05934412347311906,0.0612075090302674,0.06837363574190207,0.066452081046104,0.07420266640060269,0.07006175206838146,0.06855934402924543,0.06549694469636139,0.06442313471565715,0.05794418614291177,0.060967035689629925,0.06255581845833214,0.058955702649824984,0.05800358239458458,0.06486897267799217,0.056865092202204266,1
38,5786,0.009758120070039313,0.010856669439520229,0.00623555470967869,0.006084119835474036,0.005731369621946317,0.006837965503855813,0.008708604807314172,0.01653989446351494,0.02206795669972021,0.015044784311857663,0.014656745084002498,0.01570389528119263,0.021380833305934828,0.01941091670033703,0.01794235175173332,0.02016893296308799,0.01868936756708694,0.01996092277393193,0.018749645428411454,0.016204686724008762,0.01739641035117473,0.016463134427332986,0.013912114411405595,0.014064310973428792,1
39,5796,0.005375789697594013,0.0067753041692567,0.0028682643125036993,0.002778462902999366,0.0028871486722060083,0.002981990747605767,0.005943213870830185,0.01793240612860737,0.032409764262849625,0.02860691690140411,0.02350210600347534,0.03221030328430013,0.03639737026894804,0.046526513281554285,0.034098207598675316,0.03199826077097977,0.02871032330624584,0.038585105713998896,0.03229378214764223,0.029580759042471098,0.02264879892613403,0.012159036784099972,0.012612032630199997,0.00795249482452828,1
40,5857,0.3548734808562704,0.2706045414653363,0.21934721478370603,0.20083596171131443,0.17889292333027068,0.17845813072059755,0.20923170851494408,0.32448025618171766,0.4713983216398995,0.6139315317992803,0.617704264912218,0.6489083710352416,0.6707194479491889,0.6575406867137321,0.7632883473336833,0.6758603829208837,0.6312922739077129,0.6287026777566009,0.6520138889091576,0.6195800125014336,0.5537492786843249,0.5305424115217777,0.5698751384578704,0.518398883739353,1
41,5865,0.13886325796927682,0.1282702798294004,0.11792199435513824,0.10577993514638052,0.10013460044012228,0.09975898428010273,0.11484508554474188,0.1839000751882835,0.27735031459950704,0.3479443539352893,0.3529086194873509,0.35802782174476483,0.4105784557769363,0.3610304801082983,0.31758966275051476,0.311539332858632,0.292459041523202,0.26384408855183383,0.2734115805482279,0.2637660263911118,0.2504531410952433,0.26194845829900815,0.24477942376940928,0.19700186484083335,1
42,5875,0.09781228326380834,0.06828218608481199,0.061129383555978946,0.051595496381260646,0.06251933192855129,0.051530384590633034,0.08133331973641587,0.12478973677433858,0.2599639915856156,0.26495248778055436,0.31063017744281496,0.3043013345857782,0.29446240735767937,0.3090940462179035,0.28040642038432,0.3130112967574247,0.2840891248189405,0.2641560845322733,0.22795160748276083,0.18158603792328806,0.1623026814220365,0.15383647712418358,0.15341504900172012,0.1496499118663875,1
43,5881,0.01915982944315629,0.01680162049940766,0.014858166442597447,0.011982345931766218,0.011737145863810552,0.013024098387930259,0.018016630268932864,0.02547479957929947,0.03015539111572092,0.030372480926192578,0.03147132435459191,0.031040440460354587,0.03365025469015743,0.03209764797857322,0.03194870927202386,0.03191288919000342,0.031389261065342663,0.02954293565113015,0.032835437012128516,0.03123492384435436,0.02806601406141982,0.028341089861792738,0.029750345733592577,0.026682234908764188,0
44,5901,0.009901917017537459,0.008549506340367123,0.00825873388879875,0.009641890819727997,0.00877515659596755,0.007125273353424439,0.008852434137169468,0.010898934180540226,0.011054094208331599,0.012901282076970888,0.011329644186434543,0.012009058156392872,0.010383946214484824,0.009713103251273702,0.01168231275421588,0.015220332689966677,0.01257553430488791,0.014550533038385022,0.017330891363624444,0.016401176553123186,0.018216267723942022,0.01744672114127691,0.01597352535814704,0.013117292706751705,1
45,5960,0.15358448909405217,0.10932212548201684,0.08232027167459993,0.06762760748182578,0.06919640292599588,0.0585200597324689,0.06353598130448132,0.10648083893295884,0.21043711569199708,0.35886734014752786,0.33356420519423063,0.3384612191631618,0.37306533420237625,0.3959046758068039,0.3803756096977773,0.374081496874599,0.3768162656322164,0.3323683601962981,0.3191133737749873,0.24739877297449642,0.2179346237970568,0.20800959468969504,0.19088581006577687,0.18114280591585277,1
46,5970,0.16787174854484693,0.1439286768439696,0.13413314845054025,0.1214554149137839,0.10596613562510596,0.10506681968237662,0.10726537053869209,0.1497324676736777,0.1860810386304128,0.21140951448863535,0.19507033905946067,0.20912707915109968,0.23388636443386251,0.26563801182044416,0.24446849777871704,0.2541194058729237,0.2351153017913371,0.23459992110005926,0.2560068868698784,0.24945113738430028,0.2615737456014518,0.2718281949284675,0.27977469793843646,0.28740322230508375,1
47,5979,0.015229941283269485,0.01706491671447759,0.012577243843522235,0.012012060793103567,0.012139899491761844,0.014541781407694573,0.01864143542790184,0.02890941151334748,0.04528222714054475,0.04676659204120136,0.05191432329932025,0.05559838307683994,0.050722299744793,0.05214009755223928,0.04874310875852247,0.04679774672649676,0.05003681700472326,0.042852784401782924,0.05002142969472626,0.036031208796702574,0.03204297212052017,0.028907818459178305,0.024650757562070955,0.04474311084473161,1
48,5982,0.01092759419124817,0.011864325055941923,0.008982025953667882,0.008542196375292578,0.008604819021738706,0.010348247274767441,0.013758699045162805,0.020210293820760367,0.031250759772836534,0.03068313049947759,0.030762949116308887,0.03272947260994188,0.030512005158481608,0.03056507888206766,0.02841122641753978,0.028200395295486524,0.02798670760653868,0.025181764124410963,0.031800227904114506,0.023331045793917957,0.01924808469152535,0.01809225998671291,0.01635069543476423,0.015615897602370952,0
49,5995,0.0077218990621151715,0.008303173023909705,0.004946489856192558,0.004588601696573115,0.004883715518980071,0.005089839697609587,0.007617483234276594,0.017901942911373207,0.031215904463945048,0.029992203819904202,0.026656094615627388,0.033708484831421616,0.03734837013252405,0.04707653590233445,0.03591754633759707,0.03350067989444004,0.031600601732378955,0.03822484365921534,0.03205690695100197,0.028832698056313104,0.021876896149101235,0.01390671685274076,0.014259833245972256,0.011183054853156562,1
50,6057,0.12092644244798983,0.0698383334645188,0.05403240344545329,0.04521557733038402,0.04537224101739952,0.046925594113356825,0.06081455452668079,0.10586634425589779,0.1514485053489637,0.23080506844489293,0.20652238731638156,0.20192490231917498,0.23128801066126392,0.25727431359679925,0.22309800652758377,0.2284058838164227,0.21699185461965342,0.24819118267209261,0.22734311008445388,0.19539827901663095,0.16136615935603826,0.13418736104235854,0.13433670047566143,0.1262088557836575,1
51,6069,0.44564565126597305,0.19764469389473413,0.17124913820883075,0.1503466543926592,0.1346585943502577,0.133482912796686,0.14613480533458095,0.19606981747688337,0.26273211094060106,0.30412206140523945,0.3174778252666914,0.4043304759981389,0.371326202836069,0.37998833317904107,0.34885558156586066,0.37006133811292496,0.3524488374134896,0.38662731902199193,0.3901455172286402,0.35951503975890664,0.4004558430262236,0.34673296995950315,0.3550848635817314,0.33977219921855156,1
52,6076,0.14183443833679032,0.10786822554441598,0.06906716842740071,0.06150445688422235,0.05934161784624992,0.0649140257839112,0.09067146900436648,0.17701807006128453,0.2672845765829717,0.20501645772226917,0.17054758169723455,0.1797693723156502,0.19705844601571726,0.20585768830800014,0.1876648446506713,0.18600732155645955,0.18954244041245477,0.23004663550386653,0.2102366575396305,0.1954675440652084,0.15001114345970679,0.15457246650565376,0.1605329647869274,0.12755410141777623,1
53,6089,0.00540369222129854,0.001717797359943461,0.0016154476293854204,0.0016369700107167514,0.0016216792318242065,0.0017741071783322973,0.0020359121109790076,0.004115965998704028,0.005860164608259376,0.0053765432525163595,0.007990594009983098,0.007037659264982019,0.005784706470441488,0.006193066967457748,0.0053841655696690565,0.005448813232440761,0.005945046106791205,0.00525195377636563,0.00644358892057475,0.004105819154295724,0.003610947383256654,0.0032958131635951195,0.0039035476900027544,0.003273371195026266,1
54,6093,0.009082295917888021,0.0054116427675545455,0.0047968492146692274,0.004664782510209641,0.0046423502533042595,0.0049635899963876035,0.0057882100790015815,0.009016117170742242,0.013897483195684292,0.017040889086477683,0.01832581891976539,0.01860834136385267,0.018338804253270842,0.020758509983604997,0.017682813039957536,0.01797495454003576,0.019227319633845094,0.020894102227862674,0.021471202148649823,0.017567176043086493,0.012838272493581115,0.011290841606793332,0.010037140464011858,0.010145500016226968,0
55,6154,0.05116224854497834,0.056794647942879764,0.033185941372627335,0.02642029834597515,0.025556291059869007,0.027830413784737048,0.031875088600495614,0.044530122931160626,0.059502664689336605,0.06766365355990453,0.060243133516681736,0.06119386521782337,0.08207375916028735,0.06110028739006203,0.05928016135948633,0.06319893849765827,0.052602471917569234,0.06406988893973348,0.07071764464181002,0.06349796927961879,0.06284740269068517,0.051002358462619184,0.0482115698508407,0.048330905454526625,1
56,6162,0.11324499174309943,0.05420812468228104,0.04744626562439875,0.047315496260280816,0.04485404500862043,0.06049374284451926,0.05019178907791994,0.10813360360152838,0.2655132606877659,0.5139589429462491,0.6260566029950427,0.69524703889185,0.7212580700185149,0.6592942139046757,0.6940034043286161,0.643453655678645,0.6648488037330028,0.5860451771537505,0.42347094306483646,0.256482478459235,0.17592962118298425,0.1585779315283824,0.12823148312276983,0.12100244988965932,1
57,6179,0.018585216492863967,0.017340694729283103,0.01564492772099509,0.013787370700723047,0.012701911658447309,0.013993222921611446,0.020017999811458624,0.037563242466797604,0.0530453805581717,0.04276265398364357,0.04473737910879218,0.04249540637906337,0.045406606720305366,0.04442590863984446,0.04164762500854722,0.05483452694032442,0.1137887801988637,0.05610544869344127,0.04111589877145105,0.04198684405438574,0.03456083868903116,0.034741614240349605,0.03134470109292594,0.028395989331797024,1
58,6184,0.022993559674133388,0.017932325071974894,0.016232837730522965,0.0165715625490201,0.01662040627465623,0.015881110585501727,0.019820938146186216,0.03129724928988243,0.04085242803901892,0.040834627341150405,0.03686141435293479,0.04543379029932301,0.039142010306166874,0.04380824999053678,0.04176028669154011,0.0374731017420904,0.04091046086065283,0.04461882052751942,0.04436816674619408,0.0448615790080786,0.03452459155532097,0.03731845796229519,0.0355454520019664,0.03037445053029397,0
59,6201,0.010644321531663205,0.00935617312855142,0.009048899185624617,0.010203184220558294,0.009187150063546663,0.00747839485527522,0.009335304866007057,0.011900216888061567,0.011818050145355075,0.013314828058380138,0.011800501124453423,0.012624785474911467,0.011269564979967688,0.010722493310022386,0.012524119884903663,0.017021056368386446,0.013609566582916788,0.01565378217251428,0.01890000523310666,0.01778445085920865,0.020017891085866324,0.01823622632934229,0.01682210163110767,0.013472439433633255,1
60,6253,0.0970467351632764,0.0777152038648076,0.05857533813099163,0.05149911990157264,0.05075682063845105,0.05118015139186308,0.0602503375547143,0.08270513494714657,0.08931029659489063,0.08111613173721262,0.09873979097147495,0.08534292026540871,0.09339323199340378,0.10167130711907175,0.10225989046528827,0.09528470163640718,0.11095606304491552,0.09589464497584407,0.12415080672040338,0.1095238128844959,0.11533512381750888,0.1191187475785222,0.12164895358100349,0.1103817322269372,1
61,6263,0.10222735049912351,0.08540828569737544,0.07543950161673074,0.10222308143548972,0.04541461225032669,0.07489875849627815,0.04797830398878282,0.08413904271009626,0.1875754145723485,0.2740823763277777,0.3008024173617621,0.2929800860261088,0.31351103316430834,0.3606386127496995,0.301006789463808,0.29035515911891363,0.26524298711015315,0.24680895929523192,0.1822311329398633,0.1511558803897551,0.12504265208525328,0.15841767487220382,0.12152138986194613,0.11751655551002506,1
62,6272,0.09738799003435124,0.07689616845475437,0.06800095337930584,0.059558984262201686,0.0628504819442037,0.07032461455554403,0.06876745272803364,0.09547100962755063,0.129386973954219,0.15580490020490984,0.19282262858210744,0.1869666313824916,0.22064397482480053,0.2101828718502468,0.1792433413054825,0.1571070626278884,0.1572487456267047,0.16623913957531394,0.16791288151898517,0.16238855941995542,0.15875251032920784,0.15381528421374197,0.15321606604722024,0.15510383182355833,1
63,6285,0.026936560044180654,0.02223973451279325,0.019532413823748297,0.02077885910592341,0.01936041493029481,0.018830796622911584,0.022875173910199317,0.03819647799511299,0.052011800739547163,0.04785256859577595,0.04374747472087145,0.06057274431164103,0.046076358241877516,0.05335352959778034,0.0505462313104494,0.042638901267055045,0.04762191221204014,0.05207405010018635,0.05639660893279559,0.06011604612132908,0.04430254315499975,0.04985070740664476,0.04639607959229798,0.03516798622538424,1
64,6293,0.025592369126155295,0.0202768430428954,0.019058706265384872,0.015067990757828456,0.01655979284894039,0.015779869941789548,0.01780199247939522,0.02815027321144487,0.03208057317943484,0.03187884868784585,0.033297872674024315,0.03368525744528941,0.03435186512905626,0.039037700258573324,0.03229248971236383,0.03423647454087051,0.03565589328893064,0.041283978666292465,0.045450776235916236,0.039252341494768896,0.03490122275088938,0.03848187240381455,0.030143282422864456,0.029736768569184353,1
65,6358,0.2776144838385041,0.17306560346756597,0.14441430770969552,0.14096063741870243,0.12808926079361493,0.1681769262564523,0.1420913122717109,0.20931306252665435,0.3766123577769936,0.36019010789046235,0.5872735450709481,0.6016484729109187,0.569492751703549,0.6389346413843154,0.6424803024318363,0.606429397905124,0.6388873043593086,0.5666112181694487,0.4199227057936003,0.38957885251184377,0.32303200344113847,0.40277985879399536,0.38069122958453994,0.3066201029364302,1
66,6369,0.13278308242322845,0.11633124759623396,0.11776194100597695,0.09350746224276153,0.08565229367060781,0.08316165911689535,0.0915696990028942,0.13176096860993436,0.15684775548114518,0.16194926863666537,0.18707785860772536,0.17823185125929683,0.18762027628849334,0.1859165825131463,0.18215696112953011,0.19071718107393748,0.18555985855571847,0.20592174499859925,0.2194182504510587,0.22774115542645182,0.22818449906468394,0.24080140541895165,0.19755333141606363,0.20034319660989192,1
67,6379,0.03414234440479228,0.028555941360272948,0.025882268666546006,0.023858174674524057,0.021406413943088343,0.021127012128128574,0.025941637777452908,0.03720766410057001,0.06272480117918774,0.0610024194435202,0.06676280706239705,0.06582179319811902,0.06464959588110555,0.07593860447174014,0.07623331702557291,0.07396932947456396,0.06999419511092957,0.07200324191515681,0.0688609819767127,0.07759789903166701,0.06618495515749123,0.06346709180863454,0.06382396267658674,0.04840415925791121,1
68,6381,0.014247327922881229,0.008383201263799983,0.007952570209266836,0.008061839915674156,0.007567239122549396,0.008856017668412769,0.012033722572148142,0.019489618858341155,0.023208395737257585,0.024070585717469672,0.021796933811006947,0.022719853718030307,0.026688674331825073,0.0272636627499179,0.02945591404973646,0.02556044654707566,0.02524888439103284,0.02721650469325073,0.02433374332861255,0.02215099577830041,0.01949653174207906,0.017320237811935372,0.016996174767438116,0.016354568005977285,1
69,6397,0.05473317845931476,0.05156650434704288,0.04940018743421554,0.04794178323073126,0.04932098210208892,0.04904776087517074,0.055433142725274366,0.06820801688007269,0.062052550412568463,0.06456801210794166,0.06794027657152273,0.06129034445789059,0.0737495965992536,0.08940328764299449,0.08257239152932906,0.08142081732653882,0.07553217050521104,0.08118489348638343,0.08286355148421114,0.08222218597722267,0.09731572719219607,0.0813041460596752,0.074410354882886,0.07926547497194567,1
70,6460,0.18891704009194868,0.13977013788609272,0.12890807523261993,0.1169678723290186,0.1089622730270511,0.12239336054001577,0.1284898545316962,0.18618197918181142,0.2950861480710303,0.4342867284213571,0.37202502557857775,0.3282475679086457,0.3509974973169561,0.392568172385239,0.3612756085343606,0.35780993080586243,0.3479346864988275,0.39982868457825005,0.37686517843077044,0.32145957812281567,0.30468064803428757,0.27463063768817164,0.31438651940416734,0.28646882197703005,1
71,6462,0.08154167076333914,0.08424339267399567,0.06247012818852893,0.05397294646388626,0.04725547768283484,0.04855180305885671,0.054788014187716956,0.08015908311735971,0.1468657654875409,0.2232174566794073,0.17972189694101742,0.1713481638183123,0.1647609125965939,0.16359982116141886,0.17147774175772798,0.18651669770484883,0.16905824262221728,0.17790301582026527,0.15129481245381116,0.18400930618769606,0.12788056167913275,0.11436375923382744,0.1337602917423813,0.09983429774756857,1
72,6475,0.06146269653866082,0.050087048886551785,0.04513018875716012,0.04184650790186369,0.040836397200922525,0.0433622331798217,0.05169295883106483,0.09548032538434478,0.1387869733243152,0.19033587221263776,0.20599466960827495,0.19610713906186705,0.21288369678210262,0.24674385094346685,0.22808553977022394,0.2214038666226086,0.2264083199673053,0.19812579918410902,0.1862157700837736,0.16640987004758,0.15619404818125313,0.1455331279310994,0.11926752620233452,0.10466792596042078,1
73,6489,0.011989214147840361,0.007084397549435349,0.005985742270174333,0.006116632882486614,0.006610270512515001,0.006159680414998963,0.006902863932234283,0.010128956111415824,0.014903204693850827,0.016715538770372042,0.019000825188926054,0.028434106693161505,0.016455045564044087,0.01774228288633349,0.01755716887264736,0.016288205263019658,0.016393382044880788,0.014195431119867144,0.01362681895559491,0.012761855298508968,0.014023675710105253,0.013372628370847952,0.013483123010544676,0.00843553265984824,0
74,6495,0.04822230747699171,0.04376883407857806,0.04173108068612669,0.03966607076697131,0.04103481543195725,0.040248786949872,0.04601300898558404,0.0582627306987464,0.05518318340005026,0.057109605951300026,0.0586496775258014,0.053749840701145996,0.06372783278542951,0.07682121005469451,0.06858396510354416,0.06914324758816771,0.06434235725030334,0.0730765528473076,0.07778919559025851,0.07529158584325922,0.08359612618543173,0.07241484571951723,0.06423929198579685,0.06823388979430615,1
75,6555,0.022859258091907912,0.020473856439518618,0.016922023743746798,0.015378653047051598,0.01515301846182672,0.015555640288514458,0.017134130202136465,0.023262254997027346,0.0418636165477393,0.04540938566820091,0.0478239444207671,0.04771480050546037,0.0694847694314544,0.05128487163782502,0.06659277845131845,0.04320119880913163,0.04279158543263647,0.03918567484192667,0.04177255592883863,0.03401135017942589,0.0336065916505271,0.029912138078054186,0.02519629473273229,0.025793494487055608,1
76,6570,0.1751267746493332,0.11136176693611732,0.07392121092267782,0.06387699841629035,0.05712673088888973,0.06156845331550981,0.069823215044944,0.08705163931891151,0.12490685411351612,0.11949923139195934,0.1295845700326216,0.1235215414786748,0.11349598633345186,0.1309231750272977,0.12679631519831538,0.14520322233978838,0.15042127371002728,0.1414290680039468,0.1475875531562506,0.12195212479882671,0.13526922673126743,0.13090297597139777,0.1374057015708203,0.12306615626188801,1
77,6579,0.05027870211287133,0.04258004566428883,0.037540476381093243,0.032810999100419694,0.02956713562037196,0.028654016393683986,0.0356569332725937,0.05128474321499153,0.09025020560655875,0.08897162740807678,0.10166935528303149,0.10100090700358112,0.09670023670624486,0.10853668393197832,0.09877403803815048,0.09398689902845038,0.08885160561320879,0.09060685778688993,0.09216936522206605,0.10494007584402484,0.09012338706418031,0.08976663304601379,0.08923042570178064,0.06882786768213338,1
78,6587,0.047302894817296645,0.037119495782085975,0.030265733306097203,0.029755525763248518,0.029978717186593676,0.031811246230063824,0.033863528492643756,0.0503884310118165,0.05258105054456276,0.05221735925689245,0.05566118320493703,0.07371208477860068,0.06083223298538462,0.058590352798414784,0.07000407072519413,0.06138031593525838,0.059518794187501986,0.05171715562676755,0.061043288873277195,0.06157957415634498,0.05643450388939488,0.057123441943704396,0.0572138371756909,0.05435034346785111,0
79,6600,0.004217927162422572,0.005094282944515936,0.004468211895233791,0.003462460563362159,0.003363853209744761,0.0030777339105257204,0.0034999553200382575,0.00614065216350889,0.00905385382241373,0.01583887513338688,0.014772236699593155,0.017745285949037137,0.024391105358454075,0.022642915303659146,0.022710206237413984,0.019516617419811165,0.017418041218254392,0.016633608620984636,0.015038443862901731,0.008472111494722188,0.007263631425309051,0.006308586504904418,0.005379929076449061,0.003976065685734465,0
80,6660,0.07900690991798688,0.06852706076851466,0.04994926261177924,0.046002769365139425,0.04228834956516237,0.04160148608107429,0.05691250129785561,0.07381282346163705,0.14026710618425803,0.15666672394170375,0.18927969617158005,0.1818283199446058,0.2235013982326113,0.19201846075878923,0.14002706282921878,0.12874946264787518,0.10118112634082661,0.11179960142601733,0.1306748450174245,0.11703816513609143,0.12372673287931248,0.11019739661194186,0.10410394854414923,0.10523593662479276,1
81,6665,0.16167336862100334,0.11611382254183829,0.12877918393697524,0.08108378635203885,0.07616304083609457,0.07296689044710933,0.085727083806423,0.16161160629764865,0.1517268137774417,0.15460683938528205,0.1457495439061435,0.15714517292483796,0.14216308660014343,0.1663359423677985,0.15499323421122962,0.1438749808443109,0.17153896066272736,0.1865978514071859,0.18954444292968023,0.17153565256144493,0.17410950750591161,0.1677656046542305,0.18001226024937458,0.1459769775650487,1
82,6675,0.1597710013961278,0.11029535240273591,0.09751347986884064,0.09152422446576441,0.09457107867431842,0.10882513312289976,0.1123204491582304,0.21737257908207647,0.28808857170295693,0.28464847540971655,0.2509013658685759,0.253906672813268,0.2573017417954599,0.2670644192430781,0.24222788879540247,0.24036396268795882,0.22549832494945526,0.25996348973272093,0.25180234682021857,0.25188684108304854,0.18756970208767815,0.21147400868667174,0.18016122113578154,0.15627891104369476,1
83,6687,0.06219047206190956,0.04982208553013774,0.03985103656137006,0.03851441358775749,0.03902683999928285,0.04262578858674617,0.04451855682298356,0.06515601722702787,0.06241731992895819,0.062037926353340614,0.06656589692608361,0.08637266472548057,0.07627136068675691,0.06955003345806895,0.08803680181063263,0.07756258868700715,0.07197368257169658,0.06161888933828899,0.07559346816914532,0.07586193603927024,0.06958387132422629,0.07083988681625925,0.07191612447325146,0.0727789785388842,1
84,6700,0.002993846941797661,0.00341636265077996,0.0030346415508282544,0.0025362813685358802,0.0022875528711363015,0.0023394555894020717,0.0025991952863685234,0.005145728009493136,0.006023676145411131,0.01072936204843447,0.010136687923603515,0.012639951997819919,0.020666324000319022,0.022499873771291354,0.015223388353257736,0.014341303035635302,0.013047830826678188,0.01190243034401454,0.010132756701111308,0.005800350742246694,0.00569157700908219,0.004927974699012808,0.004248190542342196,0.0034040633437365324,1
85,6759,0.11362443996284963,0.12447258829238753,0.06795307333970878,0.06885127313360484,0.06511297289253848,0.06310968551657314,0.07911424439373173,0.11602242475117974,0.18446531566216864,0.17251160162819745,0.15810183265714545,0.15636839637456038,0.17286390841054136,0.18283965818436024,0.19516884861765219,0.1492686033071212,0.16737289390304091,0.1888107416213291,0.20097991689576453,0.20250555998361258,0.175546526196097,0.13569287550408782,0.14756974544749984,0.14515948941358547,1
86,6769,0.061711832981607276,0.04482644976114723,0.04496971827264041,0.03937580920905235,0.03247934792318583,0.03074340043774913,0.04332369523338061,0.05755785819377814,0.10269350700062191,0.07014754901711516,0.08703759539969311,0.08409362405232709,0.06647735116029753,0.0665282590893483,0.06278902691620185,0.06563354883826211,0.06571313277472154,0.07983444233260284,0.0698276832801263,0.08992072607358916,0.06893187868456865,0.09413730154750068,0.08036702911822811,0.0653221938949165,0
87,6779,0.02443567861024015,0.035430464356724874,0.017245865701172834,0.016609435747319483,0.01654060054885118,0.016475686501468186,0.022167814983927097,0.05333426563089319,0.11269025457067189,0.11829046614143716,0.1136593640169416,0.10085891034616117,0.10400816482608548,0.10723415742021522,0.07758688298818656,0.05304533516774571,0.04862817994032276,0.05398648769681777,0.06705034256149248,0.05960448835065747,0.051652936580621374,0.0487155215511418,0.04675619533564073,0.035774657200221535,0
88,6788,0.01815494516498891,0.011556223522249097,0.010207097847383214,0.010403615873300177,0.010625103671667028,0.009812180621315784,0.011687773255969463,0.01722115319018054,0.027132734857563755,0.032834031055639826,0.035192725487568195,0.0468317677000438,0.032967359915983784,0.03527875545551467,0.03548810699686326,0.030010830205358698,0.029098511832623228,0.02474828464353128,0.023281168417818392,0.021145412843093965,0.02234610667011651,0.020021677468537672,0.017898468945727913,0.013363948439894328,0
89,6793,0.01763752539705967,0.014568690062062212,0.011842666123941163,0.01221908051462658,0.014563177801978456,0.014284876208418135,0.015348424762298977,0.019901103136381198,0.020459997911332694,0.020648716168363175,0.01799705887391119,0.019907074753017843,0.015143396052841138,0.01827894953264616,0.01883564332532243,0.018699378877000454,0.024159840010003174,0.02421283239167595,0.025614922423947178,0.026530856419603555,0.0354114537722027,0.02679985514516638,0.02515867161028224,0.02242489935147287,1
90,6852,0.12317293726703497,0.08951558966168303,0.06662326919459752,0.05503795720910492,0.0488400219238578,0.04652250427019021,0.049643437802363334,0.0601328855884142,0.08112618074151759,0.06420047887224901,0.10167187250560876,0.08964073265296511,0.11021289779875386,0.11607368012517888,0.10766712284892203,0.08716255655424769,0.09618253393111666,0.10588241556349448,0.11256002672794363,0.16751153576443076,0.09882775758457628,0.13345045634370917,0.1373321020973428,0.1243052670045317,1
91,6870,0.07654730236337273,0.07030671389793541,0.06525706847563104,0.060892455758747785,0.05109566730301774,0.05619739700157908,0.07931819894588597,0.09223690959174148,0.10535762116011016,0.09020447964522223,0.08728032951196116,0.08892434153318084,0.0909344793191048,0.09153652939265171,0.08862526357025752,0.09351086528448303,0.08508737494310284,0.0997454195172918,0.10958063481672006,0.10306291530947537,0.09452646525003024,0.1145453242318929,0.089452438360085,0.08809823445337366,1
92,6879,0.052891561590096704,0.04186171348655882,0.030430426878841375,0.028526062729843434,0.0284850083808967,0.02905871188005776,0.036940189608900276,0.06359044111908742,0.09681361435558462,0.09267718573162685,0.08815642266364195,0.08356855627497108,0.0902997417386136,0.0943172681664254,0.09025553710306507,0.07947858760531609,0.08003539190370995,0.08862325158830783,0.09796798467585224,0.10226623669343539,0.09411978017728138,0.08081157329890885,0.08093562333828579,0.06721300389482171,1
93,6888,0.0060328347473338085,0.004235953220966869,0.0034019901520691924,0.0029804832252724477,0.0030727368436899876,0.0026319261231415886,0.005562440655635931,0.013016887212930962,0.0297706199935405,0.04647289389454871,0.04496934612356064,0.043629056040383085,0.05005000467908569,0.049771610111531125,0.048232320101637055,0.03850465230510284,0.034414091003336686,0.02604757877426035,0.019447641490495653,0.01415298692538171,0.010601117016267148,0.009782311824828874,0.007375863685387557,0.005855359025492337,1
94,6899,0.014248946899387433,0.020558774556759477,0.02029233758467243,0.020598146641351175,0.006582391548015256,0.005000356055784066,0.006806563744278387,0.007998731975795191,0.012164076318899006,0.01818635190508433,0.027894544887649593,0.02736365460717156,0.03102200635769343,0.03572953603514832,0.023694555585136407,0.028845889977054975,0.03017796655492901,0.025354234222207662,0.019799034091463778,0.020518058494518623,0.01831405798990507,0.013671117494278281,0.011807112397267384,0.010448606685441453,1
