,cellid,callin0,callin10,callin20,callin30,callin40,callin50,callin60,callin70,callin80,callin90,callin100,callin110,callin120,callin130,callin140,callin150,callin160,callin170,callin180,callin190,callin200,callin210,callin220,callin230,callin240,callin250,callin260,callin270,callin280,callin290,callin300,callin310,callin320,callin330,callin340,callin350,callin360,callin370,callin380,callin390,callin400,callin410,callin420,callin430,callin440,callin450,callin460,callin470,callin480,callin490,callin500,callin510,callin520,callin530,callin540,callin550,callin560,callin570,callin580,callin590,callin600,callin610,callin620,callin630,callin640,callin650,callin660,callin670,callin680,callin690,callin700,callin710,callin720,callin730,callin740,callin750,callin760,callin770,callin780,callin790,callin800,callin810,callin820,callin830,callin840,callin850,callin860,callin870,callin880,callin890,callin900,callin910,callin920,callin930,callin940,callin950,callin960,callin970,callin980,callin990,callin1000,callin1010,callin1020,callin1030,callin1040,callin1050,callin1060,callin1070,callin1080,callin1090,callin1100,callin1110,callin1120,callin1130,callin1140,callin1150,callin1160,callin1170,callin1180,callin1190,callin1200,callin1210,callin1220,callin1230,callin1240,callin1250,callin1260,callin1270,callin1280,callin1290,callin1300,callin1310,callin1320,callin1330,callin1340,callin1350,callin1360,callin1370,callin1380,callin1390,callin1400,callin1410,callin1420,callin1430,h/w
38,5786,5.310952723065915e-06,1.062190544613183e-05,0.0,0.0005755535773166447,0.0011511071546332894,0.0013562893966943465,0.0005755535773166447,0.0005808645300397106,5.310952723065915e-06,0.0,0.0005755535773166447,0.0,0.0005755535773166447,0.0,5.310952723065915e-06,0.0,0.0,5.310952723065915e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005755535773166447,0.0,0.0,0.0005755535773166447,0.0005755535773166447,0.0,0.0011511071546332894,0.0,0.0,0.0011511071546332894,0.002051770374972042,0.0011511071546332894,0.0023022143092665797,0.0,0.002507396551327637,0.0017266607319499352,0.0,0.0013562893966943465,0.0025180184567737693,0.0030829501286442815,0.01813268279868928,0.00872391186292886,0.008899722861569521,0.014684629878156365,0.02134618223374074,0.011028620645113441,0.016051541180296842,0.012518275828020035,0.018934620019603134,0.023568419881556685,0.023693658235240805,0.022894215487244948,0.02045617369192182,0.019710044886257765,0.024319784457513993,0.020650658846106933,0.018865298036672324,0.021396754878697286,0.027037674203625756,0.02975025299701445,0.018689487038031662,0.020077642151064407,0.02144201657093077,0.018945241925049268,0.023698969187963867,0.020786519105237183,0.021463260381823036,0.015531903973733507,0.009456527100911905,0.014521935257879837,0.013719955627609871,0.024900648987553706,0.011401808460174093,0.005020104055378339,0.012134466107513252,0.016952204400635593,0.013514773385548812,0.014279576346757316,0.023363280048851746,0.02610768214922271,0.018950552877772333,0.016182090486704027,0.016443156326444695,0.011002065881498109,0.015651798601620862,0.013541328149164145,0.018113933460715017,0.02552681761918301,0.015390732761880193,0.019824661334495754,0.023448525253669333,0.020677213609722266,0.014455429754754093,0.017887507407761696,0.01999516138041335,0.026723228875405892,0.02218807019416501,0.02031215322718975,0.019150424167110332,0.020650658846106937,0.01329365828531856,0.022944788132201493,0.019814039429049624,0.01919291178889485,0.017994006059753966,0.024114602215452936,0.01971535583898083,0.01966196671421922,0.018548315826178347,0.01849492670141674,0.024879447586017556,0.008699851572231531,0.01527080536091914,0.01039718347011718,0.010437134209627597,0.005025415008101405,0.010186690275333058,0.011161986431325687,0.004830854671486481,0.004471105241677025,0.00811898704219182,0.008433474779767794,0.011180693359943834,0.0053452136984004466,0.004439239525338629,0.0044551723835078265,0.005025415008101406,0.0025127075040507025,0.007151818318727322,0.004439239525338629,0.005225286297439396,0.0005808645300397106,0.0011511071546332894,5.310952723065915e-06,0.0011511071546332894,0.0046497327201227515,0.008007219846832593,0.0032934433234284043,0.0,1
39,5796,0.001061304468815643,0.0,0.0,0.0,0.0,0.001172145666599278,0.0,0.0,0.0,0.0,0.0,0.002344291333198557,0.0,0.001172145666599278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012717614456301855,0.0,0.0,0.001172145666599278,0.0,0.0024439071122294635,0.0024439071122294635,0.008404251224256762,0.0035164369997978348,0.003616052778828742,0.004887814224458927,0.010848158336486226,0.008404251224256762,0.01816865425442189,0.010637701359671684,0.011047389894548041,0.012119919782116413,0.016708886669482625,0.014364595336284062,0.027070984373833186,0.01808026389414371,0.020512945587620447,0.024117772947696455,0.026473289699647747,0.020623786785404084,0.02295685269984991,0.008304635445225854,0.02254716416497356,0.020623786785404077,0.01837911123123643,0.011920688224054602,0.01934079992102117,0.026384899339369564,0.011920688224054602,0.0178810323360819,0.017758965719545536,0.01551429016537789,0.0203024886108059,0.020424555227342267,0.02148585969615791,0.01466344267337678,0.009465555693072407,0.01730658134366806,0.01901950174642299,0.012219535561147318,0.014652217254624053,0.010947774115517133,0.01572474714219243,0.01699650858782261,0.011898237386549142,0.0182682700334528,0.027523368749710665,0.013181224250932055,0.01754850874273099,0.013280840029962961,0.021895548231034265,0.014253754138500427,0.0074313371157192975,0.02754581958721612,0.012319151340178223,0.013092833890653873,0.02658413089743138,0.019781958878145916,0.01742644212619463,0.01796942269636007,0.021286628138096092,0.01064892677842441,0.020103257052744093,0.01755973416148372,0.021596700893941542,0.02754581958721611,0.033218541780903416,0.026450838862142285,0.03167117667995212,0.020324939448311357,0.019152793781712082,0.017869806917329166,0.010848158336486226,0.013181224250932055,0.01298199269287024,0.02022532366928045,0.013391681227746598,0.005838277495490937,0.010737317138702593,0.013391681227746598,0.00987524422794876,0.003715668557859649,0.0012717614456301855,0.008503867003287669,0.0024439071122294635,0.003815284336890556,0.003715668557859649,0.004677357247644387,0.0024439071122294635,0.0,0.0035164369997978348,0.0,0.0012717614456301855,0.0,0.0,0.001172145666599278,0.0,0.0012717614456301855,0.0,0.0,0.0012717614456301855,0.001061304468815643,0.0,1
40,5857,0.06232788905260715,0.01673343920471068,0.012380371173049297,0.01897266309114773,0.023577447628357423,0.014754412682884284,0.018680976689670142,0.013465930297622105,0.014682602287019885,0.0,0.0037064142845296597,0.006902802933690033,0.009573517094590877,0.0,0.0,0.003669702640598671,5.879451004328845e-05,0.010491628198133119,0.003647619774486372,0.0,0.0033317060880133174,0.0062418110065775596,0.009889430781063932,0.0,0.0062418110065775596,0.0,0.0033317060880133174,0.0,0.0,0.0,0.0033317060880133174,0.0,0.0062418110065775596,0.01851893133952104,0.0,0.006138560166471735,0.0,0.006138560166471735,0.00854404212054815,0.0062418110065775596,0.01735821930334717,0.0,0.0324077734795017,0.03013996260077848,0.090842409493683,0.060643652382861214,0.04713623178318783,0.09174251810783474,0.16651667401847028,0.13252081388837378,0.15139121706068762,0.16368157626172508,0.25163018823775374,0.2113346214764387,0.2932526515859901,0.30548153075200096,0.43146918493239317,0.3904193884014929,0.31951395635835395,0.5091967984763525,0.391525832621211,0.3006614889111762,0.41364947651138756,0.5613102551383535,0.4007588094018996,0.3858541324642893,0.42697442078857417,0.4573868219468612,0.4707049519867211,0.40181562031744883,0.4641947757245979,0.41214812404227125,0.4763515146573179,0.3879976896479109,0.4200952807062444,0.4603475389903559,0.5015051609243897,0.4258939502538762,0.4348955762622164,0.4157136619543487,0.4364354608169678,0.4802048923380703,0.4493547189661272,0.4560349684798796,0.44942335265207906,0.555206684105078,0.5393818392388906,0.4730817685200028,0.4353973768067305,0.44494327869740635,0.37454124852741333,0.4784311284967487,0.5515066779339303,0.5299697669138964,0.43861547923596717,0.45565688844301955,0.559850363182056,0.5165778578813028,0.5049045495236758,0.5320074797199782,0.41683206416871216,0.5607282531969635,0.5039307587547582,0.43684706484476843,0.5929929440745497,0.5430434629982221,0.557492302693699,0.5240512086980073,0.41012755879461554,0.50252740780069,0.513450575287453,0.5362283856666797,0.47470255695335,0.5790270208025682,0.45733711866716076,0.4782126037625999,0.3905303676856148,0.3776774259679438,0.3532356822515426,0.4148811285658127,0.337016514085951,0.25007293762964034,0.33742630020715625,0.26565305182656707,0.19657697188926962,0.19831545711250492,0.20579042439539852,0.1550272502056426,0.22275162312173136,0.17620210374562334,0.14157054514538117,0.11755570475622353,0.16008955423132737,0.11167752288775634,0.06903198687890236,0.15200954376918144,0.07283306795750674,0.08434372335792358,0.056837824357567124,0.05623154569419959,0.0498706433095584,0.07315079213234428,0.049134499340421425,0.035387687983084656,1
41,5865,0.03183740786545273,0.010581643455858786,0.009304941934344715,0.00010089075229683783,0.02374962368504528,0.004158400944884186,0.007174295760574074,0.005304900005182321,0.0038683789678970186,0.003205026040380217,0.0015374117895821408,0.0,0.007338617732131386,0.0016383025418789793,0.007736757935794037,0.004158400944884186,0.0037674882156001803,0.0,0.0037674882156001803,0.0,0.00010089075229683783,0.00010089075229683783,0.0,0.0037674882156001803,0.0,0.0,0.0,0.0015374117895821408,0.0028141133110962113,0.0,0.010152731043227598,0.0,0.00039091272928400546,0.0,0.007338617732131386,0.011144105631078748,0.0002017815045936763,0.014677235464262773,0.01395821894217496,0.0,0.0015374117895821408,0.014507490687180753,0.010620545337696583,0.01805915162363419,0.03042038603387378,0.027422991695824725,0.06366612775647737,0.046353617152690145,0.08008277807723055,0.07988083286761131,0.05978615719732193,0.0647646097204659,0.08149699331766083,0.1534397485168683,0.15748498288535218,0.2001940040038845,0.24546955039258478,0.18521295850137817,0.18722446949127253,0.27027333238132756,0.21890822470106963,0.23751946829287746,0.2473121128953267,0.271221768197963,0.20044118967739613,0.24194399161957858,0.25988835780349645,0.19857434754481637,0.2138617276716858,0.24605116166412988,0.23208794653045522,0.31582830622008623,0.3004149084368649,0.20453584600180472,0.2950174027024188,0.2516168679159634,0.22534395205066132,0.25409240833766344,0.22671449000753272,0.2574206231820941,0.174880633144001,0.31622944752782645,0.23986637766091798,0.19770160356521624,0.25012170905481285,0.24357424793086538,0.21230467495726718,0.22551947729842556,0.2899248692551683,0.23350850825094507,0.29694132876706286,0.1988633701415608,0.23498224637774004,0.24812541570294125,0.21744541288742883,0.22804464891941192,0.2505978589957055,0.23037892362695322,0.25390894978266326,0.2798067725355151,0.24548231653255156,0.2699634646504866,0.2876615887574537,0.2904748093039304,0.24223314872843565,0.21977288548454088,0.2969065346500082,0.2958369397422113,0.24382840258727123,0.22396799478839025,0.24315965306234333,0.22009092770410438,0.2868261769113595,0.20305681325176017,0.25629204648622467,0.21369946935111245,0.23060096426782797,0.20209996251235565,0.1624713690115573,0.1907596617847614,0.1825331891382163,0.1007762641693516,0.14190640348907851,0.13748580115044823,0.17395863680364704,0.10772432451578468,0.10918009324375866,0.1517228818244462,0.11191482849317963,0.04924912366122901,0.091499315176751,0.10219485760822587,0.08842207712033306,0.055846957573876206,0.06738583276029404,0.08471675221148209,0.06051504747387964,0.032458258653836274,0.02953990728907038,0.041922827516414046,0.01965945448216599,0.024499710483059968,0.011825960687088544,0.02548881697922109,1
42,5875,0.022957454369728125,0.014614251730055752,0.005465292262886579,0.0,0.003960372223616774,0.003664471410067243,0.003487299989899696,0.0,0.004231843156472176,0.0,0.0029471379936313936,0.0,0.0,0.001773611102682705,0.007624843633684017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003547222205365411,0.010427522672476947,0.0,0.0,0.0,0.0,0.0,0.001773611102682705,0.0,0.0,2.7209750136629696e-05,0.003547222205365411,0.004114593951770344,0.001773611102682705,0.011612425607437419,0.01655022613633366,0.008268524188318485,0.008895265263550159,0.01188111667085032,0.026417730579905156,0.03742842392437594,0.05497418299445556,0.06965869853366743,0.08301102929372259,0.06757188259111235,0.06839055780261108,0.08191958388485718,0.08381399225074618,0.10862287502310795,0.05785037564195309,0.10718245271057734,0.14305571585089855,0.08310576940450738,0.11975737654626735,0.11627775746826256,0.14485953557208942,0.13110788249030716,0.12262755630543437,0.08633052294477998,0.09191774665246139,0.11423913170503283,0.09489554632867238,0.1663790918438666,0.09953794190696552,0.12351132711317411,0.08223686104734391,0.12234481173555371,0.12606273911363494,0.1327214206711876,0.1554056392348471,0.14393413471171362,0.13517499199637745,0.11967232582605494,0.1287071118494665,0.11702970427692216,0.12562621959785125,0.16163222168451488,0.10200156367156207,0.12787916199663688,0.1289648503848612,0.07621848057102706,0.14945546057707237,0.10895725459372128,0.1222969812741932,0.13341577743105473,0.15064990983601056,0.2116697959577153,0.16306932329036247,0.10155307250841718,0.11181390224413511,0.14153420882260043,0.14351608508440905,0.15201205006877783,0.12593186845884408,0.1898581559667479,0.14008537353757022,0.14883575221578466,0.1414043468013865,0.13676365228520443,0.12498979201241184,0.13423618613886262,0.18442170834967136,0.18072499523588317,0.12428970796880712,0.14345891712542083,0.17334876896910206,0.1172382844570938,0.16264015492277342,0.14505668755733742,0.11255872318535007,0.08853439770027582,0.124588935049658,0.11033095477622779,0.0893815456890573,0.09752750784665457,0.0922318009939237,0.059410371197675,0.06960983464380621,0.05681867223658115,0.07515122855149861,0.04714803262235987,0.06063405753077429,0.059110592573206104,0.053520883558532205,0.05979261962528437,0.05538027405765745,0.05520789613269389,0.05328230973421879,0.042618053434230904,0.04632537893187296,0.03149174268293902,0.04746852614005801,0.03649623261932167,0.008313724642913438,0.022787271315929353,0.028036040120818954,0.017708620312664358,0.004198342633200936,1
43,5881,0.0024009746331696514,0.0019251887179734081,0.0005307936604969552,0.0003799773540610222,0.002391390071102909,0.0,0.0005307936604969552,0.0011382049498045261,0.0,0.0005307936604969552,0.0010615873209939104,0.0004836240429184749,0.0,0.0,0.0,0.0005307936604969552,0.002144550586170187,0.0,0.0,0.0,0.0,0.0005307936604969552,0.0,0.0005307936604969552,0.0,0.0,0.0,0.0009959427631484438,0.0,0.0,0.0009107710145579774,0.0,0.0,0.0005307936604969552,0.0,0.0005307936604969552,0.0,0.0010144177034154302,0.0010615873209939104,0.0018595441601279407,0.00225799645445595,0.001545211363912386,0.0032539392176043932,0.0025229746212352654,0.0039004480574406754,0.003518917384383709,0.008812412814381401,0.011670464483152773,0.011945241829360399,0.011225223758989265,0.010805173315657756,0.015721644547833577,0.01465707571202255,0.016927096068391757,0.015503419229310617,0.01874885678563705,0.02033770507035072,0.023756598033872315,0.025233552695124145,0.02039720448042577,0.02245485620562696,0.022066377190287974,0.02742974308658845,0.02520679906531686,0.03200214604679191,0.02259982480799301,0.024324844062951084,0.02002298220056715,0.020226369257517026,0.018091197316863372,0.030158440913324355,0.031172549609226843,0.026055081136407206,0.018672940338423306,0.014514598908004904,0.022873551682757585,0.012055706182829048,0.014534757791611716,0.015083394699513848,0.013928081510149619,0.015560309611500187,0.013330343994621881,0.021956678689467914,0.021052437775012978,0.01289953163927526,0.03105906261078399,0.020435786151975815,0.017780186058474975,0.0235398081913746,0.021924165170400977,0.026609203573900626,0.019176063266835755,0.027544136877000268,0.02129680476481218,0.027447117082465184,0.032545542460027485,0.024625904620758827,0.031803416131646965,0.022091496990197575,0.025808024382875064,0.019309905757221364,0.01618436189809812,0.024641074306516252,0.01685708148683077,0.027422374652381978,0.025132191182124574,0.026869763023052183,0.017637268025706213,0.019537300590321008,0.020360402154485365,0.021612294494409434,0.02224462652489123,0.011006555102472606,0.011913126753540422,0.01942982223480206,0.018623669702004755,0.014096619422931896,0.010845751238035828,0.018766105682043427,0.01215514077654926,0.008395033205180714,0.016219499618892307,0.006621530243749179,0.01571769508173426,0.010798407827074752,0.005635363879651546,0.009733923266755111,0.00797830812254628,0.008423638364600998,0.006065411855206427,0.006093515946108779,0.008647132858774229,0.00762981415144342,0.004600532964640551,0.00334744112582303,0.002684306099157127,0.0037369315676610533,0.006102089081676479,0.0026173138563922254,0.0037283774478812023,0.003993355614660518,0.0003799773540610222,0.004381887088501391,0.004409987414814091,0
44,5901,0.0008845135385133076,0.0007757107216726099,0.00047505567855363217,5.484011210648091e-05,0.0007432645534889041,0.0011380279037170582,0.0008011629378916069,4.167530031084999e-05,0.0,0.0,0.0,0.0,0.0003785402661363006,0.0,0.0,0.0,0.0,0.0003785402661363006,1.6223084091852914e-05,0.0,0.0,0.0,0.0,0.0003785402661363006,4.167530031084999e-05,0.0,0.0007432645534889041,1.6223084091852914e-05,0.0,0.0,0.0004202155664471512,1.6223084091852914e-05,0.0,1.6223084091852914e-05,0.000759487637580757,0.00011579676880540581,0.0003947633502281535,0.0011380279037170582,0.0008235568818143827,0.0023039151289612693,0.0008011629378916069,0.0012213785043387589,0.000292604509548216,0.001645529750454397,0.000658857371261151,0.0024150696122960842,0.0038132558573776526,0.006879543847494622,0.005022998124281112,0.005046387085483394,0.003911954608983728,0.007315448940952801,0.009978978486084894,0.01193821946097694,0.006512879445651191,0.011526359961047585,0.007301872589026673,0.01023237697172362,0.010369868327737765,0.011616754487109552,0.01205694964308326,0.005792126445992304,0.011870976808804643,0.011248384799064,0.010249370700208909,0.01181378503020404,0.015612068813301185,0.013905271491610891,0.011750947955842701,0.00776835642795374,0.01157349517362434,0.016708707353920004,0.01186110928939615,0.01042742645968937,0.0116083484471162,0.009760806359568205,0.006723500850720733,0.012108738731981589,0.010563318697586357,0.008139138686645925,0.011124823433900448,0.006605809154203986,0.01111661069853682,0.007210948157131601,0.011201358133215667,0.006118883748742788,0.007384415946379953,0.007139479546315278,0.007386985253480974,0.006456455320370343,0.007014873190396658,0.006178259383341031,0.008011695957052365,0.006553213945612794,0.005891754445944337,0.008262569727475699,0.006148702036572614,0.009066373260147727,0.014477300444940187,0.011097726156989436,0.007743837057921044,0.011065759837414733,0.009877474410233365,0.010965667849591855,0.01097130043092605,0.021408237029893973,0.013182521815071579,0.01919283122263619,0.012797279659695696,0.01833036165224171,0.015704291916051872,0.017328928185180652,0.019161180676170276,0.01219484641371539,0.014088622054239237,0.01244705844494301,0.009435927606982005,0.01578855038553552,0.006796955898255721,0.01432858439162124,0.011372993022480748,0.007231275248197314,0.00886211161249575,0.010435753951042468,0.006728072443405785,0.006702030624525269,0.004576338922175802,0.001967467840651618,0.0032915423405914853,0.0029730277524659364,0.0029627181849839414,0.002042700205990706,0.0035616754811522203,0.0021848265983873743,0.0013673862611654351,0.0015162822326407438,0.0013812022399491328,0.001186697155992617,0.0008305508337790907,0.00011973244847389254,0.000838195952731867,0.0011542509878089112,0.0015606505754723647,0.0026245570106948678,1
45,5960,0.02579025947720274,0.03726189732081896,0.006263963086165659,0.02173633382167249,0.01405832114234493,0.028799961320720102,0.00724329990744083,0.023799092707895587,0.008699886881550356,0.012676103788651708,0.0,0.016700584643402214,0.004301679493126023,0.007243299907440828,9.652789529830875e-05,0.00825322123861264,0.00024131973824577187,0.008583541504698646,0.004446471336073486,9.652789529830875e-05,4.8263947649154374e-05,4.8263947649154374e-05,9.652789529830875e-05,0.004349943440775178,0.00951801657280173,9.652789529830875e-05,0.008061429598692204,0.004301679493126023,0.004301679493126023,0.0,0.009762929840432656,0.0073398278027391375,0.004024480854750508,0.005700618098152803,0.005119809184377397,0.0,0.01664293627431947,0.008013165651043047,0.004072744802399663,0.023564384844095676,0.008013165651043047,0.010894054228517512,0.01354249742755224,0.06597093807060757,0.07238501619393325,0.037930514786277306,0.07536306871032088,0.09975501123145115,0.11156394521160645,0.1338055214197663,0.14586193162704836,0.22909370760630796,0.29886607753097055,0.3217039575154864,0.3266030318289677,0.30560526635819985,0.3686023247875673,0.35455362556369174,0.34913358509534126,0.31526331017141535,0.3172567485497116,0.4167593747220436,0.33808735584189237,0.38454535435582876,0.3875793294068124,0.38077751396210574,0.3882668954585956,0.3656987282577636,0.3798998181981898,0.42430559719493655,0.3112128735223868,0.41656237930617646,0.3453327162801784,0.31785419315383806,0.37078236023409583,0.3288502763179074,0.38482485196943056,0.313096356189856,0.39714139976959206,0.3218332307233316,0.26275175448909693,0.3058489800077072,0.37869862849361907,0.3389419060865738,0.4124386449143615,0.3934606780473619,0.38103607162807884,0.332468215102142,0.3559320659470352,0.31563029078798344,0.3008888189053764,0.353344488893189,0.34693118715101734,0.24688062314015996,0.32571881607248987,0.3519907578999996,0.33166678686662127,0.42132744084225454,0.3824057412753702,0.3366113583569132,0.32210405493537453,0.3202688983869052,0.27053765880887476,0.3059817928623049,0.3296009173842224,0.3506523539955292,0.2888975122475123,0.27785850173378174,0.3579609574694412,0.20188393295674936,0.2545859255679865,0.28092910361735834,0.20474976036530956,0.23510898095391886,0.2159197287615364,0.2461516373591586,0.18935537089747906,0.21455282999450648,0.14089416572690677,0.16168449555927025,0.16082440677445925,0.10390039047231348,0.06758994812323664,0.12311802353913527,0.10808720517898965,0.09410475041447584,0.08482991487912457,0.0764810368482336,0.054634452289635274,0.04925654000671144,0.02427903752255853,0.058136458171639524,0.04655568271261469,0.050885085897684035,0.03602165094438598,0.05055926944315938,0.014514489662949702,0.03949431769892725,0.01613354791775921,0.04728519071895769,0.015617724202966513,0.013075582126592693,0.0030354536477845205,0.0028450925190164978,1
46,5970,0.009233464515807067,0.007677900328682167,0.005277419736263496,0.016538933983496457,0.008596243175775932,0.005277419736263496,0.012789962589452825,0.009634687787097094,0.01083136629270177,0.003788458260008246,0.0,0.013195223743121473,0.007975276067340874,0.011157666714601645,0.0033188234395124384,0.0016594117197562192,0.011365361779864283,0.0022925951774087324,0.00017045024350096944,0.0,0.0,0.0,0.0016594117197562192,0.0,0.0,0.0016594117197562192,0.0,0.0,0.004585190354817465,0.005682680889932142,0.0016594117197562192,0.0033188234395124384,0.0,0.0,0.00602358137693408,0.0,0.0,0.00017045024350096944,0.011017488428433324,0.006936831456019714,0.008224149621093125,0.02274173588981783,0.025041503521345706,0.032116115703000825,0.03354948679847569,0.026363536755648204,0.023278710432390902,0.06123788044692433,0.08790364517392109,0.10830031987970477,0.11470676003765978,0.1250079937258012,0.18477613072533372,0.1754058515310609,0.14392907663455679,0.23986561736384499,0.17359432560420024,0.22225489531440779,0.18857511076309524,0.22408977908748387,0.2450886280150511,0.21307569131784754,0.23061987162090486,0.2681200859350871,0.3088241773169856,0.23493184751974908,0.22016204792826086,0.32060414426944,0.24327421945666505,0.3094723284748363,0.2548942859147528,0.26613436210531466,0.20235425205580057,0.24663067804869232,0.226574242510638,0.2598923851287855,0.15435955630298615,0.24060522001839196,0.18062072040327953,0.22511057002543425,0.25491260491906936,0.25516056448580937,0.20817681779912983,0.23452790860724376,0.22165889395116978,0.2750660355470941,0.26563671335962,0.25488175244357764,0.2595772247395192,0.23268640067266358,0.2355107134405462,0.2715178381563901,0.23982422575563975,0.24617559799840721,0.30195227741201586,0.23447218414018517,0.291757769897128,0.24001406284068727,0.26986046939278047,0.2225648682147624,0.2749869683334101,0.22724823867673977,0.25517483518756084,0.32003501536903556,0.21385041532711443,0.33256181953726044,0.2481393541463172,0.32871186996890406,0.3301969381498205,0.307914782483272,0.2383914758457048,0.2863377514115215,0.23150341117984266,0.2541207637630859,0.24233808263047493,0.26124611708196704,0.24821843588170442,0.27466655192072525,0.23494155715800483,0.2156434625079135,0.23925322204910773,0.20233855439660162,0.1685196369885582,0.24621325620702092,0.1112571028841182,0.13674573846114121,0.16837853912957754,0.16460842713851803,0.14491660650527657,0.10418423025874256,0.10820406772578559,0.12112600194806834,0.05788202235769878,0.05187978881488929,0.08278830557386059,0.07335754813258331,0.07250813916532424,0.06686829822031445,0.07402580668483252,0.0625557261121573,0.06003101228873669,0.025004448756761548,0.024755571735361453,0.015019992938370528,1
47,5979,0.0012005905799704955,0.004115148847076975,0.0007713604644453106,9.951988554706551e-07,0.0007713604644453106,0.0,0.0007713604644453106,0.001971951044415806,0.0,0.0007713604644453106,0.0015427209288906218,0.0025724279181863537,0.0,0.0,0.0,0.0007713604644453106,0.0007713604644453106,0.0,0.0,0.0,9.951988554706551e-07,0.0007713604644453106,0.0,0.0007713604644453106,0.0,0.0,0.0,0.0007713604644453106,0.0,0.0,0.0007713604644453106,0.0,0.0,0.0007713604644453106,0.0,0.0007713604644453106,0.0,0.0033437883826316645,0.0015427209288906218,0.004996754114223142,0.005916216300818018,0.005053819583849945,0.006687576765263327,0.007570177231264966,0.004849647590929047,0.00856790383537568,0.01766404936510246,0.0089106219060765,0.019973249423030182,0.016594617258389427,0.024364442274876896,0.027788441163231165,0.02060191917755127,0.0296314990356755,0.013106025568380262,0.02117713841777273,0.02246870980787209,0.03606680886354975,0.029926707281119153,0.03356000686050437,0.035362657234881585,0.034645471302365796,0.03696417156226924,0.041941952054281785,0.04896274668827017,0.0319833151487178,0.03901071904698466,0.03398172717176475,0.035997104891548094,0.03996407412623733,0.039368556478113166,0.026684603255674174,0.03980695756942496,0.03944255518352216,0.032577602670019,0.02959454265621312,0.029572320968595397,0.026901954560676775,0.03676282374969718,0.026261630369746575,0.0332883961968678,0.03188096084561564,0.03415818051835833,0.03359742876200508,0.03894269265448829,0.023645523320461923,0.03928088651749071,0.04217322309697947,0.04635558077983358,0.0325642706541046,0.039839372972557976,0.03727493714930573,0.04930275146340996,0.046798516446966504,0.038147856807978234,0.04645770015496827,0.047123412235435966,0.04166041618383138,0.03065071062414001,0.0347349521751256,0.046599287271708485,0.031380260155455614,0.031516350313486236,0.03881924099883252,0.04743253909879493,0.033410909939499335,0.040598956800851835,0.032853552015919614,0.021066893615071875,0.024001248154137143,0.0267406735264455,0.04518333578444634,0.01740570284025204,0.020972558947777054,0.028068574357751314,0.01413532508060121,0.01755181416469067,0.015971236316351334,0.02203912765766602,0.00979322237207814,0.009850287841704941,0.015105388480778501,0.0087367970283395,0.0126763879757803,0.009417121240262056,0.00994032889537223,0.008307566912814318,0.011913275138643509,0.005566833523444836,0.0058463789961842915,0.0057322480569306855,0.0015437161277460924,0.004026102992265156,0.006598530910451511,0.002314081393335933,0.007589385781443059,0.003085441857781244,0.00351666237101737,0.003253747328964374,0.004453342710079398,0.005167637704897906,0.0033059314631829553,0.0063913733209641985,0.0050573929021970505,1
