,cellid,internet0,internet1,internet2,internet3,internet4,internet5,internet6,internet7,internet8,internet9,internet10,internet11,internet12,internet13,internet14,internet15,internet16,internet17,internet18,internet19,internet20,internet21,internet22,internet23,hw
92,4675,0.0,0.00011075005329481144,0.00024365011724858528,0.0007974003837226426,0.0014176006821735867,0.0007100085234864383,0.001442167057631839,0.002886750480062968,0.004666000427177821,0.003186782442625929,0.0026048412534946837,0.001823549968432778,0.0019588663971858425,0.0018295908804310038,0.0014727743450883167,0.0015098252720083711,0.001268591519559076,0.0024952993825995166,0.0046092158543980955,0.002990697013818262,0.001952825485187616,0.0008686831452981098,0.0002658001279075476,0.0003358747070833696,0
93,4676,0.00048532395966274094,0.0004949648546944813,0.000546977592037798,0.0011613933534696979,0.0018220373152258702,0.0009931141666230374,0.0018668255223367374,0.0037697704622271207,0.005542279798791103,0.004669716763817636,0.003959703974219835,0.0034143340584384283,0.0038462373514298338,0.0035080029075979825,0.0034477732364936375,0.00372074553269419,0.003654767654567551,0.004948881623116707,0.006658361461863001,0.004848507232339468,0.004163745745873436,0.0020145869389462476,0.0010881546151138583,0.0009088266039074385,1
94,4677,0.01565225219444962,0.013805273475546689,0.013985370645894179,0.014470662014455082,0.016059095803245178,0.013332238688769744,0.016553352275966528,0.022484466654071746,0.02659374629811378,0.029228001983825993,0.025538912202778596,0.02447970361387259,0.027491196316864575,0.02596343826509047,0.02785042993744231,0.03346858594133397,0.036372690531421364,0.039372014375434215,0.036638927433659665,0.028856159071078295,0.031266700705083854,0.017715610990122296,0.012834064430089638,0.010669667256378516,1
95,4678,0.030969898556918084,0.02624336812883882,0.024581166403291995,0.024107541693073508,0.024606219398779345,0.022305447041494758,0.029770982631376182,0.035286218180262646,0.04616951686335771,0.0484819331108218,0.05053082260879996,0.04899750534063985,0.05375145179702857,0.04202480844424422,0.04480285274484454,0.05767864746962115,0.0581303470950314,0.05652896696326407,0.07516936001026593,0.06137125249951757,0.0663001309519451,0.05319344209179547,0.0546681274002224,0.036130968302561475,1
96,4679,0.036638363215699084,0.0312365682769395,0.02742933148360748,0.026400857990150108,0.026193373300807534,0.025491017103331452,0.035831948120035914,0.04001374936491487,0.05212453688015265,0.05373189366367102,0.061455206872963006,0.06110077594738843,0.06595384168701146,0.048753282975728875,0.05084484723992929,0.06521830669812614,0.06985535610401837,0.06025070508744227,0.08647404747509592,0.0721524450797814,0.0772582977880229,0.07046490539674996,0.0768878288538637,0.05113218847046787,1
97,4680,0.008833944458613862,0.008412850371233804,0.005502720501920657,0.0060303240630245405,0.006746487335871458,0.008073756972340343,0.012860373962756773,0.017597112444217612,0.017645798644515365,0.018472022450928258,0.02201333493619609,0.023222313274946473,0.023087370032618727,0.019708986703279852,0.018245754546368047,0.019434861250843732,0.03771769257232758,0.025840540827817705,0.018680615861654735,0.013955842502019613,0.012460360959493811,0.01546345880351894,0.01501175864300387,0.014544203480497474,0
98,4681,0.011093705057311973,0.008395536845341708,0.0066746573865675545,0.006845738904999368,0.006412449178957588,0.008709038874664505,0.012812612633433874,0.022190495622786174,0.026286201627364322,0.027348529515944398,0.03224437414925992,0.0340989720994404,0.037488775320511356,0.030479208312353942,0.029130825602657947,0.0320849797078472,0.038116223135443356,0.03111815097504858,0.034026016897062125,0.04125886121933974,0.028698629032442118,0.023866131871710786,0.021684767834377013,0.015534782855738649,0
99,4682,0.013093406633367768,0.008853666088059422,0.00789705911004316,0.007745170368496664,0.00683909560642007,0.009555275236516052,0.013673504788590512,0.025658490565622576,0.032253280733122204,0.03334220617252115,0.03906148926698518,0.04137041680977155,0.047353752639537706,0.03779136355966281,0.03658736755442868,0.04068358792347067,0.03893531913927373,0.03494765548618393,0.044340981351424266,0.05918832450894709,0.03980663474702607,0.02996999838169487,0.026692706689076705,0.01675012808612883,0
100,4763,0.02037263572617692,0.017360709069573935,0.01625412289228932,0.013524107416311656,0.01306435332108139,0.01646415115516952,0.02416963617867886,0.05160043105250822,0.10320712910711574,0.13432655719739708,0.15424134150497215,0.13621790954232038,0.13564871762556524,0.13735897465721741,0.13398528905806723,0.11947280568579569,0.10355660837281189,0.08713025916431144,0.0716256919922392,0.05853690465754197,0.05523731900223606,0.04924863002536586,0.040667645378927156,0.035847717235588224,1
101,4764,0.015920659516983085,0.012094944296159137,0.009793083903961379,0.009741194426840662,0.009011720074981104,0.009976461057693214,0.012594082164991322,0.026883626146422347,0.05926462062345981,0.11398774067686487,0.11648087374195082,0.11365113377596478,0.10484285226568237,0.0961866957793619,0.08727262101552168,0.06859569105235397,0.07223619484296798,0.05565102419586481,0.04794301636277005,0.043683943603136766,0.04220114311570667,0.02896081885158957,0.02405703254320151,0.02087106165986103,1
102,4765,0.03413384624912498,0.02736160462048197,0.02249570797540886,0.02197473751305531,0.022967417713040096,0.024995207205368936,0.027768201604880853,0.04701869409536226,0.08442383243598536,0.11174129039705734,0.11119691962286035,0.10785041970549052,0.11806321076924449,0.11513958080088828,0.09993601532868389,0.09427183925786752,0.09262595834848542,0.10454037244141948,0.11252529092957407,0.1153014724152839,0.10896867570197598,0.09849701359902405,0.06731972614059743,0.06273555645600486,1
103,4766,0.024610911914078062,0.02238361037590071,0.02022400131331821,0.019148071306963246,0.020118952709793293,0.022198344242830334,0.022732968918639837,0.04083811587857862,0.049975027918622725,0.060431289581794466,0.06589348166757042,0.0606913333358251,0.06477784721023606,0.06882524639791374,0.0706763215599363,0.06146033741556838,0.06594122627233323,0.0749364910938883,0.0812718037378217,0.079780019395992,0.07992246626444952,0.08009134820459388,0.06486460953109928,0.05512023452324655,1
104,4767,0.0367599350713058,0.0339654614968411,0.030254788595955366,0.03043821194609436,0.02940303949849312,0.030012040240381652,0.03386536455954195,0.04983681420989826,0.06879888555059618,0.06873628118148432,0.07263177970218991,0.07169022362979673,0.07317401298024709,0.07910363367779123,0.0777736049681196,0.0746393903356547,0.07607519213935478,0.08081801582654308,0.08387537882122538,0.08622766945110483,0.08386966313933339,0.08317449541362298,0.07419826700657588,0.06556631765409908,1
105,4768,0.042094283621861926,0.03874952469382578,0.0356014075239499,0.03751746342346274,0.0330187026155372,0.0348327871963556,0.03929747892096446,0.04781090959754098,0.07191439315492713,0.06356201556635085,0.062269024830941926,0.060341219699090856,0.05998651900425316,0.0670902035197827,0.06683970098353298,0.06521836002913185,0.06031972562235262,0.06125860732243839,0.06270707555437537,0.06567195664043723,0.06658608831772005,0.06972954881399393,0.06548129525210164,0.0573124019393108,1
106,4769,0.03922949370447614,0.034958299656142694,0.033175635954105304,0.03582945913318177,0.030751494544746176,0.03262056025939458,0.03670010062779364,0.04494370612203534,0.06632876711666175,0.06067888195971365,0.059610557137682256,0.056743014452834625,0.0569202946258686,0.06251968499753799,0.06197392776719143,0.061980936698522664,0.05992837188830888,0.060609775512444286,0.06161588948606741,0.06107198637517367,0.060317361917893705,0.06298172201848068,0.05994587793338703,0.05371249137567705,1
107,4770,0.04043249398128478,0.03596744368796343,0.03368109461873599,0.03510122903890768,0.032493884715330414,0.03451264231855198,0.03752675236654509,0.0463502789025451,0.059333509591129825,0.05709241428347227,0.05584634789616342,0.05302821423220389,0.05954741028355616,0.055135637052028584,0.055819821956581306,0.056209565813284096,0.05500384492374566,0.05700686018405927,0.07073754657689563,0.06664483863340066,0.06693844600723252,0.0680361157410924,0.06415199542026569,0.058448571768692,1
108,4771,0.023918724339076214,0.02128945831573631,0.020402311416075628,0.02043934965302991,0.02059692580264909,0.025006419732761513,0.029876818679956448,0.040665282791038065,0.0497340803931633,0.04254801784718654,0.042555762508001777,0.04138713841647917,0.041423178202146665,0.03993853591078913,0.04229872990422827,0.04006642604588721,0.03937674069780184,0.04184254524893662,0.052208461341852516,0.05078136848032734,0.04499072473211349,0.040574265355954084,0.03856752251137633,0.03588910116595795,1
109,4772,0.017528460060722558,0.015363908649294716,0.014816162821996635,0.014168373013833129,0.014564734924793696,0.020312952473348495,0.026872505293665177,0.04058482806519053,0.0514032517144188,0.040546178215888476,0.037774486748521796,0.04062048172332389,0.03300827328551475,0.038962114968748476,0.040210006918480576,0.03818508314641924,0.038242110632345366,0.04170897185017891,0.049438404477504624,0.04794134941731691,0.03779176090086524,0.03289181044624404,0.03131651901570125,0.028776535397843965,0
110,4773,0.005893735697327885,0.0057172996389871274,0.005211383970001039,0.005176723331105998,0.004884431004562392,0.005803002254649717,0.007382863305685025,0.010421520159076528,0.012447820280113455,0.009358012203790116,0.008869236747192226,0.008857289046991108,0.008429829791649034,0.010433584617653577,0.009944342164170533,0.00945146239873429,0.01099154213026784,0.014987482742472849,0.018457066965776484,0.020929512725462895,0.015499182154500172,0.015052319841800008,0.01391873207870189,0.012892535641486201,0
111,4774,0.004116212851667013,0.004047637611432714,0.003711954745883951,0.0038318838146005983,0.0037444381836938163,0.004110122980263998,0.005327151333856535,0.007675395266953731,0.009372423390884897,0.0070529938893269415,0.006649602831731854,0.006335776024994128,0.006307574427132117,0.007646487610544791,0.007127054719744221,0.007233167449030795,0.007956389066787029,0.011250259578086381,0.01418722208587646,0.015631522660722163,0.011458062604921831,0.010985740958624209,0.010008380986475092,0.009274410352038643,0
112,4775,0.0009259039755136417,0.0008316288311806962,0.0009666160854591118,0.0013914977535518641,0.0019312486017871546,0.0015290374530725953,0.0024820363523407737,0.00452286999867812,0.006525962764338612,0.005484728618899579,0.004932716977636281,0.00428076646708436,0.004307211389395159,0.00438092022873833,0.0040218356270651625,0.005710714259301614,0.0038509572983393804,0.005104281436480174,0.007012403155976486,0.00496258596659404,0.0035034568945311413,0.002341291736363044,0.0017159777139262782,0.001575558971668589,0
113,4776,0.017707073136185962,0.013495064878789877,0.01271169193290216,0.012039847170706244,0.011196550290697441,0.012209456585519916,0.016215765214130443,0.028949033890428067,0.037831679841165866,0.043070111269405215,0.044899563797841914,0.0419499316150114,0.04340946960699487,0.04721069982986036,0.044325497378590546,0.047075340087467554,0.06857336679326914,0.04767888290279851,0.051620156563075524,0.044065473459493715,0.04810182236412828,0.039942285152956745,0.04543354901255844,0.02759077233761381,0
114,4777,0.043265224053464585,0.03377637954538339,0.031613364256879425,0.02925365963394401,0.026966063454001998,0.030067689409623913,0.038385807727868065,0.0654509980599953,0.08410740164409541,0.0984508443429624,0.10300872955218694,0.09624231568637319,0.09980875056952364,0.10854207112089764,0.10138728308870264,0.10276738260113175,0.15837676906773457,0.10906626161001848,0.11470058809243139,0.10162914986016038,0.11192239531846862,0.0939993473628237,0.10749517836520532,0.06657540766962819,1
115,4778,0.040142421800872734,0.033337225184382965,0.03223690574633006,0.028007681967188527,0.02730389870537595,0.028641470066009415,0.03770555881933168,0.052185077814936295,0.06761934357558773,0.07718991361939148,0.07893776782336402,0.07698884261913332,0.08114655812815533,0.07498036810031361,0.07265074482391062,0.08297738610783117,0.09706149148260124,0.08155959073798492,0.0992551810635583,0.08925610318882625,0.09102668254948391,0.0815103762381247,0.08938743133328438,0.0605607648914369,1
116,4779,0.031889141600326354,0.027991577194078795,0.028221960332047023,0.02266622124138086,0.023133299054216915,0.023373112118426114,0.031157416000459,0.038723323119331854,0.049254942943963716,0.05592006862041381,0.054721590175841196,0.055633900313615356,0.05945213761803491,0.0502665888978413,0.04908121415295592,0.05910088973507832,0.05772667045605416,0.056559664972834545,0.0714250562478354,0.06723604806431584,0.06489083973611577,0.06251511520490702,0.06729281938859108,0.0497211149665687,1
117,4780,0.012672281881512615,0.012152466813771023,0.010886087073803565,0.009051628043225433,0.009783236315556802,0.011037803926547973,0.01558431233540849,0.021749980983700835,0.02339608141987369,0.026320427156416706,0.02683910860383667,0.028092022894184998,0.028410734222553916,0.025956382849423344,0.023799520149324203,0.025445575372132,0.038151293224361525,0.030430905788758494,0.025166040390148584,0.023557679884375095,0.020239786892991923,0.02326646572507213,0.023704399671272428,0.021824171275024676,1
118,4781,0.013126576277535227,0.009356246429225232,0.007839666326917436,0.007549986183504251,0.007046975486754222,0.009847801555632573,0.01558438676510465,0.02974593560629068,0.03197395921643404,0.031324344765484124,0.03842581998927764,0.03953438000299678,0.04207797130082748,0.03672343874798078,0.037436162886363186,0.039133088383632185,0.03806322738820376,0.03325114979933533,0.038513085554110725,0.04698142694344284,0.03278991762540039,0.02613036727722394,0.02347996616508118,0.017617313689286877,1
119,4782,0.013883057702980785,0.009530499750111134,0.007968960038451446,0.007179671409218993,0.006844228564539253,0.01008597367975599,0.017846474482368722,0.03607578335288277,0.03448744595946224,0.032368913743093836,0.04142998531818719,0.041066770336674045,0.04132432302456977,0.03952283912964357,0.04278903423901341,0.04243359232858537,0.036577369433931826,0.033109048621705384,0.03784628246916768,0.04401679866084208,0.03145294359055374,0.024920106099577538,0.021982389893275212,0.018519155395791135,1
120,4863,0.02754894895572489,0.026471817645053675,0.033645356102370884,0.018795503429049162,0.01933858226672813,0.022953418304587025,0.03456626126252181,0.10270577532011488,0.2051937376208218,0.3215937361316676,0.39330487571389033,0.38369652660767256,0.3727359647772296,0.3602209783611877,0.3485260527704396,0.2859525695541972,0.26214150501253325,0.23789166086463237,0.18026086380650044,0.12721365868806025,0.09147654132512728,0.06874601892280902,0.06195757958161844,0.06101066347194297,1
121,4864,0.01785053351617582,0.015485027547352764,0.015790728848928196,0.012623803156166258,0.012032742681818783,0.013580247424693537,0.01647021113725245,0.036774315372263125,0.08984745475065066,0.17579838883578747,0.20207774286049607,0.20379798444746794,0.18684530220634907,0.1694325899209169,0.15830217202173374,0.12429413516862249,0.1268658645749264,0.10600329001128837,0.08139621109310123,0.06724604088381315,0.05380039217347666,0.03691235987015206,0.03224622103162069,0.031165740089465224,1
122,4865,0.045963437653409364,0.038522631743647825,0.033043489178237906,0.031141111988212067,0.03240072561433288,0.03295173749818645,0.03793730107751398,0.06078070301769036,0.11222646819024913,0.14301799716186536,0.14330510187756826,0.14514425628178024,0.1585836904397194,0.1626426315836939,0.13589183287104756,0.12778529330071195,0.12477962280688723,0.14102416727588618,0.14549868235730268,0.14499847852761844,0.1262280247342755,0.11319199525101913,0.07619226271441054,0.07147531787925249,1
123,4866,0.031423365853986765,0.026844703767070335,0.02487981375760633,0.023877817324303656,0.024565892533886365,0.02687596456490982,0.03007828894076957,0.04371815360296065,0.05390622707622036,0.06799546941574638,0.0772174504424052,0.08479913041384769,0.08683758733120253,0.09636181401082972,0.10117177183287196,0.0816016529256735,0.0819637521942626,0.0869101048760207,0.07958296390645318,0.07532753755358548,0.06388512139814899,0.06434186499504231,0.05447409311739494,0.045418749632478474,1
124,4867,0.041955977171254315,0.035468708638096924,0.03241945330771059,0.031249308671801243,0.029970970391218245,0.03209670265774883,0.038583612020462545,0.05099575386692166,0.07095525727025445,0.07739923986013209,0.09433070901079899,0.09538451178228442,0.09479037272582888,0.10544625584825976,0.11082408255077887,0.1015324939133012,0.09390093947520367,0.09962871601293244,0.08692214247317634,0.0866553501167637,0.07789457340412292,0.07682452732063187,0.06631333099581833,0.05963034050573471,1
125,4868,0.05163311503204234,0.04574907227305987,0.04257859460717379,0.0428501473135416,0.0374418417950136,0.03976275259078309,0.04618248697412763,0.057702535532494034,0.08955705084449296,0.08409431402637281,0.08883383234644027,0.08219504077691844,0.0801500669941221,0.09254334118923392,0.09239430576395363,0.09132861604836068,0.08588974089132849,0.08536665507239243,0.0799054080860478,0.08480911926001503,0.0811111976426086,0.08331456363768872,0.07591674488867062,0.06747174236181572,1
126,4869,0.06896316877841353,0.054864734894571325,0.05053832407122742,0.04967270673848692,0.04584983841994268,0.04908224134919786,0.053866940321745646,0.06501787792732788,0.09659083667733326,0.10675181492632461,0.14157375828059032,0.11432803411382308,0.08903454992589328,0.1028219834069762,0.10645291839280152,0.09286504410016283,0.09120402361478501,0.09481123108229395,0.09291722889556034,0.09982118402165602,0.09894305479603764,0.09473423885996371,0.09584108472577665,0.0828483852054096,1
127,4870,0.07448934848881561,0.05844873331464859,0.05308537429952136,0.05241962743999834,0.049427953757827464,0.0527646801765524,0.05878766314422219,0.06977874143382368,0.09430573767196722,0.11341213355136216,0.15645732064818815,0.12455487096740209,0.09297277115206222,0.10386893229514814,0.11013094545880776,0.0953909787927297,0.092572485618866,0.09863390310414781,0.10083828375492972,0.10730814424908341,0.10683756605732074,0.0971151292744312,0.09462575387285345,0.08787411940218211,1
128,4871,0.0580331881176197,0.048738785152608044,0.04048981993566764,0.04009261790144291,0.0393187998516755,0.04799242108432392,0.05754444726265324,0.0943985885934108,0.10762664696617213,0.10618938169683628,0.09579007161585404,0.10026793628633063,0.0806419047125689,0.10584525455381753,0.09133366134561022,0.08468644120265519,0.08952556365807947,0.10580755639800171,0.12079486313217785,0.10476355729350256,0.09654607969535473,0.09049338714616761,0.09186510812539418,0.06812027856411447,1
129,4872,0.028631790311717555,0.024333909496438672,0.022642161686103782,0.021697580073126922,0.021822550467952128,0.029810444375814822,0.03787390476999287,0.06134673564924598,0.07363948590751461,0.062218934339198555,0.06009290550525627,0.06546361233044928,0.05274517403527515,0.06107898307486757,0.06074020100202924,0.0582059110232135,0.05827924793660578,0.062281058708382665,0.07369814620518615,0.06721829921641909,0.05620112203798207,0.05171492920008757,0.04903388039763987,0.04270468108552563,0
130,4873,0.035413619713152496,0.025948340568212193,0.023691375347437493,0.023667672785665686,0.02285484598396756,0.027202902235981045,0.03308725699949033,0.05479151869889831,0.06265489820271122,0.052221392146231116,0.050548408478108216,0.05226234227395634,0.046883716288333016,0.05038457564889755,0.05097805556078239,0.05354966910159169,0.05530950068284154,0.06138811305129067,0.06966492577355472,0.06570093020362806,0.057524341538590686,0.05253399938495147,0.052918888528704876,0.04362725330729619,0
131,4874,0.04205643513829796,0.021107368071421485,0.01947225150008867,0.019796426694569758,0.020108894542164323,0.024597310893047494,0.08035996623656343,0.41974493259154905,0.789338789064227,0.46103658002486125,0.31590010446905054,0.30411971514939024,0.319287708395867,0.35902541149231354,0.35150819072627837,0.3077037684663372,0.3700467534423334,0.5464358708121583,0.6504181560909582,0.4107770610071691,0.20304484575805767,0.11689682724512941,0.0805582972041463,0.0815799705733761,0
132,4875,0.00714246476897847,0.004985009094744212,0.005001780031957181,0.004887590175681749,0.005041380922981473,0.006287140313427145,0.011516027185424013,0.03639828713952501,0.06139572274630638,0.043004960034031474,0.0334069914491628,0.032522157138657234,0.033039837881390664,0.03647232873698559,0.035357421465392495,0.03834147277523994,0.036597161992595294,0.04848029119753071,0.05516094009582996,0.03792971127983727,0.021537707352303346,0.015080428273764527,0.01197153831602003,0.011288820720681922,0
133,4876,0.017946278075637784,0.01377751887851067,0.013117997546786926,0.012227942440398336,0.011308488108262205,0.013319225018474531,0.017579127146948238,0.030666905668993147,0.03897245898438328,0.04491323017699439,0.045943236856765005,0.04396052923551295,0.04464147785096562,0.04852989657659958,0.04594753608565766,0.05142700688489271,0.06563404639419895,0.04930456021612067,0.051901695572587975,0.044620612531576336,0.04510426073849225,0.03816574043001586,0.041961165819500726,0.02709699022143921,0
134,4877,0.044238599939856765,0.034383151529980796,0.03210428741538583,0.029578934495637192,0.027050523887313507,0.030866495422447168,0.03951741239312622,0.06814633884619853,0.08709213142229152,0.10274916779572257,0.10731183593874769,0.10088706419305132,0.10425806743970382,0.11371441293891733,0.10632900811329771,0.10814595203914006,0.16406548135833787,0.11371045665520765,0.11866367511730089,0.10563509775976593,0.1149981420118439,0.09697163324767281,0.11053830783191569,0.06889436504370489,1
135,4878,0.029812682449141495,0.025607369598429002,0.027711720033644017,0.020341718125601677,0.0209045719234089,0.022833320944794802,0.02901833054410708,0.044071237224237406,0.05484966563587346,0.06692871392397684,0.06136228721765098,0.06090412973190731,0.06365385999693969,0.06592764401678919,0.06035032453269753,0.0641298257893797,0.0765274504558699,0.06726401067679805,0.06813357606282977,0.06851381766648004,0.06400284942839271,0.06097535581384557,0.06621765158213298,0.050242897710568515,1
136,4879,0.024234585699171085,0.022082818785001748,0.0258110039572168,0.016833591133972297,0.018336994092069115,0.019502519632410353,0.02485456363875387,0.035137504481351015,0.042511852309073776,0.052911696276445756,0.04348149081523899,0.04540070108276127,0.04774610823857921,0.04738064735424275,0.042945895053212606,0.047576275659396386,0.043895637774782184,0.04936130414455109,0.04921592202493794,0.05383337343303337,0.04431673521949407,0.04690576549514455,0.04875543428439732,0.042249702663431705,1
137,4880,0.02152313577155462,0.020032811323241237,0.023130035500003397,0.0148715102085527,0.016274778246627153,0.017052519795351776,0.022112010748324987,0.0305143723751557,0.03582856098652204,0.04407666052878831,0.03711735689798503,0.03883078441824191,0.04097713978242712,0.04044909859329852,0.036815727169989855,0.03988310212399544,0.03744940748043619,0.040776358419902695,0.04021145423818457,0.04578599264485025,0.03863367354993225,0.04180402354370597,0.044374325562007245,0.03866838680207776,1
138,4881,0.014632127042095497,0.010325217339743783,0.008520045810499883,0.006801479551582985,0.007065963100781372,0.01073979052086912,0.021742071364257952,0.04487152170091873,0.03630110340174572,0.03183226067431261,0.042941409670143774,0.04021123986253777,0.03523521480053068,0.04079149036756476,0.04784969693730708,0.04354762216399035,0.034246468393314834,0.03150653052258405,0.03166617287498684,0.029600843685984684,0.023732116750301107,0.02044769496610139,0.017953013234895884,0.020415913817475487,1
139,4882,0.014294569962964417,0.009788592839892474,0.007694991985375385,0.006225438518644847,0.006451324567272763,0.010228470671018047,0.021552453425794725,0.045660496154266,0.036006963887576016,0.031084267418608237,0.04325072237724568,0.0400732504907981,0.03482331838175697,0.04072288573432686,0.048374105851898455,0.04373775440349117,0.03376544956081645,0.03091821880903546,0.031201351157378807,0.028941483163464444,0.023075194781221338,0.01959687827849544,0.016840138740160614,0.01969923537757611,1
140,4963,0.05242447085244637,0.050634791143005245,0.05881140553107341,0.03654579631307414,0.03465711541251312,0.03792811841089655,0.04773181051782538,0.11537280660324575,0.24930258349477669,0.4364053115964531,0.5623577298758282,0.5689661738813918,0.5676622178631872,0.5531717150175135,0.498741817103358,0.4128312408646924,0.4153678126726217,0.38776336743420214,0.3002741300647902,0.21389304613148494,0.1406684502805421,0.10164672605443084,0.09618695444207098,0.09704471883049685,1
141,4964,0.06606137571019957,0.06577343854053581,0.0725975033707849,0.045180594021420085,0.0412847048806457,0.04504443571614204,0.05264166590874271,0.11060899995069919,0.26873724421967926,0.4724603473387501,0.5738080775902401,0.5901940299114411,0.5625194571950503,0.5509734144485745,0.5019491034038828,0.4275133071957786,0.4298590048070712,0.43071453980448376,0.32578003164940195,0.2465234714114567,0.16886121251284208,0.12460281446922108,0.11564543075778104,0.11871572274985978,1
142,4965,0.07289395031115185,0.0626866351739965,0.055075850994875275,0.04965677117825326,0.04513717177689709,0.04800277983346621,0.05073420008971772,0.09405314024523774,0.17477896981631444,0.2844083425409995,0.28386155998943424,0.3087448624189077,0.28382524012207627,0.3136404546508016,0.2841087377628114,0.2670625631670662,0.26321677154102385,0.2959004940821259,0.25173935728138264,0.20026774204356473,0.1563934904865427,0.12796100540580063,0.10654193475684509,0.09627894000676902,1
143,4966,0.025150947641715618,0.020745653765086462,0.01823841844093883,0.017308146047809586,0.018256839574373167,0.020898983300198914,0.024080634311289265,0.032879357202444434,0.042075112206629246,0.05205298027533428,0.059324912840964,0.07105992129721103,0.06888179879215542,0.07695835209144533,0.08149649734677164,0.06641600268954165,0.06407028897422906,0.07187397682850871,0.06282783801714813,0.060149260522875336,0.049758200222190296,0.0486468183926262,0.04308461945966331,0.03719004302719754,1
144,4967,0.11450042502400519,0.09047287440759769,0.07873176475144285,0.07243038302407476,0.06732367819923805,0.07060752945438624,0.0885260567796365,0.1228323478161165,0.21312004667743703,0.2779190115673854,0.3210349696727958,0.30278933450650763,0.33955380575147304,0.4155323656355944,0.37833328487386986,0.33900382328188816,0.3226731274054394,0.36338744573285464,0.2971329324117491,0.3093492249838226,0.26466031417368757,0.27103166913234994,0.23646231577643984,0.17369602554755303,1
145,4968,0.16590964796015936,0.1333224179878735,0.1189480924371543,0.10853177648741887,0.09998450442306617,0.10896227412328462,0.1253143730305019,0.18013484146596628,0.3138297453446265,0.3529610456690701,0.3833036134684208,0.3621604405951947,0.3844045757087576,0.47904473945069315,0.42688208116250653,0.38213452433018014,0.3793204112116378,0.4189630276427058,0.3653176446132656,0.37737194361376863,0.33275420045523413,0.35344759647156354,0.3431419122697785,0.23685191557777957,1
146,4969,0.14095734898737122,0.11629267852274296,0.10515076008795582,0.09929024822555678,0.09378989860207076,0.11526136609334088,0.11129453883519291,0.1511807160731931,0.23202852191014472,0.2249042129057744,0.24289796410822417,0.22756115993818163,0.20434040914217536,0.24268351716826161,0.22501922707215508,0.1876359310615113,0.20117475438430443,0.2083389969042005,0.21520000555772054,0.2110872576435457,0.21000893251692843,0.2194383364520121,0.24722760800908097,0.18054614759523327,1
147,4970,0.09799410845981595,0.07902451538715688,0.0685662815031169,0.06482003555694227,0.06603775306263815,0.07624090976017497,0.07861460455725988,0.09196044446446211,0.12102929200108721,0.14969906650499942,0.20531364021046955,0.1641242315440182,0.13741602848785278,0.15291432361800614,0.14714780299325103,0.12358081742712856,0.12889800467374132,0.13246973472755116,0.13557606054983004,0.14173159519723144,0.140285842357237,0.12014526913799503,0.12093806314387692,0.11358584184618171,1
148,4971,0.13399022177509878,0.11313518041265173,0.09211130017356522,0.0919138237411088,0.0911626620429252,0.10324996895927249,0.11624781609145428,0.1852046301268146,0.20459309008860393,0.2226234269373938,0.22143773790763327,0.21700924148768602,0.18701858797261173,0.23737951095921536,0.19088094830712607,0.180268915050591,0.19543657755602997,0.22409273784088243,0.24870942600903131,0.2142288737487408,0.20907872148548484,0.19846514484190197,0.20166736441948538,0.1465872612627331,1
149,4972,0.1345443666043093,0.11071329074181038,0.0974769467535499,0.09643942402922957,0.09113551287104858,0.10896417550784578,0.11401564291747979,0.23803944478603728,0.2314500230799345,0.23734058853076803,0.27964316323240174,0.29429892209924957,0.2527212783184691,0.25632606967430904,0.2252128173057832,0.22209112116338148,0.23752339385937207,0.23906435315631347,0.28956204832445726,0.2389518660372586,0.23119594172550206,0.2682306437462681,0.2420446106733594,0.19682457552168425,1
150,4973,0.13809658983161197,0.08917910118160484,0.08027084261874812,0.08088377674729413,0.07339933870834102,0.07793314459830096,0.09248851882235909,0.16340477513406715,0.18301617687973532,0.15105871852252573,0.14593062468104342,0.14450795658264104,0.1394310084675037,0.14100302564875766,0.1424114423896024,0.16034573469000843,0.1694025689970477,0.1903941219709787,0.20220027358643206,0.19021712409445748,0.18382664702785587,0.1722369230053336,0.18914750136146016,0.14063186644422784,1
151,4974,0.024405223121533755,0.017535789961513885,0.01600407326899065,0.016496141948913457,0.015759590336098687,0.017871740623241816,0.019798481632785612,0.030552172442273023,0.03584032641428214,0.03228559910697955,0.033770129369891405,0.03651726502291856,0.033372738689089874,0.03115296742998344,0.03474674514955415,0.03845595499569328,0.03682529276144488,0.04096332336870552,0.047481515700826295,0.04238808231886508,0.039234041935675715,0.036603913849731266,0.03592989745673699,0.02883906240269144,1
152,4975,0.006087501315921249,0.005108622247400456,0.005052370638458207,0.0050427197924802734,0.005228535518554966,0.0064762593464826115,0.008261113155800241,0.013271383124631228,0.01604837734650097,0.01713782494190234,0.016635632047368676,0.016998136413465797,0.016178963844245886,0.016826534791992837,0.016608941411219616,0.020930680178740176,0.016799352776921624,0.018271578619571436,0.0198782748613626,0.01669691844376763,0.012522101230620652,0.011078409280946448,0.009555324346993948,0.008747734403766796,1
153,4976,0.006760665317917735,0.005410838278391844,0.005384570873579181,0.0052036776567260315,0.005221165737219277,0.006423164511285135,0.008646874103733814,0.014504042520993226,0.018029144911383438,0.019817502173412948,0.019150033291794266,0.018879357215312385,0.018507155654372182,0.019858024065939152,0.01899692314204846,0.02404553126311019,0.02149452460973978,0.02086116368739815,0.02178409798349874,0.018358382532983164,0.014694155320845332,0.012662670992696428,0.012082055048779065,0.009657903825449874,1
