,cellid,smsin0,smsin10,smsin20,smsin30,smsin40,smsin50,smsin60,smsin70,smsin80,smsin90,smsin100,smsin110,smsin120,smsin130,smsin140,smsin150,smsin160,smsin170,smsin180,smsin190,smsin200,smsin210,smsin220,smsin230,smsin240,smsin250,smsin260,smsin270,smsin280,smsin290,smsin300,smsin310,smsin320,smsin330,smsin340,smsin350,smsin360,smsin370,smsin380,smsin390,smsin400,smsin410,smsin420,smsin430,smsin440,smsin450,smsin460,smsin470,smsin480,smsin490,smsin500,smsin510,smsin520,smsin530,smsin540,smsin550,smsin560,smsin570,smsin580,smsin590,smsin600,smsin610,smsin620,smsin630,smsin640,smsin650,smsin660,smsin670,smsin680,smsin690,smsin700,smsin710,smsin720,smsin730,smsin740,smsin750,smsin760,smsin770,smsin780,smsin790,smsin800,smsin810,smsin820,smsin830,smsin840,smsin850,smsin860,smsin870,smsin880,smsin890,smsin900,smsin910,smsin920,smsin930,smsin940,smsin950,smsin960,smsin970,smsin980,smsin990,smsin1000,smsin1010,smsin1020,smsin1030,smsin1040,smsin1050,smsin1060,smsin1070,smsin1080,smsin1090,smsin1100,smsin1110,smsin1120,smsin1130,smsin1140,smsin1150,smsin1160,smsin1170,smsin1180,smsin1190,smsin1200,smsin1210,smsin1220,smsin1230,smsin1240,smsin1250,smsin1260,smsin1270,smsin1280,smsin1290,smsin1300,smsin1310,smsin1320,smsin1330,smsin1340,smsin1350,smsin1360,smsin1370,smsin1380,smsin1390,smsin1400,smsin1410,smsin1420,smsin1430
36,4379,0.002754907524586361,0.002769600626243039,0.00046594033021117923,0.0012654652228614432,0.0009608686721879514,0.002808847389193109,0.001343958748761584,0.00197828616160217,0.00197828616160217,0.0,0.0035609150908839054,4.3537610919343035e-08,0.004309908877021849,0.000395657232320434,6.353030311972524e-05,4.3537610919343035e-08,0.0011869716969613022,0.0011869716969613022,3.929030056098979e-05,1.306128327580291e-07,0.0,0.0,0.00197828616160217,0.000395657232320434,0.0012654652228614432,0.00039570076993135334,0.001226261997522292,0.0011869716969613022,0.0011869716969613022,0.0007913144646408681,7.849352590014098e-05,0.000395657232320434,0.0,3.174338275440294e-05,0.0019700321959818553,4.3537610919343035e-08,0.002049406920139402,0.0007913580022517872,0.000395657232320434,0.0007913144646408681,0.005716329825344116,0.0007913580022517874,0.0024708608096155834,0.0026504441341557504,0.004399689627739536,0.007635447991043666,0.004777871601774383,0.009215045314744492,0.00888609673789224,0.01167955532289468,0.01649165141668412,0.018157586714272086,0.01482578689297513,0.014962769406572842,0.027630223788772224,0.010799592235573238,0.018227847288935548,0.015217037328652707,0.011022811876575634,0.017983860834325325,0.019650211309021667,0.013493734638135153,0.024334278644116896,0.03270063115356784,0.018484331960381805,0.02139307500177024,0.01410648924759648,0.02409356746057259,0.023863897198051987,0.01926358694519423,0.02579782928354203,0.0215537214372757,0.028601475082446568,0.012637671505349113,0.023785388237247906,0.016804411239426997,0.01951304247219964,0.019230493875713253,0.02518908519313285,0.02145444157027215,0.024675659698817163,0.02773530837606836,0.015726119099583474,0.02358745517049018,0.025414895394104905,0.020134541929605263,0.019755372986553468,0.019090049725704546,0.01492454134552118,0.02099317640267212,0.017599123327929397,0.02297757157099932,0.01938490409706735,0.017077090506396945,0.027391729204441103,0.013879106816045018,0.02025780354755057,0.0154979100484963,0.01870893424364854,0.02785940519084475,0.022197687628708874,0.030850195039910072,0.02281131142233764,0.028152009296978243,0.02481487832254858,0.01572936814372445,0.0221051688247479,0.011308415696771384,0.013161280487018555,0.011823921744636267,0.012738221100189356,0.012529448447140237,0.012105797207323191,0.008058092909822328,0.012665240432622335,0.014344208833772423,0.02469217603307503,0.017149677608724073,0.01692818066972269,0.016185208453698426,0.009339505719049979,0.006352311398635038,0.013080478703015094,0.011116613801941786,0.00930193304975391,0.009994619780528267,0.013628761764464002,0.016808457261529235,0.0120021697959068,0.011311756852192684,0.012048030983547967,0.016331025621564358,0.016595041648227133,0.010323630910181522,0.003587246954228644,0.006781774118172571,0.013195921246067834,0.008921581480416862,0.0027009120610851606,0.0067581110430357935,0.003204224981515006,0.005209658143881113,0.0032116848240997535,0.0010595612392536992
37,4380,0.007271231523243603,0.0008560415777665855,0.000846959984046173,0.0003668749618999651,0.0008115978028341149,0.0008560415777665855,0.0003668749618999651,0.0006114582698332755,0.0006114582698332755,0.0,0.0011006248856998957,0.00015765383517871316,0.002805975329542302,0.00012229165396665506,0.0012209584625562063,0.00015765383517871316,0.0003668749618999651,0.0003668749618999651,0.00015765383517871316,0.00047296150553613963,0.0,0.0,0.0006114582698332755,0.00012229165396665506,0.0003668749618999651,0.00027994548914536823,0.0005245287970786784,0.0003668749618999651,0.0003668749618999651,0.00024458330793331013,0.0,0.00012229165396665506,0.0,0.0005316523136887466,0.0011784727647340802,0.00015765383517871316,0.0016160720890581615,0.00040223714311202327,0.00012229165396665506,0.00024458330793331013,0.0034885522481814014,0.00040223714311202327,0.002837424837996076,0.003549665327422377,0.0036259691169316976,0.0053724127918937555,0.004429306338291553,0.006435249743830818,0.011677332714814272,0.008764288881056398,0.013611430097388993,0.012241488887251408,0.012899111374199022,0.012634566202879352,0.020388261020912478,0.008803272412243317,0.01199254145086075,0.013237004893014515,0.00873221577745979,0.017018477195616204,0.014600693689949127,0.00865073032870938,0.021030021229507832,0.022684482912816422,0.013459807144994541,0.013191172948259583,0.011626191333718568,0.018107203930125614,0.016480781260864226,0.013143880176374299,0.01583591888692924,0.015724445488606235,0.020396714174785117,0.011167341458321546,0.018498421103610652,0.009238133412860991,0.014665713781825827,0.01509478308175615,0.0147866024094712,0.015133449197082488,0.017501735593500618,0.02235444083259466,0.017528677244248676,0.021173868927546653,0.016515687141672283,0.014313287567129334,0.015088780410268907,0.018576664084444153,0.009143850566910269,0.01907698041289622,0.015255235891421031,0.017594105608796998,0.01910643089466367,0.01609258943698901,0.021325709813665807,0.009175467917927801,0.01712928120451545,0.010517782683569803,0.016293549982236,0.023125170416190225,0.017359674648545976,0.020134143300317153,0.018444094423915394,0.018366932154046337,0.015325376876527472,0.009281829564606029,0.014744657776148223,0.006641695262657981,0.007760204751294241,0.009847555371820253,0.010327583224649106,0.009028423546252993,0.008803682918366394,0.009077897357604168,0.009973213789341096,0.011442455143569138,0.016047821168039548,0.012743687237710305,0.012634357410739611,0.007691438465980468,0.0075509216105506885,0.0055720064156904985,0.007612494471658077,0.00966031135491306,0.007066061953824061,0.004581248824766445,0.009041007306608614,0.008669086088548578,0.008585581911908063,0.007369730356291685,0.007602399293293138,0.010415182086827466,0.01207763632672467,0.006746373935267923,0.003928573843593851,0.0038546224175765825,0.007763239242489018,0.005037537544531675,0.003238389513162887,0.006693534175780168,0.0031089743425861635,0.005854711292988591,0.0024196681937187037,0.0036275132064565617
38,4381,0.007802465222408193,0.00011845652746518869,0.0014443030542291742,0.0007784458667685089,0.0008269184181877415,0.0,0.0007784458667685089,0.0003553695823955661,0.0,0.00011845652746518869,0.0,0.00022816170265717805,0.0012802602996040621,0.0,0.0018148980671025593,0.00022816170265717805,0.0,0.0,0.0006173846360414325,0.0006844851079715344,0.0,0.0,0.0,0.0,0.00038922293338425443,0.00022816170265717805,0.00022816170265717805,0.0,0.00038922293338425443,0.0,0.0,0.00011845652746518869,0.00038922293338425443,0.0005987567155305634,0.0008269184181877415,0.00022816170265717805,0.0016724647568863524,0.0006173846360414325,0.0007445925157798204,0.00023691305493037739,0.001489302930645403,0.0003466182301223668,0.0037139081595766515,0.004288054027496694,0.004695395504636227,0.005177960111639793,0.0048724004026798285,0.004572634118265883,0.01133555901478243,0.00814570173852491,0.009455117398889719,0.007657925525896442,0.012415586255619584,0.011680439732780813,0.010161794952945741,0.013236606170694297,0.007649997880242648,0.010999164888094009,0.0059605440342068595,0.013389372144035284,0.008726652815103942,0.007992089822865412,0.018837389546754582,0.01499736730436863,0.011526740572991235,0.009422823085130906,0.011033525962185329,0.012534889189151214,0.010797073631997129,0.008941431408207618,0.008567850632794825,0.013160601391187375,0.013839977812937927,0.013094906772590637,0.013070448683051301,0.007808718614767247,0.012253372966788398,0.009742578443397987,0.00845255665449856,0.010477469384710418,0.011388018947306702,0.01286735011007571,0.019950589542359582,0.020113439542375815,0.014176539874611808,0.010666665098135615,0.01109419211451797,0.014913741059581832,0.0077779271035822535,0.0186319491784419,0.014116025348471487,0.010766088379617128,0.01797844790435245,0.01279184728074039,0.01452483782658163,0.00806257572566844,0.01170776728140059,0.007101051038147688,0.012455304869777204,0.017003644158560975,0.014645750860527053,0.01346850597419746,0.015770208727370658,0.011452303279947446,0.011670072013438178,0.008384679961471969,0.011622095983644143,0.004358586477925031,0.006725824267993995,0.008944546243260734,0.007082002151501805,0.008557197843460665,0.007688059236844806,0.008857475158283161,0.007861656274335126,0.007789338826259888,0.009207851133400053,0.014785152112585962,0.009079701647956497,0.005622271595729845,0.006845786322227689,0.0061967189729949515,0.00501817307674396,0.009369085704244454,0.005679144718257216,0.0025146268312025355,0.006749889461365592,0.00610103521085734,0.006626506691448227,0.005769211835916172,0.005528423365498399,0.005465732935635096,0.006246662386178523,0.005253201988928544,0.004119366660460888,0.003155988249994986,0.0039676968783671175,0.0033161331248407074,0.004178242216033507,0.005404164936204447,0.006413751209384714,0.004875286726939138,0.0013053805239701733,0.0067395708811988295
39,4382,0.0010460453972167038,0.00027979194945792053,0.0012462979996113158,0.0016412303994764882,0.00021776745114859285,2.1893560942474682e-06,0.001632472975099498,0.0008328077800910188,0.0,0.0002732238811751777,0.0,0.00021338873896009763,0.0,0.0,0.0010350986167454656,0.00021557809505434508,0.0,0.0,0.0010285305484627229,0.0006401662168802932,2.1893560942474682e-06,0.0,0.0,2.534363721025998e-06,0.0008173311655968728,0.00021338873896009763,0.00021338873896009763,0.0,0.0008151418095026252,0.0,0.0,0.0002732238811751777,0.0008198655293178989,2.1893560942474682e-06,0.00021557809505434524,0.00021995680724284046,0.0014553080263829186,0.0010307199045569704,0.001637002809122406,0.000563843300770759,0.0007153268517551062,0.0004909913323237705,0.003868162844729068,0.002683350450007935,0.005218309506649619,0.0075490660498154045,0.0056114048051521285,0.0058715690961374445,0.002929924538008525,0.0064787786657067555,0.007501641512059107,0.00694043101394819,0.011729858180979798,0.008704953767351796,0.007567228149864991,0.016679730611955,0.008588694500583778,0.009064680783478564,0.0047720729907371525,0.008971307336575404,0.007169753438257983,0.010095797828890684,0.016403932993604563,0.012409802379579355,0.01193003550699962,0.008413323188355904,0.01033163248290254,0.008451930220486036,0.008947216471517873,0.0068269019676104,0.007437099266403975,0.01284925538145699,0.011244744901685214,0.012547174151451054,0.010070239283244522,0.012566684470506916,0.009797217235882515,0.006626311604693814,0.007809617411469451,0.008278191484557215,0.010024223045743675,0.007010599467756573,0.01574092584298297,0.018122044254336424,0.011410113984821776,0.008051618901489178,0.009066819427594049,0.007412286574592051,0.006253526732812659,0.013836128082879831,0.008619360681028858,0.005773414852606145,0.013005240496715906,0.008061225410974947,0.011016378682128469,0.00843729474307986,0.008469251183447652,0.007485340376852211,0.009069210617501473,0.009226973605038649,0.012731630578391474,0.012642628596572005,0.014475790222278125,0.009091794193697504,0.009587426722356953,0.008829390535555181,0.011158604973922322,0.0039153334154438234,0.007508268960675022,0.007077585036547497,0.005027782023158349,0.007383293299052494,0.0066256889177942375,0.00448036586536564,0.0032316528123668745,0.004648976493519236,0.004942669871170991,0.01573013191878162,0.004877797813014693,0.008457252914969631,0.0036725666337957463,0.005653424124945235,0.00468323732587771,0.008295666573789552,0.0030256812267982973,0.0015038506795839795,0.0047328945527710395,0.007079774392641744,0.005579679037430684,0.003464972154384404,0.003172195190195411,0.0031673203485457248,0.0018191691569270547,0.003478453298576669,0.002128465706511338,0.001831689853697772,0.0029635301710505867,0.003550084306371764,0.004038263595701714,0.0027274067340600436,0.009690644180660972,0.0032190207532833887,0.0004935256960447965,0.006157004183309708
40,4463,0.015483368557034017,0.006135715509488885,0.005092722150450225,0.004980210110446733,0.0032060687461608665,0.0009790638396838165,0.0006249124606833399,0.0006633529561257448,0.0020596048449397736,0.0005546023886692622,0.001983120431217357,3.571890421266842e-05,0.0,0.0,7.371088236623571e-05,0.002568790766979895,0.0020906727920330494,0.0,0.001983120431217357,0.00025165431419569824,0.0006249124606833399,0.0008408478706663698,0.0006249124606833399,0.0006761695893193187,0.0,0.00010249706480477833,0.0,0.0,0.0,0.0,0.0,0.0018747373820500195,0.0,0.0019558123110120394,0.002499649842733359,0.0004318708199660597,0.0010100781276569735,0.0003564137948542661,0.0025151880671566693,0.0005856703357625379,0.0023519535686783214,0.0008442486810185278,0.005342943370818982,0.003881778971143749,0.009182152579599782,0.0053846471555416536,0.024763615823286657,0.01483647491151412,0.0393248204531355,0.03046063182490648,0.03766190531092818,0.03387634048260511,0.03415238219214705,0.037355218782087064,0.04675507883732972,0.029803974557873588,0.04125149948528947,0.02762954758727033,0.026463834582103784,0.03587715568901157,0.04921740415409941,0.02716230633251622,0.03612792124091392,0.041798593865126354,0.045849527572931766,0.05135485401965737,0.03440015566260751,0.03155005845230775,0.034841739889371885,0.025928686016748973,0.0177645128747186,0.03190774011512368,0.04005781476810973,0.04358618537457793,0.043007455312788545,0.049736784908221046,0.03361994996817675,0.034181452593489196,0.035964365363064445,0.04896543894096365,0.038148425379168543,0.04409690771809746,0.03744974229213153,0.01992874032969412,0.0554477523572083,0.0775634278806549,0.04649152859315043,0.03689584905540324,0.037383288279650054,0.03294294062684195,0.036283022803971804,0.03337476028132067,0.032984365199632056,0.03179811936643489,0.03241165536355456,0.03297692430552167,0.03214662491761599,0.04549212916295151,0.028371214102627385,0.0357137396010544,0.04166890608121053,0.03913604310410754,0.03881974128945563,0.04045616487153713,0.033172166354478234,0.05077979800069983,0.04666546883454081,0.02795278473138104,0.024295507728521414,0.026378038552694674,0.03402434443883534,0.03666245171987899,0.037177298232718994,0.03648368489214673,0.03321078789603882,0.05011311901335098,0.04977320159139788,0.05886677720080824,0.049975594483770806,0.03637391359054022,0.0408777831691146,0.04868288835914817,0.033095254223001594,0.04510043559254767,0.02645497533736719,0.032512844871282906,0.04992954449856311,0.04399885317333114,0.05322321322116324,0.026811745801501585,0.05734747727154762,0.03586261489023514,0.02668697132746166,0.03659755655942961,0.026685300107603966,0.02262076386091629,0.02240982063107279,0.021032264859826268,0.02997772504508079,0.014996997539345653,0.022383449564503107,0.020841164123501163,0.020255422553184986,0.02663498881643893
41,4464,0.007152069529507573,0.0019543097244472756,0.014192804440638319,0.0034802030554005863,0.002015065929358987,0.013340757950655643,0.000693431297322357,0.001620939523088556,0.0012156507369500682,0.0004448329377283628,0.003957719431496857,0.0003454165289097046,0.0006214547282689044,0.0039744946541607,0.0003903727093311654,0.00011291610627969914,0.0011906280165103456,0.0003771305182474473,0.0006166229741882423,0.0002224164688641813,0.0002485983595939942,0.0002485983595939942,0.0002485983595939942,0.00045135622212276325,0.0001177478603603611,0.0013392466726316835,5.887393018018055e-05,0.0,0.0,0.0,0.007571858790073953,0.0007457950787819826,0.0,0.0011580297105288383,0.000994393438375977,0.0,9.144255313793694e-05,0.001734371405950717,0.005230519885245626,0.011907626967813232,0.00963167214188564,0.004395940830419992,0.010597144217847439,0.008865131700494187,0.019519754125925725,0.014626197628798422,0.02561763899377743,0.025502442230754034,0.028899419286563602,0.049934644291303905,0.04181070373944814,0.06366105992715938,0.03148877589326802,0.04142274304344917,0.040313523233712796,0.04474658676032353,0.03856492662461615,0.04536919570219531,0.037092633720554,0.029765499657643742,0.028694922292679368,0.07416860017683853,0.06464425330125832,0.06411520974773773,0.08090772420759663,0.09088268722437273,0.07322254297413888,0.09567540674321638,0.06596657585920498,0.07747605289520358,0.10635601996372494,0.09842184070014522,0.05092461116094483,0.0856149139364552,0.07028717775155562,0.04727724018689365,0.05213194765172706,0.0780184479406498,0.0906988078819227,0.09339643357445353,0.0366830178304986,0.04906028815907434,0.06119442129591584,0.029954798945581722,0.053814535527207094,0.07220316300885293,0.06718334543306502,0.11599963764382208,0.06812593445441764,0.047482342332451605,0.06453873786532231,0.06827543417249972,0.07515556268936732,0.0432018326931461,0.068469002368334,0.05349253559381109,0.0626153540586775,0.04738248017096418,0.052685444670468845,0.08469892533078073,0.03768163073225463,0.06562654022489514,0.13285880939031,0.05940270644179307,0.08055111802377543,0.06328378574451894,0.05469803969592567,0.06849997922035492,0.055316102623595764,0.05949937578300124,0.06228031336113851,0.043717496203720334,0.04859545143283178,0.040688135880150605,0.0876115398513251,0.09331614275974322,0.06100782313680153,0.056996743023819435,0.056445526807568466,0.034616065812002175,0.033470964988428976,0.036701516229905994,0.04289961544410462,0.05567223537510653,0.053136436100845647,0.04278240413691289,0.04553164214269357,0.042111388272549774,0.04038967835925756,0.03181158353404325,0.039477904497361785,0.06104013639019707,0.018940190942120978,0.02153788482249933,0.03460900762287133,0.019395314200903794,0.020760139273595535,0.023231222756736312,0.02393515657653215,0.015309030158242648,0.01066051903357223,0.014231800868735147,0.014830326314140921,0.008617797246325078
42,4465,0.013246210389898327,0.012133994804730295,0.015006185585010766,0.01804225465840751,0.009365671943477689,0.0057513169018812765,0.00639311177461623,0.013452868709376656,0.003846685273233444,0.005988057812795163,0.0002360174128235014,0.0023996572617266776,0.005988057812795162,0.0,0.0010393418169519664,0.0,0.005283397334081493,0.0002360174128235014,0.005519414746904995,0.002877716079864248,0.00040166220206423243,0.0007080522384705042,0.0004720348256470028,0.00037552931857341503,0.0002360174128235014,0.0018303589691136607,0.0,0.0009423737714155879,0.0009440696512940056,0.0,0.00047033894576858513,0.000803324404128465,0.0002360174128235014,0.0054229092398314065,0.0002360174128235014,0.0002360174128235014,0.0,0.004881011633926877,0.001578820044887695,0.0008809888234194718,0.007010254421842964,0.0018233625948350597,0.0027698035192352042,0.020235169466860475,0.013066515163949953,0.027987055497673136,0.03702796849745382,0.04154979395698792,0.051155657893187434,0.06666715021746092,0.046175757461892175,0.04087569036819972,0.036715701600749176,0.06075963815168893,0.05215762876998231,0.08026073851375382,0.04203060050384986,0.043039364678904936,0.04572580139627161,0.03832947713890925,0.05880429629608755,0.050144266881434515,0.08177982400456893,0.10684952518025863,0.051088568487299015,0.05309362323553969,0.04976830649119559,0.06830214941070462,0.042052279812777295,0.03886644140502282,0.0468233495721306,0.04253836315819818,0.04969881224125593,0.05830661794955906,0.07096944514833468,0.044897328823531826,0.04222951928202107,0.03388003148819189,0.04306126569340917,0.06674139775958447,0.03866505704165819,0.04626153335986608,0.07251149722719744,0.03960680122434784,0.07339254102183337,0.05786592591898125,0.13426506630291377,0.08499682001067467,0.04523757036560056,0.07941165709391867,0.0590549296926363,0.072335125545791,0.05365052972581749,0.04055161912673522,0.049460163745501974,0.055307439549722975,0.04886636469938433,0.04612172324898259,0.0590150774054728,0.06066041989644497,0.038983356442885454,0.04181770982224498,0.07462128560698852,0.044563347221803204,0.08482879235649526,0.07904535630020725,0.04543621093226218,0.031153019912867657,0.052816872953914074,0.034690303011933,0.04652798655874043,0.07312291438470482,0.06615900658528769,0.040705029230058705,0.047686339342714025,0.06760115295435334,0.06618507618010663,0.07029335053366517,0.0902369311784628,0.07707441728402746,0.05199240828648409,0.0477781155632088,0.04105718655207459,0.060901082300709335,0.06008136021311571,0.0923478167176907,0.0686392231971694,0.041263879248319764,0.06008505611884845,0.04343710311630678,0.06911593217365872,0.052494334942857705,0.07400086735991669,0.0657425731711809,0.06001190946542719,0.09620161823611476,0.03072505809295227,0.04627271355700991,0.04555873516967481,0.03593956502856427,0.04335170604032767,0.039853149398959155,0.03562652492787566,0.012612810782760081
43,4466,0.013299835961023486,0.0077285452495360245,0.00793410130253061,0.007171993204527362,0.006342921460545676,0.003216125936792038,0.004149428572647019,0.009052312184670905,0.0037151647498609008,0.002506257758083724,0.0002903387764200477,0.00849255794639314,0.004825271822905537,4.070802778454597e-05,0.0037920378170144702,0.0,0.0015225524797976178,0.0002903387764200477,0.0017950423639714159,0.0019217262226062896,0.002910356552708117,0.0020305233616710492,0.0005806775528400956,0.0002903387764200477,0.0002903387764200477,0.0008237934860725588,0.0011595070324109061,0.0012380535940854456,0.0011613551056801911,4.5718271076592934e-05,0.00065737604124535,0.001182684975772609,0.0014955640799075467,0.0014818444520130717,0.0002903387764200477,0.0003817753185732338,0.0,0.0018907089192551287,0.0033005717608951225,0.0009066707600161294,0.005117160470054011,0.002630664991975974,0.004828699950633465,0.008747666758760264,0.011859180285654032,0.02231181302658843,0.029082819928432837,0.02683722053492398,0.033897405500827385,0.05060014983618574,0.037951478752464636,0.028626244770753675,0.03295066899022677,0.047659443140926835,0.04566853341488125,0.06258208118286748,0.043357804176528826,0.03380649175701103,0.03882033346438312,0.03251586651948865,0.04835510578416286,0.04095916678164182,0.06339355415369256,0.07193304395334671,0.05434526232640427,0.0416080135363113,0.04544636992406267,0.04723869797340874,0.030760608223704602,0.03372601387969055,0.03298817406637218,0.03658581586664576,0.04144161685622986,0.0473812536576992,0.05180653743914998,0.046275623724101635,0.03919422534294147,0.03839836919538465,0.03789309936105434,0.048001739253349954,0.04178311206011605,0.04225071470102687,0.057738981928863425,0.04903384535365204,0.07244541753306698,0.04022551497233818,0.06261885779779444,0.055728203773363974,0.03638944082585477,0.05516601935455156,0.05061870330930985,0.045395359453591855,0.04888741079706666,0.04051537511034356,0.04279570269725071,0.04438894487659658,0.04504676421918706,0.04562718000909248,0.053003735820683635,0.0477629893485126,0.03974993194569112,0.04732710177253046,0.05213544252112226,0.03585417341224925,0.06831890917282236,0.05595897636970286,0.04445226026381838,0.025480767887375896,0.040738593088827345,0.03445234443717717,0.03662079730334841,0.04876722578142771,0.051544127005058046,0.031016773031012395,0.038716006815168964,0.057196094015588686,0.04836683988567263,0.05317024371046806,0.05698779052180305,0.0561935448695716,0.03886508486996618,0.039177647863710294,0.03213671569940427,0.05085513294556781,0.03883377081970797,0.04317505464077487,0.052547936046126634,0.0396328974444955,0.041607360300019686,0.034724304466386254,0.04862106082388301,0.03117913127449089,0.04851615672769412,0.039473457842189114,0.03292132782196287,0.04715187273776412,0.019589654745652166,0.031335534789758875,0.02873700504440391,0.026452922912241078,0.03442298134669477,0.020548093087008758,0.01846277059004158,0.01374105242557961
44,4467,0.003908664144216111,0.005197865052301622,0.012699433592429222,0.0015556598760668632,0.0029754419482375064,0.0003005463400419312,0.0035894390181742263,0.0007591283079748419,0.0018281553749245455,0.0,0.0,0.00585271986453943,0.0021006508737822266,0.0007778299380334316,0.0021006508737822266,0.002073802928111713,0.0007778299380334316,0.0013274577607507944,0.0006058279102661593,0.0,0.0021006508737822266,0.0010503254368911135,0.0,0.0013274577607507944,0.0,0.0,0.0017966706042520317,0.0,0.0,0.0012116558205323186,0.0,0.0,0.002261981257423432,0.0,0.0,0.003916001975786473,0.0,0.0003005463400419312,0.0017966706042520317,0.0017932366747637673,0.0003005463400419312,0.001824721445436281,0.012421190974758863,0.004339119709843111,0.007693710213223216,0.011415646747329774,0.02106857767119055,0.012400247994783124,0.01942855945213639,0.03379640200950874,0.050109084998328904,0.03531516448963301,0.0351671703576404,0.03152070818660246,0.03320570421306367,0.05492281148742381,0.05476955611372401,0.03259055682281207,0.027996803682542384,0.030876730856616772,0.04194605151263086,0.044293517442525444,0.06145689893141849,0.05807124186893775,0.05589263810656996,0.04365736920535253,0.05770477539199906,0.05405652611416312,0.04471247499289422,0.05282891646876741,0.05232492419953996,0.03712662847123166,0.05491197780918194,0.04122951651611872,0.0493958531937899,0.05267735290654415,0.03339663569695723,0.044378778477909955,0.047157567261618336,0.04072391856211875,0.05838037775485457,0.04591794080389936,0.048400522009650775,0.049021852130025946,0.06868700386633254,0.03527472439817763,0.03806533605506828,0.048894938356969,0.03822860064623831,0.048068931656496235,0.04408812937264974,0.04902925516560477,0.052015695861193006,0.041940747183199525,0.04066584649028527,0.038773468162760574,0.05423370727998736,0.029718677397339875,0.05497684830692659,0.04488774103469279,0.04783795383731302,0.07090720340517875,0.04402947660750683,0.041849098640094354,0.06949816915429108,0.04075758982587988,0.034073350739564155,0.039776551697533434,0.03129226772218782,0.023048227037636333,0.03226645450203886,0.02987716879299502,0.04742760788136714,0.027648851464331745,0.038329845388807696,0.055720272016901835,0.03793736928344682,0.048254672315233664,0.035271874336940484,0.025553746958588346,0.04305019946356626,0.03826109106418066,0.03043265047854876,0.04631037761661444,0.04111178388487562,0.031970001435436254,0.041565987170308995,0.024654856110329408,0.02196560198810313,0.029348986985320614,0.02511874139464494,0.02706065070666524,0.023497622758053612,0.027308580191351597,0.020348754645127066,0.023793923483708637,0.014319768958760339,0.016813391158194014,0.016532362271374758,0.013793321295021293,0.013179521035445167,0.00657341998174357,0.010001263954198262,0.009506897985594289
45,4468,0.0013686727636181989,0.0028561324732901423,0.011690826932692465,0.0007802896640768467,0.0033088355636374596,0.0003240865234960208,0.002231288167035056,0.0012784359411770123,5.887087855365877e-05,0.0,0.0,0.0003240865234960208,0.0016257565777190604,5.887087855365877e-05,0.0,0.0033088355636374596,5.887087855365877e-05,0.0018110068750065748,6.921073799358252e-06,0.00020321957221488247,0.0,0.0,0.0,0.0021350933985025957,0.0,0.0,0.0014978286886308846,0.0,0.0,1.3842147598716504e-05,0.0,0.0,1.3842147598716504e-05,0.0,0.0,0.0030233416724592017,0.0,0.0003240865234960208,0.002712714609954756,0.00331974390075779,0.0018936780656791635,0.002490444807325212,0.014198783995165696,0.007146455030079053,0.00422291525769713,0.00754547669995355,0.018559411858799262,0.009987878233900143,0.02557134594012646,0.04148833450015137,0.059235754481324544,0.05026494194413132,0.04243449509385331,0.03564029367287319,0.0407557577932602,0.07512490838468543,0.06528960653606267,0.03617376594764479,0.02235008687901919,0.04102871728453095,0.04952072264328755,0.04970980169853604,0.06779159390692295,0.05956430307033301,0.0601950483726951,0.05806841352794748,0.07503933886028581,0.06268549091512352,0.05215911565791462,0.057118575597034316,0.06968916450584407,0.04151777078517386,0.07026508427911166,0.04089468097327838,0.046850225075011395,0.06314779593662016,0.036200833857646796,0.047160074526248416,0.060540732789299403,0.05385757018255917,0.08024142018641754,0.05561054127698842,0.051839192102553534,0.05430504557754929,0.0606720887881859,0.04210481164658414,0.03569547154263428,0.04672542747395398,0.04362727982329608,0.06119403886406022,0.055048827678300966,0.07085099531305897,0.05989679941199978,0.06277027603134039,0.03968428558244396,0.04303875817984077,0.07043341581198391,0.03372362218027031,0.048854909975438406,0.057170762181569995,0.052794094722879624,0.08563471690134747,0.05384723434223497,0.048663098298879666,0.07742866874053042,0.05215819716724149,0.044164066802804824,0.06439907663037203,0.04111645609153479,0.031694936771615716,0.03753555373667212,0.036933358904043104,0.049174023606774815,0.034859768188699757,0.044764694264265305,0.06620365994259665,0.046608019314126344,0.05875859748070569,0.04172983163805336,0.023895002168340063,0.04884457018551799,0.04724536720786923,0.028718644875477782,0.045594090668090594,0.04440763421688546,0.031922126291552874,0.03597874449215377,0.024552653559784147,0.02521984322081206,0.020830039251480126,0.008327995994795872,0.02071724613754394,0.01719531268469929,0.020490915527334157,0.02192147316996301,0.008656866920627324,0.015072099359449415,0.019217369265474512,0.01805380317558269,0.014025335191325684,0.010850555580968963,0.011747402331177966,0.017490323258288327,0.006913347102357743
