,cellid,callout0,callout1,callout2,callout3,callout4,callout5,callout6,callout7,callout8,callout9,callout10,callout11,callout12,callout13,callout14,callout15,callout16,callout17,callout18,callout19,callout20,callout21,callout22,callout23,hw
100,4763,0.005062933938429874,0.004169740504020731,0.00043117950173970963,0.0008610230538635722,0.0016587486557919594,0.005028884748085979,0.010674368202781752,0.05523457990157313,0.10438088706629058,0.16323682485762467,0.20637454282313403,0.22568207652900152,0.22441592451061534,0.2007161518294421,0.16090880693996898,0.15060829457086897,0.1468589376007165,0.11766927093995745,0.11039539014140437,0.08965578941125853,0.08807696840379081,0.04438131759954146,0.019226518572663828,0.010275315646625106,1
101,4764,0.0014106578992645557,0.0018324559775900696,0.001000224090915127,0.0,0.0032790257670375403,0.0004104338083494286,0.004097064787534864,0.02422363135818051,0.08890004994938037,0.1367344038782124,0.22526039793726413,0.21925516612725207,0.2221993645542908,0.16951359501069235,0.13650220940030394,0.1316476071295246,0.13417607566201004,0.09628081089694046,0.10408799780525857,0.09313291403923053,0.06409907992728592,0.03389731923812459,0.01871701490555761,0.011214575360631618,1
102,4765,0.005891245204320391,0.0020457748875832415,0.001376570112567742,0.0,0.000986807005866653,0.0022517414678227487,0.007948483374288858,0.019100308424348605,0.07602513683760398,0.12927176263628123,0.19010776696205858,0.18168883962098628,0.19116241868175393,0.14753326076954126,0.12750556473261557,0.13054701397518412,0.14090183355344332,0.15161925640579393,0.18283625311437668,0.16568943358163624,0.10328420002127717,0.06615305762108668,0.041606912498360814,0.017714672731476044,1
103,4766,0.002242274139020537,0.0008840929311754277,0.0,0.0,0.0009938907250410902,0.0,0.0033417117612377315,0.015317225058632089,0.0546270718968128,0.08980913207684368,0.09459064115790096,0.09312266181879986,0.09651204070707624,0.0786411007906061,0.06291742187523805,0.09102426913125507,0.08156992320174286,0.1195954255373407,0.10978096882699497,0.10055696402359934,0.07054746502927049,0.044430448187586825,0.027415687062572948,0.00443505791635559,1
104,4767,0.007343378975819293,0.0012119070232433512,0.00023239621979607745,0.0021238080961403475,0.004546199002911838,0.008155316649436513,0.007492087396116022,0.024249253281102622,0.05596570502690232,0.09335523769446306,0.09640089109649544,0.11674407492942496,0.1197167704730825,0.09424550575538664,0.0778298799797458,0.10713508373384835,0.10082465285356511,0.13132144981927402,0.10130410970973493,0.1043373509689712,0.0678280051844377,0.04075105022985761,0.017551881919336768,0.005661492993125056,1
105,4768,0.008772182415917784,0.0016100895284268733,0.00048299090554384264,0.0038450757127820863,0.006298366348690199,0.003766681316848014,0.0051715985841050945,0.02745845213930936,0.045110418379305524,0.08386242975886553,0.07656718486271956,0.0966177288003769,0.10153482719803032,0.07358348261305135,0.06247448400947918,0.08916574554108925,0.09478177500794849,0.11779388381928056,0.08731812568196477,0.09561466580173286,0.053631241774672,0.035454766150491236,0.014757353610160222,0.008090069448687629,1
106,4769,0.007366796493996232,0.0,0.0004717194704079397,0.0033996955984738867,0.005758292950513585,0.0017289802318365152,0.004559297054284154,0.020539468710347394,0.041519624425651366,0.07245599230459267,0.0711179437107404,0.08154485897279151,0.08214425832601217,0.06412555274225994,0.05962007878486909,0.07721632801220757,0.08344715385291189,0.10906620571806998,0.07869892347832995,0.07904128272377235,0.05087670490028542,0.033045102845054006,0.015359263150240068,0.007302291303745133,1
107,4770,0.008442396375655123,0.0018689662096529518,0.0008919717377975017,0.002338708032057306,0.0019456575841259554,0.002794127008403862,0.004782214320175134,0.02936231665759003,0.056825726549126813,0.07947085080358825,0.11070685345863283,0.09640998529796845,0.09685700373770176,0.08514652667844608,0.08498991932150188,0.09955473760116502,0.09765053383957227,0.12105775408624095,0.11294990950792069,0.1087333823211932,0.08304183648138504,0.0568226335908379,0.026506762306799058,0.010733831848670878,1
108,4771,0.004489263725282809,0.002623051901833071,0.0016010682407605018,0.0013787389148533036,0.004341453690174487,0.008339008308633215,0.007659657254709239,0.025245316050965846,0.04235251723780864,0.06441400018671434,0.08195304382603731,0.07263864264081402,0.06686687444827252,0.056998495652081406,0.060500824304596273,0.0673364224261134,0.07166645179232113,0.07520245528973665,0.08703839572803221,0.08555866412780772,0.05589679580555347,0.03164866945189309,0.016809042604827948,0.008367482872082879,1
109,4772,0.002394657931003316,0.0013595934606961172,0.0009303531268384103,0.00017453272316686895,0.004236722086669645,0.0066318390989459465,0.0051446478012119636,0.01584570353847396,0.026889070165813215,0.041871246406914836,0.04430627103050686,0.04381872204991704,0.040409808754489546,0.03129524936388089,0.036928505954442276,0.034691789728020256,0.04348136104696702,0.040199554851341725,0.04569440101576638,0.05328151834449997,0.024978073810882868,0.01090874151548811,0.007300788023060846,0.005429269180285152,0
110,4773,0.0006751695245066971,0.0011850607375292481,0.0007067795770993732,0.0,0.002693933044688166,0.0033415561839475055,0.002270744654753006,0.005805125535432016,0.009125880387470786,0.009604977657359806,0.012867958352910554,0.01638072179222169,0.011426852813464453,0.008129580679327722,0.008108779347418988,0.006572360655012711,0.008202227223845,0.01187758758864697,0.012736971480012389,0.009658688146502507,0.006514586498524692,0.005936112408330181,0.0019979621882727336,0.0013503390490133941,0
111,4774,0.00046357357491947634,0.000947335970269294,0.00051419216444793,0.00029585198546613174,0.002785553923370164,0.0032549337328180742,0.002334180507005225,0.005889182921213408,0.008515903052375,0.009690084800531533,0.012204958024012941,0.01542321339830516,0.010642458257927956,0.007549983624678012,0.0073158480180573054,0.006131698055307244,0.007465336656676732,0.011074784612836513,0.01224517524965828,0.0083080915126169,0.005918322223813224,0.005800348420668981,0.0019245049318498647,0.001108444326122903,0
112,4775,0.00014909798482345106,0.00029329120171009014,0.0,0.0010788012480094783,0.0029478437696000815,0.003077213958331913,0.002684545705509757,0.007173663439426862,0.009144152920999387,0.014449594030544787,0.014691779576835458,0.016749458119574172,0.012486096853609647,0.009649965984859813,0.009641067737208986,0.009266751534228896,0.010844690139695868,0.013265946433487536,0.016193497876997105,0.011108890839636756,0.007010080532300273,0.006136140683132465,0.002481069028376122,0.0010093348903757573,0
113,4776,0.001496140680930937,0.0005781191417161217,0.0,0.0009397875804727329,0.00302036247582284,0.0030511636356514264,0.0028338334366341247,0.012523554254981912,0.02120243173094697,0.031139257295801345,0.03522457450918203,0.03959173375728158,0.034465223853859056,0.025099971879015446,0.02468697747141268,0.02800578411256499,0.03456733343118584,0.038909856411285616,0.04467644149889879,0.03554422286008931,0.02068925437042115,0.013373394322074666,0.006632384427894578,0.003689592803024927,0
114,4777,0.004470379669991061,0.002817924950487071,0.0019728278817719947,0.0006914078158858819,0.0033277098198645307,0.0031503119325467415,0.00377523798708594,0.021839351175556194,0.042748660953871066,0.062173468237586876,0.08340076337757756,0.08938650600767471,0.0730616557506241,0.056320740602994426,0.058635868359822846,0.0651111263736605,0.0797447266913348,0.09795746624183341,0.09975814353841918,0.08481620771208223,0.049155731834845895,0.024650896038430938,0.01452597196012197,0.009332634737413489,1
115,4778,0.003022779748595641,0.0014304973914789588,0.0008163819206599022,0.0004111056664196602,0.0010980294431570362,0.0019691401910796936,0.004203992285716559,0.02012895489371381,0.041784716141078045,0.058152514529158456,0.07110728869759392,0.07631763138182061,0.05991451997960182,0.05217495605361852,0.06081997829065138,0.06166765643503408,0.07662132398148869,0.08405015198092401,0.10292422374655642,0.08668887319163322,0.05095262707568378,0.023949562387049924,0.012298715857536332,0.007552509337310913,1
116,4779,0.001738916539950862,0.00045493800502920047,0.0,0.0002667467924528395,0.00022364841415414014,0.0014547148921809586,0.00415603798066492,0.01626740549408356,0.034120749749793726,0.046104365738376556,0.04978174761523668,0.056580060418560986,0.044463034067617174,0.04043436852004289,0.05111068643839456,0.05188027055676397,0.06043957410702311,0.06247264169672118,0.08173090656682284,0.06663701416088975,0.04157483823387861,0.0204728858971291,0.008931986274833137,0.005445993125015051,1
117,4780,0.0006998699021219466,0.001187775919889472,3.6952715123226065e-06,0.0005901926884324134,0.0002664969122685991,0.0011523670246243744,0.0026335108284329632,0.010215530789056354,0.01920838948301492,0.02650724067504205,0.029808857546281136,0.03496767535258235,0.02749862691235774,0.03180084794202589,0.032482499351416394,0.0353554720104794,0.03465466483847112,0.04008033488321276,0.04380176254143083,0.038188493098432905,0.02152227813094719,0.012548046066127928,0.00913426474429042,0.003790676911101338,1
118,4781,0.0011563590998082411,0.0014740560314888778,9.314836512336004e-05,0.0006556868515832018,0.00026228812532312103,0.00047248885799104417,0.0038986676126046777,0.008603593997621107,0.02429815704269987,0.027213528889880944,0.04109060035259934,0.04448483827336247,0.02954397102037078,0.03320474125779965,0.0370311099630019,0.04183352549902624,0.04410519867071178,0.0473366506941284,0.059091852504980766,0.04478956177058859,0.02187812579739358,0.012138372570017042,0.005588994312980296,0.0030396504562134143,1
119,4782,0.001394776648139852,0.001300640232363155,0.0002830334576435012,0.0005485258927921024,0.00020189249622833347,0.0003254936486242533,0.0032095027051031533,0.007541396867014232,0.024745425043680984,0.029631832976483568,0.03996096427633641,0.04327379314262033,0.029110078646172537,0.030272473837719686,0.033326344053716164,0.03426529573203078,0.037334641650686715,0.04114967810822114,0.05212934988716702,0.03725032027476953,0.0206229715839734,0.010124338895151878,0.007529871370433114,0.0033970264287946864,1
120,4863,0.006881831442923441,0.006956091585533809,0.002186747895103733,0.0024161027061614434,0.0009953856496730368,0.004112957725396696,0.012028165710179109,0.0769695225641574,0.1739162873190374,0.35005588093689344,0.43724720596365085,0.4743338155037095,0.47159508881367446,0.4009638874833941,0.31862975362941504,0.2874754532239599,0.2506239933374545,0.2149778923212394,0.1736685195671422,0.13769029028736093,0.08869365545585232,0.06698733698499995,0.0214523540840837,0.0197426933815967,1
121,4864,0.004940237424802089,0.004608814522096094,0.002299177945514386,0.0015309495013748277,0.0032811393274371076,0.0016896644782251765,0.005816201497504222,0.03082082435297772,0.13330500536107331,0.2395325043309857,0.3707741985882992,0.39129163805602324,0.38730370411830006,0.28748310188438714,0.22151217720986366,0.2066064427209922,0.19004698207088086,0.1472586539835362,0.14014962866503736,0.11143522537734642,0.07070625907860328,0.03936836743378597,0.020487328963835108,0.015464863414833656,1
122,4865,0.010717179489709131,0.004311043965703936,0.0036128285760281664,0.0019214351911513885,0.0014014355063199026,0.00607787401549291,0.011362601648654713,0.02276637628437592,0.09472570941159437,0.1935159602539539,0.25731006528352024,0.26566321753435734,0.2891230229370548,0.22313995209145165,0.20699579412379066,0.2155710398735333,0.2145927987642372,0.19697780218352942,0.25514176120715387,0.20510348303906745,0.12330393791832446,0.0771538088169609,0.05280704077518032,0.023260713182331128,1
123,4866,0.006503431328854903,0.002095312808997376,0.002298166851594674,0.002115676343699978,0.0044908990064448425,0.003365960924311708,0.010510179229437392,0.025332877610982744,0.06394974425493198,0.1301670544067569,0.17168965197192065,0.1616311940906828,0.16986240462419053,0.1435429689701613,0.1515333657352466,0.16848085627957482,0.14848136737510725,0.13894766910274411,0.14303340438350878,0.12893801235165722,0.0755691398449162,0.04724088624261375,0.03802881839451107,0.010087783896607017,1
124,4867,0.010532858845891266,0.0021178105912343036,0.0013993421241100547,0.003999286195222851,0.00523378588612504,0.001952855399192729,0.00969996987081576,0.028414304316186353,0.06953680845663614,0.12288312696128323,0.1577206756656044,0.15344882654739786,0.15483132288342918,0.1418598136465393,0.14243842221703698,0.14995270942426106,0.1458407968641469,0.1474221213732504,0.12924244314136507,0.12393749149009889,0.08596262525999737,0.0533113049729638,0.03336420181345244,0.016521378929236854,1
125,4868,0.011858951102726514,0.002125583169541803,0.0006868432688409294,0.005453725632546829,0.006277034050092659,0.0015338404174943829,0.00614369728610682,0.02393409069661106,0.06615861008099462,0.1156889082143302,0.11396742981206832,0.1249060241461839,0.13220019768059318,0.10489734018121659,0.09375953031742283,0.11153615985256124,0.11791685810786613,0.14237680862587965,0.11028643549666983,0.10003192898311775,0.07674920044746837,0.04720498796138425,0.02690094794227642,0.015030414575566475,1
126,4869,0.010672939755375465,0.002493316511966022,0.0020550991651364604,0.003027382441354661,0.004504371227348815,0.002496913294570701,0.005322076382460078,0.020131988898305628,0.051391033115210774,0.08684723862832537,0.08207809053580921,0.09452463507942278,0.09145317648706028,0.07950943258086374,0.07909905292421411,0.08677015011544409,0.10029368159129522,0.11266928866743306,0.09643134537856962,0.08932309255831565,0.05483817944089747,0.03412863955795348,0.015632790638843437,0.008396372170781057,1
127,4870,0.011676358320931812,0.0028685380159300675,0.0026436453892943078,0.002718269990643756,0.0038986984919730395,0.00299770085639136,0.005656192403523749,0.025857395419379738,0.05540987712106459,0.08906616341008583,0.09957710739042355,0.1036266821045797,0.09598426491680488,0.09070784259500998,0.09192825508519623,0.09402492813900717,0.1077183735263681,0.12041507228362751,0.1092760058947052,0.10499013011985373,0.0667147888307035,0.041761254309311525,0.019053249571542585,0.008296073123843931,1
128,4871,0.005704598265587445,0.0017772345159764453,0.002322409154138418,0.0014221518383719294,0.004185137440196207,0.0049952672685932824,0.0063136381766378735,0.02579011265001009,0.046018343191519435,0.07149442852935774,0.08549174932617103,0.08305041865282364,0.08083066051089463,0.06539429960169021,0.07447643336279677,0.06757509358811878,0.07766660113577825,0.08603679862026084,0.08062872014304578,0.08845850717680508,0.04327689799868898,0.02181261764389767,0.01580399926778797,0.007684615259009838,1
129,4872,0.003780896842549294,0.0012540335828127626,0.0010464999907334458,0.00023296918570132327,0.0034541803088042346,0.006402351794264864,0.005185742034831455,0.01800091157348169,0.03392472791923774,0.05455542013946971,0.05805067211141034,0.05962070475988494,0.05582309321932934,0.04370800327253657,0.05227673511035495,0.04801569006702554,0.05903706927836881,0.055721912406063154,0.06221302155347713,0.07152090618325223,0.03237890137296217,0.015070145661658891,0.009859174441876046,0.006475049800404469,0
130,4873,0.003985362448971092,0.0012234348423790591,0.0008790607928663854,0.0002106148028512689,0.0028130657576805477,0.009279536532365983,0.004825234913348902,0.018614999759371163,0.033302674529169456,0.057332539829271854,0.06259919423143318,0.06362536347616313,0.054247943918291686,0.04337374018094706,0.05210865317848876,0.05066177349533892,0.06193476309215372,0.05774396341532699,0.06466235457373914,0.06409373719847404,0.03610233556152437,0.02107478319739419,0.008944955129911251,0.0057411524373256785,0
131,4874,0.007037540297434559,0.005749455475056403,0.0006259672288393575,0.0002903519387569,0.004471818545223621,0.007213991783247557,0.03247755061632904,0.17649404145879943,0.29474791255329796,0.2202879182963423,0.15184481490335014,0.1463447520668781,0.24712038425927116,0.39577476986705284,0.31672939633743163,0.32745039430111256,0.43177410490001145,0.7771184423219876,0.9987901178838041,0.512661273647913,0.27588814489075886,0.09502041982900201,0.05396800196241129,0.038953352486224654,0
132,4875,0.0011408627402858787,0.0007986341472356484,0.0,0.00034222859305023027,0.0003137599253552666,0.0005133428895753452,0.003080661918162739,0.01744430353149382,0.03287334709738318,0.03890759772243,0.03485347392805404,0.03652810270057337,0.03764541936703807,0.046255783599819536,0.0434128162385738,0.041532991379061496,0.05358370415150656,0.07744857243213386,0.09613333606675172,0.06116654760283848,0.032100072766100725,0.015428438985178695,0.008201713196294933,0.005170547669195937,0
133,4876,0.0018331660768346365,0.0007115115724203627,0.0,0.00034487835705343544,0.0007860860009696183,0.0009367703211828442,0.001635836888898495,0.01184799298362908,0.024091125849399972,0.037655827185168154,0.04087603177404057,0.04516182627857455,0.03907852400597183,0.03344194880898412,0.03457652982437265,0.0355850122820469,0.044319612939227204,0.04846978111364049,0.056284090380051305,0.04672101684235898,0.025517066213479118,0.015070559448234785,0.007880292189533355,0.004709132164227195,0
134,4877,0.0037039231714092553,0.0010856629913352867,0.0,0.00034487835705343544,0.0025384946744640272,0.002315027575762329,0.0032698971413126937,0.02206750184365956,0.044214702425221644,0.06583228447375701,0.08734212904754857,0.09273173558902938,0.07613583701898928,0.06114547634910474,0.06310617663267305,0.06868414829115792,0.08503876796753862,0.10200468729167811,0.10635610300948313,0.09055033983544099,0.052491861007320534,0.02595962684401625,0.015106589698244442,0.009828439672079577,1
135,4878,0.0018849475899787647,0.0006707173421995332,0.0,0.00034487835705343544,0.0010099782132901832,0.0013616753809555383,0.0033106031216368756,0.016088468837888333,0.03294553569666924,0.05348352610982443,0.05906815747405404,0.0648150280580403,0.051891932662511686,0.04597097453287015,0.05109226892866869,0.05029533611551611,0.06086260283494516,0.07331074155413768,0.07533991854587473,0.06651016408676866,0.04059155909910617,0.022712837358106513,0.010398114954964018,0.007017879193198063,1
136,4879,0.0011989407911619735,0.0005069890980923991,0.0,0.0003361637379231425,0.0001763123425846274,0.0008381945288378922,0.0027842677195244105,0.013414043887121559,0.02642597310664528,0.04650758237057077,0.038328140807614514,0.04670933435794297,0.03832580304386777,0.03745312869747536,0.041442449466735615,0.042056984474162055,0.045940861742034024,0.052939441100960674,0.05733002468727464,0.050021139258254584,0.03240980496843836,0.02052758641830224,0.007360351357502433,0.0049899046872553384,1
137,4880,0.001036307435031807,0.00034897381704168564,7.518866173557423e-05,0.0002253644173325187,0.00021417003079145157,0.0006836278057641654,0.002578724986965454,0.010675480973475588,0.02321238465882217,0.0369058147749957,0.03241424858629815,0.03996090124562113,0.03274474683568868,0.02895566609857067,0.035203411621016194,0.03648643940452106,0.037786220155703355,0.04590471932671475,0.0466106485497841,0.039120731233480435,0.02725824479789549,0.017177486465004194,0.006529093733231497,0.004481440081274947,1
138,4881,0.001581531631445145,0.0009402862460113367,0.0005501435354308663,0.0003120349301817629,0.00013566908309966538,0.0002713557413926059,0.0015359754127689635,0.006425133073496664,0.02516393259362021,0.031906702197683594,0.037113291985210614,0.040762203909981136,0.02727793056537866,0.02575914747756139,0.028332426267238624,0.022336777834285476,0.024052220024458244,0.028936065357036127,0.03838779204372745,0.024032309494659645,0.01808223915093511,0.007696058103592703,0.011491685832589619,0.004047228816891651,1
139,4882,0.001636655553060079,0.0009775093440204988,0.0005986123735168461,0.0003295731045197901,0.00010985770150659671,0.00021971540301319342,0.0014191505665766286,0.0058806868667213505,0.02480298914328846,0.031517634589138206,0.036479135530832055,0.03962039003802691,0.02675573426003083,0.024933056367343057,0.02668146426465917,0.01975382939750672,0.02213059555933616,0.02664565551686518,0.036003801244890415,0.021769602962729496,0.016991913944133602,0.006855985794212104,0.012090946837962491,0.0040938492991799405,1
140,4963,0.014642770938535062,0.013966228019962924,0.0056432103499358816,0.006645517259649606,0.0035072037209733314,0.0050945733393415495,0.009904093623475501,0.05601640589822128,0.2066738268674717,0.5021575951828546,0.6409902480194368,0.7002481233296727,0.6581401651769867,0.5024853822570198,0.46060967478790166,0.3912761027704664,0.3230431389901433,0.3422398132833323,0.2333245897086322,0.1643722738333096,0.08319192435921796,0.05923534613346404,0.026918539728459343,0.0330170086951329,1
141,4964,0.015449776052788324,0.013620623954738603,0.006783068792169279,0.007593741167950133,0.0034263373953214724,0.00852640326297305,0.011446347003998826,0.04962550660695992,0.1914607363816707,0.4827545527871797,0.6151731206012842,0.6909712525017792,0.6179210098508731,0.4843745124177761,0.4295804123809241,0.3918907543953715,0.3279864080615203,0.32213091449853626,0.2315821992624785,0.17721473209610863,0.0942987155063915,0.0629778894694048,0.02703503625511707,0.02635408393913252,1
142,4965,0.010751718135107623,0.007390618055334757,0.005764086999870591,0.005596987554955977,0.0021432091346823856,0.008993710193670311,0.009881357667220035,0.02796392529620726,0.10814846095884476,0.25011325743376867,0.30048561764107423,0.3476430492768998,0.32658594348431835,0.27456303778862157,0.2516018128654163,0.27301756498001517,0.24885534613966875,0.2101786277857469,0.20042795714566858,0.15185422840476973,0.08772020493355404,0.05249943624120466,0.030853190207613977,0.01200570436186014,1
143,4966,0.010922282994674147,0.0014416229063274777,0.001759076212675223,0.004110457253343148,0.004409864005519457,0.004108933985152427,0.01235904263385173,0.022529884352722965,0.05205211982481175,0.09320805519877391,0.12698084311496557,0.1335035525083103,0.1447417018214887,0.12545920873506147,0.14240473613165586,0.1480485721201965,0.1262078254530572,0.1200330939331263,0.11133649076810948,0.11104901733334577,0.056568357242656415,0.037071848367816546,0.029902210555343464,0.007893744688590004,1
144,4967,0.013663936969426463,0.0029148128675173333,0.0017458233758898785,0.009488519076527748,0.0028324942317361893,0.004337493007983537,0.005307902357053561,0.04142155211614521,0.10566116776788338,0.18022661245954189,0.21017665741599117,0.22201843773347216,0.16299238685441153,0.20388251724205317,0.19780346422402484,0.23057490448021253,0.21300687646394087,0.1923027844867487,0.18486852043928445,0.1774091890623988,0.12176794596612264,0.08193909743333537,0.054413786716405094,0.045002260065110246,1
145,4968,0.021482046953406612,0.004913895667003161,0.0019214056576160787,0.009145873141417724,0.002033503385139611,0.00564186861688129,0.006350384230100596,0.05126157203131623,0.14969433753710606,0.22160449824803446,0.21260096254054806,0.23098662673816311,0.20066415483797764,0.231061593998477,0.22271166743766502,0.2543303542309762,0.23345576124576015,0.23060876888004486,0.2229236131576545,0.2086752325397228,0.13925018318299498,0.0947171254625026,0.0636071510482672,0.05149580849103617,1
146,4969,0.015810366097896527,0.005001803937402255,0.003998312945800218,0.001274308613336872,0.000637154306668436,0.004823404687618105,0.009671818085426137,0.03160697563775776,0.10767464816443185,0.14451283878670176,0.13835395475212664,0.14009235133744075,0.15428226704168774,0.14396593254487444,0.16013215402313555,0.15593947264261687,0.1717033020155438,0.1653996254985588,0.16387454342321814,0.13630357624738987,0.09254634516552723,0.05646259279103032,0.02918452061539616,0.020133452050909766,1
147,4970,0.013404010371890348,0.0037471502986060616,0.004845582653175423,0.0016199271274321128,0.000777949826170791,0.003133817475018269,0.0068423506962966285,0.025627608742340505,0.06942506268587408,0.10389413999064513,0.11902291738039576,0.11709225339556005,0.11104733646319281,0.11263369811867467,0.10973094744506635,0.10942986433133108,0.12556913999325425,0.11757879308283371,0.1282863233493268,0.10411322756151696,0.06441591335376723,0.03146377870643639,0.014360990858438567,0.008586445581700724,1
148,4971,0.013516427381898642,0.002704925783020847,0.005631692609609362,0.00415132972094845,0.00460588828442366,0.006199902262221864,0.011926864374493756,0.047383830905095146,0.09248737238585425,0.1456437334029466,0.18592827971573211,0.18363946507215775,0.18178366878681598,0.15116688787290053,0.15292114417956426,0.15304357707274754,0.15672801564362598,0.1923878444489868,0.17030940270080083,0.16192630209286904,0.08605256249227344,0.04603499407756251,0.03209917904521838,0.014763028295038734,1
149,4972,0.01672616294612765,0.0013855518686543436,0.0034740777915110168,0.0020579456953867085,0.004182470811740816,0.013643532122674981,0.011647290046669959,0.047227609635427145,0.11466696741118544,0.14774657318895487,0.20819389255188,0.25331918501638856,0.23827963743000077,0.17359606541185324,0.1904236653418005,0.17082074419625393,0.1777601763005562,0.2322891194937823,0.2620259980029938,0.22790039218520397,0.10766435248657515,0.08085925318464127,0.04306371963107186,0.015650109709677725,1
150,4973,0.012082523731599255,0.0012755233892606226,0.0010130998155053284,0.0005554849349630204,0.002501621967939596,0.019155680794915128,0.008383178470867355,0.040739197137072324,0.0792383506958423,0.15495649177083054,0.1682156904162358,0.16833534121944774,0.14316244453351887,0.10851965131365092,0.13669142027237968,0.14865616841472637,0.1779114505860083,0.1675040444749529,0.1877464130341708,0.17202261636044966,0.0964468990512626,0.0646127577930954,0.024345601700473535,0.014383345700620442,1
151,4974,0.004173973158130942,0.0012616380705630656,0.0008347761555511885,0.0004237039692664495,0.002857406600806471,0.010554017231571457,0.006155847444080491,0.01703019620494065,0.02411195844840332,0.042509916284938,0.05085858148973611,0.05267688211759248,0.04977886465407855,0.03165548468711416,0.03968466460833222,0.039065191978798666,0.04322921787463362,0.050116079518527736,0.03610748697446,0.03708495905339802,0.02478442438458547,0.016863880622584156,0.005016666487748661,0.00528886982897131,1
152,4975,0.001280144276750825,0.0006117597211029636,0.00015287961419154224,0.00035161215809075767,0.0005569833664737763,0.0017850435698826956,0.0019764805050834365,0.008572860978870958,0.01632395565826413,0.02688076141255313,0.0289029486840405,0.030670318068495805,0.026152186768849114,0.02389948152069909,0.026240819429728144,0.024227973828482696,0.02899638771381112,0.03226009394868154,0.034715349868547046,0.029743575293687204,0.016938856595228417,0.010008177493417711,0.0048186325126033025,0.0031216468358456198,1
153,4976,0.0010318818573709654,0.0005402852904296292,4.976174234562905e-05,0.0003438612674245617,0.00024154586100101378,0.000558981268837976,0.0014018709292858466,0.007990987113779857,0.016665579660562427,0.027685678973330397,0.028715663520760656,0.030847542265429493,0.0255176784915188,0.024660710913877188,0.026426436855259267,0.024874718861622146,0.030503422416282244,0.03353573350111952,0.03892031926645763,0.03245719360422751,0.017437631804996103,0.010391091507305696,0.0053459792662992585,0.003158881004317642,1
154,4977,0.0031767457266682142,0.0009779886883927488,0.0,0.00034487835705343544,0.0018063417434995975,0.0016905489477404374,0.0023887390739831134,0.01839523866853747,0.036578530775118044,0.05455537948266366,0.06558582866624346,0.07198316407114597,0.0619441294501039,0.04946652123425186,0.05024666952712347,0.05542905263949409,0.06884023207013212,0.07758457694420817,0.08639493042687144,0.07209481336824071,0.041036939517064726,0.02231345550528455,0.012262138736747715,0.007653395843655479,1
155,4978,0.0013555221743848168,0.0005499445429463226,0.0,0.00034487835705343544,0.0004112287543895303,0.0009780671264378305,0.0030147225227900427,0.014064813653232894,0.028374650910610883,0.04851749070054128,0.04513147193806205,0.052259255329039564,0.042327013449944356,0.0398763682601376,0.0446364282314057,0.04379238423075722,0.05057832975919362,0.059348179412167,0.062723001424878,0.05540539760089959,0.03494443286634221,0.02125900825272266,0.008362379181280076,0.005660266879673821,1
156,4979,0.001212799058347858,0.000511921232341682,3.984013591711585e-06,0.0003446008328875477,0.00017130441304584592,0.0008376396806718041,0.0027656631749034444,0.013421824694291935,0.026462013722586046,0.04675722066502066,0.03837847154041623,0.04664474186665292,0.03840802744426626,0.037599977354474436,0.04135043363713618,0.04190901907936356,0.045972735435318414,0.05287722798933772,0.05740548538457679,0.05011333571734587,0.03242670207630793,0.020542291366517758,0.007434640637875028,0.005005058507587601,1
157,4980,0.0014002949614297933,0.0002846882603340988,0.00017174687063897407,0.0004427507958247817,0.0002333567952874328,0.0006895334903014671,0.0019627077202849126,0.009952218652903815,0.02162367561175286,0.03656703195569174,0.03035943072749483,0.033266832079689425,0.02927091212708612,0.027973629287789785,0.028541480813676155,0.032936303916294256,0.03656317467527649,0.04434433817797104,0.05147037450687327,0.04089144619844859,0.027050317575444308,0.012798934695865885,0.006239946037819632,0.0037850923120820597,1
158,4981,0.0016221601477565417,0.00032161582881436954,0.00027237053255303994,0.0005433724744873208,0.0003236570714741273,0.000433514772980724,0.0016218643645191388,0.0068806165233198345,0.01720894082560736,0.023118583735901126,0.026210351197669318,0.02379612098083339,0.019525443177116894,0.019288783356698286,0.01929012974492057,0.022764703939327193,0.028974507283079175,0.034114765028568,0.0487538316243066,0.034123697339799926,0.021497679159087527,0.0044257448759443384,0.005961315342475519,0.0026713247144106653,0
159,4982,0.0009869867334990129,0.0003245167561874633,0.0005288192006090185,0.0003306810272771132,0.00011096562426391972,0.00022082332577051648,0.0012839959117902653,0.0031512886247200152,0.011106452524678404,0.016177226157896178,0.018598765766680344,0.017609361459881553,0.01571184405849418,0.012032422450653663,0.012849772991262746,0.011701897249046399,0.01485289334945504,0.018464905134686283,0.02127066137456206,0.011801590922829508,0.00869103413396585,0.004229301331558606,0.005819939926155475,0.002975881994372055,1
160,5063,0.007382160399620519,0.01472758742725533,0.002547820890953505,0.008439498587508414,0.0030376265573026193,0.0051581407548708155,0.010397021385345265,0.05270113385611313,0.17639518962710302,0.37802340988476857,0.4737216797933414,0.5214498821161219,0.48676933021805513,0.44683733684618393,0.4154929430357711,0.4006665412207418,0.34187186633314487,0.4036271288704252,0.28323350742910114,0.18608742726536082,0.0973277781189119,0.057463683354461455,0.039340024999397004,0.038059357076637525,1
