,cellid,smsin0,smsin1,smsin2,smsin3,smsin4,smsin5,smsin6,smsin7,smsin8,smsin9,smsin10,smsin11,smsin12,smsin13,smsin14,smsin15,smsin16,smsin17,smsin18,smsin19,smsin20,smsin21,smsin22,smsin23,h/w
93,4676,0.0,4.735815364052716e-05,0.0,0.0012619485096536684,0.0014260584055282518,0.0018929227644805026,0.001409081519747252,0.0036081886410239197,0.007289200764359866,0.00819226299443689,0.00829726898287344,0.00715547213634481,0.008280292097092438,0.0035234767949304095,0.006140318856081323,0.005375758583223407,0.005524520248770494,0.006668088360736601,0.009027875484169355,0.008048559878061806,0.006634419809142552,0.006079668957518727,0.002290393534839224,0.0009845167652635265,1
94,4677,0.0,0.000514354299294203,0.0,0.0006960291962360722,0.0005771794354018578,0.0010440437943541085,0.0015906824934530008,0.004523500055270051,0.014312668333353977,0.02018246152325952,0.020939303391146434,0.017817617973191726,0.030779458427073973,0.018513498533202936,0.025885415372071566,0.02790091233598354,0.024056732602371032,0.025014631955004946,0.030706585782042224,0.019197185982475426,0.016396670568029917,0.00651417437952822,0.0049812696648017145,0.0027511426648751803,1
95,4678,0.0037361812896049592,0.0003196725566382534,0.00038099975148543744,0.000551813339855657,0.0007836224355350501,0.0014934286458206838,0.003767003711909279,0.013228918234024958,0.030428877257769948,0.03734212610175543,0.03840819012844388,0.04077360159127895,0.04274124178188618,0.03156535980182476,0.036328219170077475,0.03897816428745505,0.0333486921930609,0.03285667653759381,0.04117046246953621,0.037741192518642344,0.026710582411239484,0.017002032327219713,0.014336811654870685,0.015547511890058985,0
96,4679,0.0064312190194814696,0.0007798885402989409,0.0007085675072614984,0.0001941407640236167,0.0006595064130940299,0.0019424714343918017,0.005657990003448847,0.018806997998691684,0.040799744303112166,0.05104614434496076,0.04797551300902996,0.05400821069344446,0.047453889611637705,0.03949851440437377,0.043647332835754546,0.042529704948709904,0.03908504116020483,0.03750583315290462,0.04450662281185155,0.04752464490503976,0.032713232812289515,0.02372769590703367,0.022942950708746652,0.025247572439321412,1
97,4680,0.0012025355155178242,0.0009473906117200944,0.00016827965729423417,0.00016827965729423422,8.413982864711709e-05,0.0013497802156505919,0.0022670929234489654,0.006406568974664345,0.017315708261758787,0.026873978712564677,0.01856554174069596,0.018324295866545992,0.020929360396849023,0.018437646905926218,0.023521789010176052,0.015938798346656697,0.021148381808189523,0.01909354633477251,0.020964567183196108,0.01930639767846273,0.0182119342811377,0.008987278377124272,0.011612560325148425,0.007981193403575854,0
98,4681,0.0013788335638506711,0.0012946937352035538,0.00016827965729423417,0.00016827965729423422,8.413982864711709e-05,0.001021666615548198,0.0015199724428549958,0.005893315112546419,0.0197775594663085,0.022695993244820384,0.02291937626419861,0.02520044269632131,0.021858787132711936,0.019964360939961432,0.02009369754166508,0.018950118691876034,0.023273023134857684,0.02419455986370231,0.027803527473295335,0.028820321360328114,0.02134101927861433,0.006714174523679338,0.006404221407412954,0.004450414773794811,0
99,4682,0.0015466342646069733,0.001462494435959856,0.00016827965729423417,0.00016827965729423422,8.413982864711709e-05,0.0008653068716610042,0.0016992141004804064,0.0062746803415354565,0.022119141972307944,0.022310814363522887,0.026424122718623065,0.03015819067320694,0.02321644734791179,0.021813982300561075,0.019529277002742176,0.022687497935991112,0.026331572271358777,0.02867178765205725,0.03317696354977733,0.035032760940591615,0.02299995802471946,0.006458659820250493,0.004539345437635739,0.003390219437191781,0
100,4763,0.008449043376559096,0.0015205452110957128,0.001092653346852434,0.00011639749869105264,0.0034098044149064952,0.004909635294675198,0.005918891006910811,0.033120944534709824,0.1194194671612954,0.13951411585437837,0.15472228768569526,0.18329730987595708,0.20452756818565454,0.17464286125030173,0.1173835432220927,0.1209240060515358,0.12364097655077527,0.07919027673651963,0.06988670474985641,0.060112709675089096,0.05983935507873765,0.03698623513506127,0.019720705345566303,0.013979005864096603,1
101,4764,0.010728628015597236,0.001481480951903158,0.0007846821019796192,0.0,0.0010874178667970927,0.001365043594465338,0.0022373474695452965,0.02106695314691645,0.07510049575425476,0.10975507267766711,0.15790476014879412,0.15771510696448937,0.1829090331903199,0.1392004682855788,0.09445050066384883,0.11153822727758296,0.08851090390040131,0.07314038935890974,0.06840515588635393,0.06961966684305704,0.039749197055919304,0.026354310354817053,0.011812915125315048,0.009461813085523829,0
102,4765,0.027076619744645956,0.013271372577731429,0.00389727615277196,0.0023319579885221656,0.0020456301307951908,0.0026082453862632284,0.008492295226282304,0.028837762714267915,0.08321275511514659,0.11392435890915781,0.12028421345639424,0.14381065773724097,0.14826389701597975,0.15388645089894587,0.11458710086911664,0.10654107754585543,0.1174954049703738,0.11831343760488773,0.09174079042168208,0.10762994868609477,0.11027015636106123,0.08240487415809197,0.08485053742612328,0.050925207736744735,1
103,4766,0.013462530006228749,0.00385710544018353,0.000558261085308589,0.0009897575426560364,0.000558261085308589,0.0016747832559257667,0.004901431600877074,0.018715520836474632,0.07523411863897513,0.08058291651095528,0.07982585726053626,0.08970884070356948,0.08978972292537019,0.07760946010575344,0.06802476678459338,0.07234937663738016,0.09073112947054059,0.09906443855535858,0.055349294760620664,0.06846519931643107,0.07844284416743835,0.062384230236990836,0.04888804274397639,0.03222661670423507,1
104,4767,0.012613090046882096,0.002622944359695212,0.001442287407720254,0.0058787915067960396,0.0014433123895995373,0.0009392503357304147,0.005261287959870558,0.021150861813264872,0.07476928865965166,0.07964409535059797,0.07295549881345864,0.08794456588790094,0.08718775923636353,0.0834566333790624,0.06054503809697856,0.07528059702624147,0.09101674856228625,0.08591473962717716,0.052691589968524986,0.07193608277040794,0.07199947602522237,0.05918716644425133,0.043430315491545544,0.02329765904312672,1
105,4768,0.0136371657288362,0.002883257082896142,0.003033504118173124,0.010528350082194037,0.0029810295851560374,0.0010330373867278285,0.005795675801571849,0.019967195964702714,0.05110193638787426,0.0819716444675078,0.05952162386069197,0.07852315002801565,0.0795044000641542,0.07633577696262195,0.05430630677112017,0.06556811345990324,0.07552358338531655,0.07198162204812202,0.06283857430779338,0.067899787806652,0.06846466821112879,0.04005772719254829,0.032727547225995336,0.023246546755719386,1
106,4769,0.0132615156269339,0.0031594240180533454,0.0022084071432083526,0.00816575877955743,0.002680808236357083,0.001215099818933975,0.004883716319066384,0.020893922713575173,0.04614660218053006,0.07226798983067018,0.04748294774779502,0.07436970937826086,0.0702808812710255,0.06926526444899406,0.05753057402474467,0.07079260409358323,0.07123092701662419,0.07097423269132722,0.05694950241422235,0.05625511047152914,0.06751497769390498,0.03622049303862756,0.030870717661845293,0.022330833943123116,1
107,4770,0.014186035679019389,0.0025335842361230913,0.0030206139951149407,0.0027279390904671893,0.0015315632604670653,0.0017841080438519346,0.005347089826064978,0.031208319616307826,0.04597015661748434,0.06449349456773311,0.06204985265917516,0.07951822303441648,0.07190463822158327,0.06523901812670845,0.05797291833158276,0.08022661484376141,0.06669895331601271,0.09605269526343461,0.05556825480268567,0.061439476678804,0.05531306927272219,0.042966339660516335,0.03654472692633638,0.024414052707278765,1
108,4771,0.006973147805096618,0.0036767829898094713,0.0026118168887738673,0.0005688785596295884,0.0020240748449014685,0.0033322633386465694,0.0063721737127790746,0.021655488426926894,0.03621841523411979,0.04298609566564172,0.0447457139659634,0.051720529125983995,0.04913492246438157,0.03885197129995272,0.042105961157165354,0.056965098612657916,0.04726404842305934,0.05924082445557481,0.046118319770729305,0.04577547680051743,0.032905144548782204,0.032022178154147346,0.019935290093428905,0.011656304956948298,1
109,4772,0.001959987916228389,0.0034576812120858916,0.00040408065920036733,0.00022041761453166984,0.0014021894662241676,0.002617518763479372,0.004199487496265314,0.011636400371847743,0.02134327339075252,0.02181090377748524,0.02413772951255599,0.02450370554406636,0.02716503360482325,0.01918831295983482,0.02178807602757631,0.03169560961838847,0.02700560327021359,0.02138056325921533,0.028924644650514305,0.029935528602976737,0.01706598747187993,0.019892858102881866,0.00502491623990889,0.006162581032922165,0
110,4773,0.0016409003057312069,0.0005133071763594231,0.0004289022629745264,0.0,0.0004089420736722692,0.0023290221624065093,0.0008700666986881154,0.005238362230776146,0.010518127657936154,0.006527067170354528,0.0069160490547245405,0.009986553455291583,0.008402094869442123,0.007098866739241309,0.0064001758728440515,0.007540546507830355,0.004600677240436508,0.006642001282763637,0.00481997645553277,0.008584039711454937,0.003579194898759791,0.006203707840208808,0.002645861306130687,0.0027154380412554567,0
111,4774,0.001311343766783107,0.0002860711631923096,0.0003246869934818139,0.00026429678163530104,0.0005594498385200165,0.0021109945164595745,0.0009892499681473823,0.004839343761659485,0.00993995914098,0.007244757528361652,0.007371268294781491,0.009585718982049522,0.008552387622606752,0.006552018838936063,0.006166653393311507,0.006730104990384051,0.004880086638498372,0.0068142874615032545,0.005963102128662497,0.008981430033172982,0.004350257821755422,0.005837963838038632,0.002731558729918668,0.0021885375637197865,0
112,4775,0.00042758282099059216,5.648881461875215e-05,0.0,0.0009604471566418323,0.0010262959825144472,0.001450085537399207,0.0016360901964711783,0.0045942408312312265,0.009879391132881983,0.011584405216091427,0.011389328160544466,0.010695781958720053,0.011827490718005032,0.0071579723955858075,0.0077409642024066075,0.0083370704297235,0.008835175393720364,0.009710184782059778,0.012750497829631415,0.013286313858770498,0.008441244815185748,0.006618171661368362,0.0033787168935633972,0.0012245220125219058,0
113,4776,0.002459082746473713,0.0014852052463841569,0.00020170775518152238,0.000975185904388093,0.0009915420488777887,0.0017310778190934848,0.002405341562362398,0.009451111426361564,0.024650883648160232,0.02925807847342285,0.028476753378934374,0.029888322272143532,0.029786650502280652,0.025207953466884984,0.019891424736978223,0.02628768607653811,0.030787141653650943,0.027518189921947402,0.029387633212961787,0.03121780620696522,0.021589975114919214,0.01760257404618656,0.010733050143158169,0.004569035199209321,0
114,4777,0.004508280256382487,0.003390802347687798,0.0007788826872214083,0.0009885492592950685,0.0013004106132324556,0.002718250015337343,0.0027567867518007117,0.015432169241256035,0.04611377476497975,0.06021755209680104,0.05863082484090392,0.06530857526132791,0.062068421616199056,0.05291265738741753,0.0423093296062204,0.0573526609223263,0.06693281330530279,0.055994397739196844,0.05905331881662846,0.055420745705165676,0.041932132998247364,0.03655822547529667,0.019546467687616722,0.011600568966980602,1
115,4778,0.005793077385930806,0.0012574054797976604,0.0007418230407339627,0.00034070178937831825,0.0009832908390544856,0.001649384950522519,0.004079309795779182,0.017670796444746516,0.043304881969164995,0.054885974662486785,0.05746394785414193,0.06195724873391432,0.056448178600900976,0.0491332108967665,0.04358112576809196,0.0533512174731988,0.05143265391810689,0.04906757651761991,0.05737926982746792,0.055293210631285054,0.03862773557945301,0.03286971037972807,0.0219022770894887,0.018402147808365153,1
116,4779,0.0058155656049224715,0.0006069067703041387,0.0006465383093052642,0.00014122294389034152,0.0008538448925502796,0.0011558860624072043,0.004634687215324159,0.015003103941267205,0.03337535815731363,0.041987958541561045,0.04234404301240976,0.04640159451690986,0.04158024275411826,0.03939920613086542,0.03676796406129352,0.039793964816837654,0.03671728903526132,0.03840715478720333,0.045895669962963064,0.04250370952297511,0.029637016580920425,0.027015773903140517,0.021543355494464563,0.01686906596378962,1
117,4780,0.002288977959576921,0.0009403235434211086,0.00033394424086288186,0.00017761318417691796,0.0004108022323430705,0.00114962197488512,0.002394504485093993,0.00685124339510449,0.01856978407862321,0.026838238159442074,0.021193478999224975,0.02253740618170544,0.023574021010370667,0.0232295620315961,0.0245320305569395,0.018874442915672265,0.023107532925960364,0.023106985775313005,0.026496127686636818,0.02219982480524954,0.018750281292185818,0.01360383386088088,0.013085740824420282,0.007506578594980176,1
118,4781,0.00226790732720663,0.0016630605584850762,0.00022736052591384016,0.0003878489970994937,8.187904981214023e-05,0.0010064458739801596,0.0016078957477614567,0.005899127992350021,0.020938201924174213,0.02282448409799825,0.024321120909271014,0.02804874960066685,0.023621135128199144,0.02100429505353782,0.020422894958721377,0.020141315799300348,0.024012328489680275,0.024848635034983302,0.02917987683282886,0.02896121604271263,0.021693452815066454,0.008028224025281859,0.00610319639372854,0.0037355435979861927,1
119,4782,0.003192178897464316,0.00166461811542666,0.0003188900006526633,0.0006420954683459058,4.943712254326168e-05,0.0009188128741461458,0.0015512465373694322,0.004790123364432525,0.018962110171370856,0.019987233739262443,0.021963528059370584,0.025741269996290676,0.021747169337081696,0.01847319079347968,0.018383983582597543,0.01744567941530552,0.020941942261931284,0.021040428988942754,0.02582695203173128,0.023420410973816,0.017955543180676655,0.008897822607107357,0.005832394957892859,0.0031418260469122015,1
120,4863,0.010860943413185834,0.001748454748105579,0.0014943978882332365,0.00030284932217853363,0.002681904492453559,0.0036889617934805245,0.011245901692638952,0.04000020490420083,0.1852621930384842,0.29990434788941517,0.33124134313449255,0.36133186882042473,0.411935326669938,0.29174614417187117,0.24278503686849787,0.20416095453126606,0.19428056664439752,0.1591377407187742,0.11579356807378702,0.08336164309283008,0.06238758683197653,0.043231225491099146,0.016458332171957423,0.013594243183107644,1
121,4864,0.011915034134852377,0.0018335820588493237,0.0009757289973128691,0.0007436753283366231,0.0011459745765936265,0.000612982381924585,0.002452740428795636,0.0231736189113371,0.10524358034664948,0.19059837888337364,0.26763963107944616,0.282703349797015,0.3123002098895341,0.21468873855222406,0.1488359075090734,0.16131775974337628,0.12480918499831924,0.10724245919112704,0.09270853630857563,0.08095794241196802,0.04205508928742792,0.025625663504838067,0.011965414130631067,0.010815000829653578,0
122,4865,0.03975050584467695,0.0198303209508424,0.004575770793977076,0.004458159881918542,0.002138572234271172,0.002387852228947518,0.010685968496810232,0.0351238194501651,0.09438897748595164,0.17489803144620084,0.14769528797665585,0.20021074299578967,0.20838383534228383,0.2277191993806788,0.16657754727147525,0.1707958346080527,0.16115859372371547,0.1604556536611172,0.12326382491483477,0.13307803381919966,0.13665638693750176,0.09141287185279436,0.1071519602315015,0.05771516161806848,1
123,4866,0.01333190268793102,0.0053848607190292936,0.00035092337436384586,0.0019353967429685736,0.0012611575365711408,0.0006889881808295416,0.00553983312933837,0.016497493498177522,0.06797661611957795,0.11987607528274294,0.11303731933539565,0.1317254647006951,0.14522405768448374,0.12323325893365979,0.10953944143260538,0.10987217750029774,0.10769473990571107,0.11521856764000202,0.07625526145229378,0.06965779062856566,0.0692492350364025,0.05340854720411697,0.041240221505692155,0.027233833094991187,1
124,4867,0.014082467797173329,0.005070597142854437,0.0014025742569536046,0.00592485442267679,0.0029370790102486795,0.0014759249577293884,0.00826488690591318,0.022000713674833576,0.07060200126121559,0.11026175341169117,0.11006735860431459,0.11290877678290204,0.12148403605543878,0.12295105957252139,0.095285322752561,0.10247129015081427,0.1031173658580033,0.11056517678044776,0.08155827356598837,0.07544412117356161,0.08425474044361358,0.0635267777784708,0.0480013843264182,0.03425297691723474,1
125,4868,0.01924307222371789,0.0033499876078746165,0.002704900609282208,0.010724884955725407,0.0038774861131534717,0.0017118210446554142,0.008955181587553183,0.023405577756319334,0.06299287644391009,0.10708502647369646,0.08959752674910489,0.08924525936051618,0.09745116718765885,0.10412440938591234,0.06583514256006456,0.0922790996916779,0.08876887611248642,0.09987041109489844,0.08394056046717463,0.07343554160998891,0.09724113510949267,0.050313700973101,0.048200925543064876,0.032926437523199986,1
126,4869,0.013209030700623924,0.00382590765609677,0.0029840545343345496,0.006864142494451388,0.0028483537202602352,0.0008251625737847086,0.00627196746818581,0.021249662080896847,0.06406851828234891,0.08283140542473776,0.06457065122471109,0.07524227298817929,0.08131050130376574,0.07236763383055704,0.06817843594309429,0.0801955028666826,0.07368712589568661,0.07692946427585846,0.06546891420176924,0.06257190613878551,0.07296780581683142,0.04043529326061014,0.03654624008164317,0.023573671811829688,1
127,4870,0.013939367288814642,0.0038578069812051402,0.002875024798721165,0.005464696355801155,0.002260396345267833,0.0009653261363737984,0.006919377163370292,0.026121087045561615,0.06360070640438373,0.07726316105513485,0.07079626564134199,0.07599526267744917,0.08050338410286967,0.0635803962212818,0.062432506033069636,0.07725407075089043,0.06627552471073828,0.07987936667914704,0.062136824692378946,0.06310842582127894,0.0648529835901437,0.04341040637654188,0.03729316611654902,0.024868995520436088,0
128,4871,0.010004056405021748,0.004027910048321768,0.0006039073368290343,5.077409187879977e-05,0.0013969730416756355,0.0016808765508312448,0.006087883301666611,0.017180348241081014,0.04735437767988103,0.05050195836827738,0.05145853664776961,0.055334670590800876,0.06528387558707786,0.04303365690171869,0.04251714555872546,0.051232765644384684,0.05589897268133556,0.0465067762024353,0.051786991468837834,0.05155709587482893,0.033650665741770176,0.028646073665107897,0.018312272634291835,0.013080867271648632,1
129,4872,0.0027983763865069952,0.004651911329730202,0.00021458676170958815,0.00035364188860206034,0.001389964068528049,0.0021298140377325626,0.00459636308505727,0.013320218568511802,0.02812357306213002,0.03117625794981975,0.03431522430960798,0.035291820841801796,0.03955799991383398,0.028617178837120876,0.02961863193900681,0.04296104620569791,0.03990429182212189,0.03214800899697325,0.04038270948562106,0.03966427608389337,0.02357376262739939,0.024472613874167742,0.008197749836284827,0.009135987951050058,0
130,4873,0.005074679853054261,0.0035196089850758954,0.00032505349770489456,0.0004956304705070365,0.0015557705118616012,0.003240075259683625,0.0041895850775028765,0.012554003238959766,0.032142735348510636,0.036752527244767005,0.03847293796041353,0.04877454154820873,0.047629550035741916,0.03384168705708003,0.03464967913465139,0.03916256696241005,0.04312917668783575,0.04149066931610762,0.042104316023362884,0.037933133804743904,0.02804182493482781,0.02085449936155941,0.013730164791772378,0.014743549916301646,0
131,4874,0.0070809661201089325,0.0023314089604646545,0.00024221003263903319,0.00032959516151170057,0.001261321473043509,0.005578979996204223,0.029218123067612237,0.23795242086929627,0.6121436708640962,0.4023114675131297,0.19333286461117863,0.22623481450528046,0.34448015830611134,0.4417029564934306,0.3829530109349364,0.36798421254592895,0.4774371480904087,0.800071955455047,1.0,0.5521737914216681,0.23779223536994534,0.11784007699447324,0.09059561450135113,0.045038990758062836,0
132,4875,0.0016586697972983898,0.0003241507182833864,0.0,0.00010805023942779546,0.0,0.000396247838385706,0.0035500261909132305,0.021787387689304875,0.055068689304156676,0.04741559806189347,0.036971177154170316,0.03559816033445956,0.04568099573454502,0.04704139845615172,0.03945190729045012,0.04465591357974429,0.048556637539050936,0.07052369117135877,0.08697012154191275,0.06229956672807571,0.030873813887382532,0.01673252827354682,0.012287036518714746,0.0052921079920430665,0
133,4876,0.002709561732317459,0.001430276126156555,0.00014223979077878732,0.00035413475150347613,0.0002648637479941627,0.000747501170133776,0.002395628217173458,0.010991362833620101,0.02909782096203819,0.035278113548045054,0.037098063130248375,0.03584610314192755,0.03689545854935036,0.032780814121789445,0.024828619862847026,0.03503467009025105,0.03517351381961815,0.034937489115959085,0.037481063540306114,0.040154844895196246,0.025793785707974616,0.01828436929747257,0.012534120769506205,0.005281368037616196,0
134,4877,0.00471172387175904,0.0035565996476436064,0.000776283106607038,0.0008266510896117097,0.0011351652328765304,0.0024881041398985104,0.0027439831732362207,0.016450308769876482,0.048980286853051475,0.06388743052535961,0.06371816142106625,0.06896845452137397,0.06549212502637605,0.05711423372390434,0.04483378237276065,0.061966050694068166,0.07007471262238193,0.0602900866803725,0.06291957803324237,0.05987578380853449,0.04486744489986872,0.038389563999313044,0.020865823282697565,0.012131976082307507,1
135,4878,0.00424749195519546,0.0011984402253037204,0.0005978011201036921,0.0003026156624250685,0.0009573308826172934,0.0012432692345727967,0.0034075694344084437,0.012569985227892521,0.03264921976530971,0.04503322109381031,0.04563104970053751,0.04827677995322473,0.04734220889787308,0.042806931305838625,0.03564908734860689,0.04526209671564882,0.04772823064466812,0.0455429781223059,0.05326407063275355,0.044663804767749817,0.03310573638613262,0.031822177446169685,0.01925975551559291,0.009725993835431887,1
136,4879,0.004181910647756716,0.0003478566826656982,0.00043380244280196285,0.00011133254916282445,0.0008572106092210072,0.0004577219220221131,0.003800147240931383,0.010750710720080638,0.02510943649267387,0.03372159138187047,0.03443655057367276,0.03547485139307283,0.03445619344858616,0.03720227100285889,0.03001744701746195,0.03680797280010151,0.03465659381163117,0.03789783796996208,0.04516765834447367,0.03499412387196533,0.026466790138157628,0.028255822342061088,0.01979898158797966,0.007991793373110073,1
137,4880,0.0046706787792863864,0.0006593789519170751,0.0005556940490370709,0.0002010674250036151,0.0008421129777465759,0.0008014883981615421,0.003624737123870106,0.008652992398400663,0.020564416759862557,0.02725273521585059,0.025854963053108027,0.029590778527212848,0.0285830645163063,0.029604871473466958,0.02558172278218222,0.026814875171375038,0.028849221855698937,0.030592043619283135,0.03689901042298808,0.0280225310013051,0.021529579946713968,0.023583418286245533,0.017306469862750792,0.007455841685469055,1
138,4881,0.004740116952947555,0.0017672678383195471,0.00048796823106815937,0.0010492722434017124,5.2714303212956266e-05,0.0009941036828386939,0.00148255155494243,0.0037595568002517163,0.016663147020518347,0.018482431820515247,0.018008534479972384,0.022455597119172666,0.021103767755439578,0.016791907408604836,0.018341201622298308,0.014086044414564233,0.01667621407046083,0.014768876220179483,0.019948772921246524,0.013624303794328578,0.015809234067783364,0.01204592435230371,0.007419314171065608,0.0030813507292788223,0
139,4882,0.004800647871802648,0.0017441529765847045,0.0004487596818522669,0.0010957584447046722,0.0,0.0009640975463086691,0.001343487507501547,0.0032390415444383106,0.015790394825147474,0.017138408612207775,0.01704323710409935,0.02119433394968558,0.019867934642991428,0.015213005057645692,0.017135517376367884,0.012586745995323034,0.01545620784088381,0.013171114607962948,0.01837382371787638,0.012028757417301432,0.01450217977112245,0.01131569890034932,0.006762780091343547,0.002753553197607229,1
140,4963,0.019979203010630497,0.005731080969101851,0.002117471703822232,0.0012118761345910306,0.000825781205899722,0.0011757478159875186,0.009465581652426388,0.03309867378557713,0.1885542644036698,0.43855927888359847,0.5204205025588863,0.521707110797742,0.5441213922996513,0.40386911737310216,0.3835838415984782,0.31740084209633745,0.24874956242883192,0.2549964364318307,0.14897607433740964,0.11146581331086736,0.062080124979489816,0.044398888172733894,0.02040259806497211,0.017305080230150836,1
141,4964,0.019027425115918376,0.002118650327408913,0.004353199051196873,0.004404466271712356,0.001238461735548113,0.00077144705594813,0.0059452628084281,0.03806903030220395,0.19440399251587834,0.40622276255717316,0.4194769623214597,0.48499310816775565,0.5123299602346788,0.3825425035802061,0.31190798281494264,0.2954428946427429,0.24147994375850215,0.24201982093642824,0.1541511118063227,0.12323451225283154,0.07851034012417259,0.044568755736313456,0.02755208371138332,0.019211560289254342,0
142,4965,0.019227720546355954,0.002475142474130536,0.004546212580936749,0.005991270955087875,0.0011936956310015809,0.0019562009341071605,0.00759700679066366,0.03213701841546456,0.13034974080205863,0.2422503991721569,0.20683299798600316,0.27430624149888727,0.29479470667556,0.2423599382736834,0.20607925598040172,0.210930779630836,0.21151003450587968,0.18969758906375306,0.13702775699969297,0.11105985750449147,0.08917616584221161,0.04232325791959954,0.038644825949244996,0.024480540477004407,1
143,4966,0.009377460026444209,0.003751948490766318,0.003158579289263537,0.0036564063565824928,0.0031357446337402675,0.0046319213070414485,0.008761070862272981,0.02190484144112481,0.06100927928995216,0.08167199846233471,0.09210724676972559,0.12085389282898873,0.1243476040793628,0.11037673594286966,0.09817295394953048,0.09401939034938248,0.11230951097966775,0.09476289752791088,0.07106599167268858,0.06110487139048801,0.04603267015992552,0.04472081417009351,0.033177089255994274,0.02869190035621382,1
144,4967,0.020478011397931623,0.008479727287162321,0.0020685810987501347,0.005816991386057873,0.002772658316618023,0.006206118640600873,0.011302492814694325,0.04292515998135571,0.13611885348200287,0.18370979091573442,0.17495060691659897,0.1858688007843826,0.21378033362219262,0.21752088977942596,0.18977060182013664,0.1902143058356778,0.15263935158307151,0.16793323543501232,0.11641274338271076,0.14396849813750168,0.1539638094370502,0.10711127733157022,0.0786027212329671,0.07586245915019892,1
145,4968,0.025345491327499355,0.005611733337944037,0.003992798010774586,0.006404797172792134,0.006619516759269852,0.006991285693570149,0.01654263518552298,0.05603282862222529,0.17953006459308427,0.2321122131757051,0.2028903536054985,0.1853435730927859,0.2417067338766112,0.24660612975723534,0.21826238659215252,0.2380709429013675,0.19049479699610544,0.19923562022319816,0.1472193938985263,0.17704759177229332,0.1930053556373661,0.10441489375887884,0.0967333822364784,0.07980050386453681,1
146,4969,0.012912711843375233,0.002874118951358104,0.005485391769904416,0.005137716052762628,0.0033428844233527994,0.001249903513085977,0.0060187999056090635,0.03544569495917999,0.11817840558395236,0.11460979559211126,0.0995058449077571,0.08976003243501446,0.1346260877238069,0.10564582006959393,0.12039726577384695,0.12152960624635796,0.10096500070065088,0.11205790205314065,0.09574361070184272,0.10121153919524273,0.09568225986981768,0.06613310779191404,0.06754345134774092,0.03497897018957039,1
147,4970,0.012899992598051363,0.004676793958978223,0.0027795521913514475,0.003180841715770214,0.0009607025036291284,0.0006264342128173241,0.006617215752725443,0.022922708677669837,0.0862915213106154,0.08714983471064786,0.08128110074380301,0.0784572641540568,0.09061244211432477,0.07048732802139027,0.07738058185993432,0.07762042309057328,0.06832110432657316,0.0758064131682483,0.06381780098816205,0.06837929780592303,0.06302921095839194,0.05107288632788551,0.03852433847309181,0.025806402210920325,0
148,4971,0.023699631552252333,0.006895024437972287,0.002326304227015601,0.0014771652433003624,0.001563783617244674,0.0015281392598268915,0.01027518591445926,0.0313590509600237,0.11115553807318065,0.11876476981283784,0.1169539074930816,0.1355242934043693,0.15149436637020622,0.1075114929437249,0.09613165745368148,0.09580325116016916,0.12257340932726159,0.11290172222604668,0.10056853209546686,0.10105751129122585,0.07446790353862219,0.0498045965549067,0.049342160477805284,0.03196115549797084,1
149,4972,0.010469211090585346,0.008727371496121348,0.0036267202021835893,0.006804141864035046,0.0015584257381260744,0.00318372712112001,0.010402431306676344,0.03122437783512934,0.12329676848896483,0.15049241412640527,0.16365427865652252,0.20227513898010757,0.19264941875871397,0.15534991052548858,0.12750220912484855,0.14170017630482623,0.18499590589290243,0.16415074219192638,0.13546795564296296,0.13417573151567308,0.1027781951102297,0.06606202403656641,0.05473831082772696,0.045517154903917355,1
150,4973,0.01709514756375015,0.00626973790044004,0.0005333283598209968,0.00195836472946693,0.0038487390849706333,0.0068327532626956625,0.0114571487421517,0.030814240565545208,0.08484181121927448,0.11875860727789979,0.11068771376834056,0.14457184005562101,0.1461715736157396,0.0994259744849029,0.10150994368055913,0.09868890161737127,0.1317329191419986,0.12425970097758857,0.12128436432345546,0.09877833412492724,0.09327488869429353,0.048009844179102076,0.04472255261473402,0.05091769403989608,1
151,4974,0.0038806778699304882,0.003722578890334893,0.00026355998682635464,0.0006410761640791012,0.002204596166982318,0.003971265823964875,0.0035121593498079313,0.008919067956465207,0.023059689473426927,0.03131022821333344,0.035193953251282904,0.04271660344457937,0.032271204965325054,0.029273705057866126,0.02713024643962416,0.03460876450773593,0.03274195576481171,0.03842495658840452,0.02952681991259613,0.023474855174092934,0.02146769186542777,0.012173477447179233,0.014377652675553925,0.01325667751008548,1
152,4975,0.0014372898289296428,0.0008627726767845384,7.106117369221835e-05,0.0001872887524654546,0.0003313294703030684,0.000733269707083744,0.001813907649120538,0.007064071637001794,0.01781475720547119,0.022740106392234304,0.02575021801325115,0.024445404387246208,0.024340195224862055,0.020738534500920787,0.017539303557266333,0.023763370396861633,0.020381237667986576,0.023435941160094516,0.025201927257500718,0.025722773112207508,0.015821840997839433,0.009643619806314034,0.007643848268780295,0.003798641379516987,1
153,4976,0.0014766920689560487,0.0005204170691743825,4.810871328396957e-05,0.0001672597580355646,2.849221542496095e-05,0.00027167534367901914,0.0017953298103835105,0.007762685897122947,0.01932745040601147,0.024413670887036627,0.026739383238025397,0.024048515987869393,0.02603321729347563,0.02195104224297021,0.017854263418184073,0.024378202661845483,0.021635748977042808,0.02407191700978951,0.027642108728450545,0.02909291944981294,0.01751114438302694,0.010742153398327094,0.007709557749568782,0.0032363673331861466,1
