cellid,callin0,callin1,callin2,callin3,callin4,callin5,callin6,callin7,callin8,callin9,callin10,callin11,callin12,callin13,callin14,callin15,callin16,callin17,callin18,callin19,callin20,callin21,callin22,callin23,h/w
4273,0.0018787862901173537,0.0001388041671075442,0.0004888090764746299,0.001798700938800872,0.013983771970600292,0.021081415370241743,0.024431941180487343,0.030739781419605237,0.048504918540911914,0.0500805937460975,0.042380162054694484,0.0380858459233585,0.03378029874111271,0.030277683601361988,0.041788219691959866,0.040393332064223506,0.05457703671316843,0.06889144778834641,0.07045224805696844,0.04257043522482504,0.011576574981736426,0.010926706487200571,0.007255893690392248,0.0025804173622042993,1
4274,0.0020592351299046877,0.0002193343036682699,0.0016671537346823397,0.003692950678457903,0.029562566919114942,0.04419147467786926,0.04719923007172033,0.07225664009228715,0.07693606498752371,0.07802263055450231,0.07734350204423844,0.057569768424598766,0.032291856422840846,0.022448022928170445,0.022602108736732927,0.027879258062958167,0.026995099465998526,0.027965329755228186,0.03461108857236756,0.016439886959456838,0.006214553893863059,0.007271704252361037,0.0031809774758074887,0.0025926225048802155,0
4275,0.002337511855498729,0.0003415686728752393,0.0018674696647307187,0.0029083979961070584,0.02089442442664997,0.03208488845034142,0.03403188518639051,0.06210410686875834,0.06702690728142746,0.07259444916535333,0.07644784180862017,0.06277362587031889,0.038953985261339155,0.028493270782827863,0.027837862562317628,0.033770151877287755,0.033787716098942364,0.03508300510621725,0.0431587840093629,0.02209812435864058,0.01163140960215848,0.009969039713146981,0.005359684124360421,0.0033139787006425084,0
4276,0.0025510476351722844,0.0009484215296592334,0.0012160596280345703,0.0010585674416086544,0.0034655146682501105,0.007925081501007267,0.01252607526983976,0.022485747747253815,0.031675415055469974,0.0443428787064656,0.05116709936246781,0.05142400886283923,0.04712920876357882,0.03312989503914288,0.03467416558581949,0.03899823697276144,0.028969861760032255,0.030520881049958638,0.03187220619194546,0.022610048388754033,0.014919929298753201,0.011131410425037992,0.005270406202954007,0.003638578583765899,1
4277,0.003188566199293846,0.0012994629515213157,0.0010617752144391757,0.0010369779164359975,0.003888667186634992,0.009098354066818162,0.015425891869399496,0.024410544689151402,0.03462350912239142,0.04957078496165031,0.05816685285013207,0.05537011213808469,0.05268016887981003,0.035578064201716976,0.038373677763956976,0.04288326365679901,0.03034456627965821,0.03017478932463297,0.03040923650573879,0.022869589869550944,0.014801732607216149,0.01221252837210247,0.004666400623961991,0.004147911665743991,1
4278,0.0031125553877042267,0.0012991038379678622,0.0010291553558798234,0.0010073423701029548,0.0037900201932466954,0.008834049005426782,0.015015408045582178,0.023834856352438063,0.03418923175348098,0.04886499335991201,0.057158298820227084,0.054254924254484284,0.051635444121290175,0.0350409008926062,0.037781388846042374,0.0421388658350513,0.030256640108417176,0.029967469241017477,0.03010159714808827,0.022682209300306934,0.014719759183531921,0.012061085302945886,0.004710770180510771,0.004063313555861171,1
4279,0.0035111970456891193,0.0006792786026688623,0.0005266384521785089,0.0005764239893183363,0.002355634534130765,0.005187941895376108,0.008357714356267643,0.019786044669234573,0.032211650191393396,0.05345651774106908,0.05551679640170293,0.06432536783272423,0.05198312966359666,0.04179162954326262,0.046002975271368755,0.04345316526637861,0.051052089397739364,0.04949714524814196,0.04366781009311519,0.037381275551982424,0.024469855249395402,0.016097527557358497,0.0074169908967665794,0.004024584515702562,1
4280,0.004831399340293487,0.0007224735525903221,0.0003278890664088088,0.0001357526928117289,0.000767065309815003,0.0013197979854136484,0.003977656603476372,0.019564566291422898,0.026357215057877473,0.05085154905743774,0.04652920684537557,0.058456990009657414,0.04962356689681191,0.043749595881844065,0.047756418498367946,0.040550435845884206,0.0586089913049376,0.05772427320468215,0.05031799164736253,0.05108869185282448,0.03356227261220327,0.021142090618315987,0.00858016104793419,0.004033397548582585,1
4281,0.0040762599327589695,0.0008397941312526665,0.00039967419728430254,0.00022886584315074025,0.00046288428018408665,0.000484763126861995,0.003740228935291134,0.019601695176968678,0.029777392360948774,0.0524074887086905,0.046608897633572136,0.0499321494983602,0.04532983507717832,0.04052638041120092,0.04520293976523527,0.04123247056100818,0.054259786303245496,0.05776624737729224,0.05371247365707292,0.0470197523491085,0.032933387504221104,0.01948442474958183,0.008119429621739728,0.004049469406708275,1
4282,0.0020291078139344147,0.0008662348349402632,0.00043545337309303377,0.0002825560550366587,0.00048727065763302295,0.000471028437593555,0.003525790092463614,0.014877453892130774,0.03220387436848353,0.04897656763254445,0.04060808940944469,0.03603201960414696,0.03542650879702239,0.03228137337308007,0.03432332515592796,0.03420042175907915,0.04107882662318151,0.047785209773407986,0.0482790239921394,0.0331451524987332,0.02230231486078881,0.011501974869482835,0.006764703566177045,0.0041755957813806146,0
4373,0.0021272522111180077,0.0002272982600395897,0.0014521380687968534,0.0033113208045452394,0.02826897760416174,0.04197131655803406,0.045586532511855515,0.06356715976578448,0.07178922346665233,0.06918651765608072,0.06217574490601039,0.04573475284090068,0.02809277731007155,0.020116677551242745,0.021072175289167605,0.023390126928998705,0.02921674946385482,0.03390586738935698,0.03712598615550564,0.019464289642531097,0.005465679126889357,0.006307481830820677,0.0033693084754964926,0.0024488272718341158,0
4374,0.0027645097108792596,0.00023139970172378265,0.0021300740374056693,0.003998409266057027,0.03400988979195642,0.05081773116648253,0.05362858459657403,0.08428694695314685,0.08346767351747782,0.0815097140918293,0.07784644499902593,0.05536413269673807,0.026863598584905245,0.013260163022426599,0.011572032871231812,0.015724940792453772,0.0163167506490907,0.014979547063015214,0.02032836140731716,0.0064546182286536495,0.0045645127004023105,0.005678885392184563,0.0013372035860754865,0.003004478220033591,0
4375,0.00277218098746121,0.0004354489339591479,0.0021935333025263526,0.003914114197346231,0.03224072103386875,0.04912353269127092,0.0519365547330561,0.08191117575325424,0.08104279506482573,0.08021794670105838,0.07723999127816122,0.056731904422367585,0.02828127395426712,0.01429302476416056,0.013324740509839549,0.017989898674349653,0.01804720954639071,0.016957415677053455,0.02179639425789949,0.008053708395005653,0.005188018881831826,0.006252637508038882,0.0015534830937243675,0.002938582798330715,0
4376,0.002717978281904958,0.001491110039908493,0.0014768470710044054,0.001959652832601879,0.007695804739008839,0.015178871418902942,0.019240143337709324,0.028520069272164092,0.03831691874025426,0.04898400210036638,0.05520373927987588,0.05360802905830925,0.04337047884392303,0.032435670664113535,0.03679081530065998,0.04256224565480111,0.03184896986973528,0.03586569825469603,0.033035340961431625,0.02392759847274808,0.014928367882215889,0.014002428029656134,0.004230263239999687,0.003429437664871232,0
4377,0.003029232852250403,0.0015605905426742215,0.0013953609419801863,0.0015844103163544815,0.003888667186634992,0.009467031208374619,0.013819140303996419,0.024039071318497043,0.0353807872760098,0.04933852029632804,0.05877020897524533,0.05854115804750929,0.05042958302736354,0.036857645276491144,0.04229585900077269,0.04781839158099774,0.03690902265231351,0.04007298984244485,0.037668316859446,0.027750677650306383,0.01773211467828779,0.01588128760621461,0.005213833023880475,0.00440408215869551,0
4378,0.002396390302236645,0.0009308265485949116,0.001027478617335252,0.0011673395574658917,0.003888667186634992,0.00922553012544975,0.013601101657647337,0.023041781948292563,0.039661000750133873,0.06192995698759069,0.0720473970829123,0.07875200411205001,0.06685284899980487,0.05212651584000254,0.055485697767170536,0.06060609808228409,0.050587972789846766,0.057035639471121426,0.04746766078195084,0.03815673344018584,0.020332546301284407,0.016469556685307196,0.006334205517017819,0.004475473074171168,0
4379,0.003791831500573727,0.0005185611495266243,0.0005441861352586121,0.0010368370842109731,0.003887982197627899,0.008891649573698774,0.012023941560700935,0.022210824014298042,0.045370662510023266,0.07441335134138802,0.08575050752260945,0.10040999981250094,0.07238053630307273,0.056366527777439,0.06394623952584293,0.06574485717024234,0.07395836309752184,0.07218779027887506,0.05999675828529734,0.0406287196705606,0.02550675783178623,0.016505078491539985,0.008276856235096323,0.005034514819058943,1
4380,0.004191194214837586,0.0007799005614526886,0.0004700635300782987,0.0005270110183240777,0.0014082567611955767,0.003369242867773434,0.005158552915999993,0.01682098776177672,0.031711328921419604,0.056676498788105864,0.06188330960357239,0.07409649653453497,0.054752175537913665,0.04441111517910411,0.05034340997874625,0.0459147806319045,0.06137004713537707,0.05927751804293601,0.050762705490799184,0.038456331240411964,0.024229314010245268,0.014857339135601383,0.006204012052206344,0.0037568965988083263,0
4381,0.003397135994029866,0.0008968122411293097,0.0004484061205646548,0.00037653827210336815,0.0002989374137097699,0.0008571078367464046,0.0026392077310526717,0.014528358156191362,0.025865432231381304,0.048184513196494194,0.04455557557604989,0.048711939272089194,0.04135090409756133,0.035308179687947534,0.039068746986565026,0.03242782183912096,0.04727575002874457,0.04883769209968083,0.046530213708032966,0.03925664617357431,0.02322005438443946,0.013460798819918606,0.00508506647898911,0.0040062634317173705,1
