cellid,smsin0,smsin1,smsin2,smsin3,smsin4,smsin5,smsin6,smsin7,smsin8,smsin9,smsin10,smsin11,smsin12,smsin13,smsin14,smsin15,smsin16,smsin17,smsin18,smsin19,smsin20,smsin21,smsin22,smsin23,h/w
4782,0.001152955444081477,0.0004647226409064534,0.000241579199889439,0.0,0.00017539857893887482,0.00015844966965635631,0.0012334053266188426,0.004119027174819761,0.012285069985574144,0.013843764996105427,0.01846815233100808,0.014602362400589937,0.012520965248249966,0.013269538442881819,0.012242268919058094,0.012557584355667834,0.0109107010407412,0.014880633937678758,0.010333247290959278,0.009311450740796126,0.009071318768233916,0.0051814877984377216,0.006022024868481911,0.00542841638046894,1
4873,0.0033432400630850237,0.001438867652009378,0.0003226216647103943,0.0008949739234977493,0.0009030169963677497,0.0020242444360216343,0.003659149882746201,0.011776635914867923,0.02779266445266176,0.03389075013711878,0.038795930506869816,0.03215183959444277,0.030987070424068692,0.027601121625287786,0.025694401539243048,0.03051251804477398,0.02948741970801507,0.03088172419529547,0.02878864211581973,0.02964243746086757,0.019025581235567107,0.018081938554625223,0.014990086047819299,0.01179579360782132,0
4874,0.008131991220804928,0.001247666692610938,0.0005219990329600003,0.00046211131857291313,0.0007410983069349351,0.0009591250950210506,0.021882335214819984,0.20822695506930086,0.48265405074416107,0.25726993680742033,0.14515616211975413,0.13608849558987737,0.14649514898175536,0.2322529083151948,0.26605258691276723,0.1850323189442175,0.28656101560238384,0.5364056369666989,0.7134266151935622,0.44199024657591257,0.18481882045840406,0.09340030074984436,0.05326766377001742,0.037146170631275406,0
4875,0.0013317378342850353,0.0007333617343503435,8.02582721804448e-05,0.0005387342427784121,0.00024077481654133438,0.0005959188524741554,0.003051556065661744,0.017155451016743355,0.04760943939294974,0.03728195622599331,0.028287986670104015,0.022575520258688895,0.027122996245341292,0.028877850495582173,0.0353982394762873,0.026330667865943475,0.035459481272060264,0.054001073604400644,0.06238246395237282,0.04013652936940912,0.019767297728670297,0.013967417108260178,0.0092564001930337,0.006393524322158789,0
4876,0.0021054891093318625,0.0010855678055599633,0.00017196312048065263,0.0009692990428764358,0.0013502106530271913,0.0009104805253157775,0.002596250520696387,0.007488493795268833,0.026080926341303184,0.02877569737734253,0.028905290379849166,0.02285230072353605,0.025009112360534224,0.023906046421100897,0.027321440249897463,0.02289653999293528,0.02738311878373988,0.03025451383700533,0.028065843430101392,0.021804807008358275,0.0157297965147842,0.014579675289551546,0.010829181980681234,0.006629215195548857,1
4877,0.004432964106222487,0.0015289896340966703,0.00034745252741963476,0.002963935666750743,0.0037515530211217163,0.002249489829409043,0.00456335008134168,0.013353076392888222,0.04125519132523858,0.03767080060614156,0.045437793115205766,0.045238248623760746,0.033461011362076465,0.037760965750830745,0.04184969213771022,0.03785859948560407,0.04045325169474687,0.04125592515165421,0.04288060338293331,0.03956486518707909,0.031060975262170328,0.02582935537583248,0.020979160114749065,0.01109010013894742,1
4878,0.0036580173139619697,0.000815914966336651,0.0003479335829566598,0.0019471280104695606,0.0018379926271869713,0.00194111231419087,0.002830215539703172,0.009951376978867926,0.03167209648141187,0.027420334696487508,0.03235526798640656,0.03282069814811391,0.02527766832479167,0.022967921037539526,0.03086266139335208,0.026038736386412985,0.02982079924364467,0.031842592868483954,0.031220546676605516,0.028870046010925604,0.020486302002200016,0.019459628890407775,0.015317306610726528,0.008907255365906622,1
4879,0.0031858940960263465,0.00056798602394735,0.0004100661313065314,0.0012268331380796858,0.0010477784487123222,0.0015813202324874718,0.0016860410698239998,0.00800825249089934,0.025257914985818867,0.021769551509808197,0.025290934037713025,0.023930326822480547,0.020748825271490696,0.01726101209919383,0.02445569807817988,0.019452866396198473,0.025509219292587978,0.027170705938522943,0.025800270693561486,0.02230876274105601,0.014710682652353936,0.01591883923700824,0.012184612707124412,0.008359726919517514,1
4880,0.003004990082545115,0.0007732531315259199,0.0005437989734995375,0.0008960154763041724,0.0008922683824529858,0.0014685213704192387,0.001534544773207412,0.006796635078400083,0.020785939335482468,0.017467539950490777,0.02246354458860938,0.02049281428768714,0.016510811488378983,0.013418370365836811,0.018816655808409778,0.015411011869316309,0.020905829658476767,0.02211651768808111,0.01635421916217576,0.01740660820184647,0.012552954722277543,0.013806334450030286,0.008659716989003294,0.006322118819882229,1
4881,0.0016511500877199009,0.00031802825472059736,0.00010699287572939806,6.768655042750348e-05,0.00015368477067800843,0.00026987249847391156,0.0008648115602860482,0.0030639626969288605,0.010740494850176339,0.011425497759240953,0.01801601210452736,0.015470046704508527,0.012493206736551842,0.010134322466395099,0.010955542949911915,0.015188363619248422,0.007838693125657603,0.013007351774285551,0.006400543122386973,0.007293423338311501,0.008471754554914227,0.006012333792382329,0.006868185619104709,0.008067005262182134,0
4882,0.0015763025235155585,0.0002292421281696073,5.152690036825998e-05,0.0,0.00010305380073651995,0.0002061076014730399,0.0007455478904111289,0.00268461223362235,0.009823657614787554,0.010389342706098975,0.017217153167936778,0.014882609867083259,0.012159133998341258,0.009670084050563474,0.010261051239869822,0.014923724749360009,0.006857061864029159,0.01221802188448071,0.005315549995578081,0.006600612229107815,0.008130675320908462,0.005664759899827245,0.006713204208592108,0.008217955580719605,1
4973,0.005714020789866697,0.0041353530101951,0.0005233148527989198,0.004420470380715217,0.0014841097073316095,0.005797124107449546,0.00861910592135106,0.02987969658309378,0.06949169076308127,0.09345852985107127,0.10061669210853189,0.08356343162511344,0.07508707010295429,0.06951431819097673,0.06500969891428106,0.07368039987276342,0.07536648942575144,0.08422470278912209,0.08847577520983897,0.08459463332103018,0.06355874879060061,0.061543755615154516,0.05041735196738417,0.038395777584685785,1
4974,0.003939583906414592,0.0016244471957172638,0.0009170359914630208,0.0010623356207279087,0.0009516430283204729,0.001286348377915249,0.004066810341314906,0.011874714261387864,0.017853160987021385,0.030877655041942172,0.028534840625865133,0.020741703361218094,0.024529187982941833,0.01963265556329222,0.018407635200933022,0.01961883354287009,0.02136374142759038,0.023196461626295833,0.022371734782342147,0.021093961722358764,0.0174798864205498,0.013434703639044424,0.01480153805683851,0.013575208529694587,1
4975,0.001302731671057964,0.0007365849947066043,0.0002456623168516218,0.0005401470280309778,0.00035821897358719897,0.0005557511505701979,0.0019833968293451894,0.005559785642156441,0.017129499753869133,0.021409514364625792,0.01944574761732893,0.014967059254346486,0.018113031818927816,0.014970132481288805,0.01755908751233181,0.015041619507433155,0.017567723269522148,0.02009148683544682,0.019248102050422888,0.014009375228779715,0.009269597284300208,0.007998398499021694,0.00691235883077526,0.0052098324750319384,1
4976,0.0010489441762680765,0.0006865984484547896,9.756772754565604e-05,0.0005692349190447591,0.0003716244802037643,0.0005495956130943015,0.0018364498891764445,0.0051334893112724685,0.01894724562557257,0.021852509751927346,0.02023619790926525,0.015655712736267997,0.018759516405957005,0.01597354686272216,0.019508929276746523,0.016043822861201616,0.01897882068805038,0.021807452209776756,0.020781775702429593,0.014751215429726692,0.009522244923620596,0.00883422936342748,0.006946414626222238,0.004642176375876659,1
4977,0.003761764532206828,0.0015001373561390624,0.00030220010284110794,0.001922381465160764,0.0029746252794657637,0.0015912702368941645,0.0037405923357771214,0.011225535400049877,0.03609985478598613,0.03596500387020772,0.04044783181508776,0.03582250633880361,0.03211131298577542,0.0344689155424138,0.037457985286052015,0.03292123514914401,0.037944374727724196,0.039624838757253346,0.03854666806752096,0.033227423234499065,0.02562475049535153,0.022778585249515586,0.017416592915542147,0.009578319170683962,1
4978,0.003336917369164461,0.0006205797641274694,0.00037046320728539183,0.0014378792246449391,0.0012312598627048275,0.001701034231054797,0.002062514707756205,0.008591496032039356,0.02751114287153394,0.023761089770117667,0.027512249731658982,0.02688049154327363,0.022420122291210588,0.01871044054618464,0.02665990739728508,0.02156614063303873,0.026747992968356255,0.02881121737578522,0.02747672171608089,0.024459559447623916,0.016433012749717542,0.0170822277762912,0.013164447585239084,0.008396498171864681,1
4979,0.003176008939612781,0.0005501956802843349,0.00039742294059432197,0.0012342889419995262,0.0010500917830218919,0.0015836382501375763,0.001675864804084108,0.007990118776024398,0.025299561814463533,0.021789105324635096,0.025273768805974234,0.023963545212426815,0.02084963540813239,0.01733160870978457,0.024606673850159928,0.01951706775578888,0.0255296202515739,0.027218084160748637,0.0259865304006258,0.02238361050505562,0.014723254102678683,0.015934774356986963,0.012269502624703024,0.008419765683225394,1
4980,0.0019647568568803195,0.00042639880767425347,0.00028802981636087666,0.0009523617804426627,0.0006387995703610947,0.0012551727552522751,0.001200504248509228,0.0052212923489800295,0.016147808839553388,0.014213851315483321,0.01857517335312871,0.01839439714445896,0.015460308471029659,0.012659453013085391,0.0179844755303414,0.013160422093142244,0.016150001646613156,0.016611334626091337,0.013976860024856097,0.013974286420470019,0.009219727097922802,0.009522737269929233,0.006648714079520524,0.0056135056810825874,1
4981,0.0007468753404342723,7.622390000022999e-05,5.152690036825998e-05,0.00010027898530584305,0.00010305380073651995,0.0002061076014730399,0.0007922879704847325,0.0024041197195125885,0.005336941287077043,0.006793540446770186,0.010418716610434371,0.011733410406805606,0.01031201405597029,0.007971634531977504,0.010108728606732873,0.007469677238630593,0.0051742108467068655,0.005978572894300707,0.004346650200976549,0.005633311759243694,0.0030502850950992256,0.002481324278601121,0.0021909464640191482,0.0021127797016386235,1
4982,0.00035328053312972193,0.00019650681860562157,5.152690036825998e-05,5.1965246632147e-07,0.00010305380073651995,0.0002061076014730399,0.0005934496203123813,0.0014324925009367787,0.005063109630232202,0.004606341808272274,0.008051322808370913,0.007322979621353054,0.00653016405701648,0.006295049375819135,0.006019299489217132,0.004823254355888319,0.003673762174471841,0.004536722262808353,0.0025045157276778356,0.00403038249214238,0.0031336259486109794,0.002296772554069301,0.0023529800830609225,0.002060756574832651,1
5073,0.03382939956701388,0.013443323632800404,0.004833982403326062,0.0033091062924534963,0.001974089730259226,0.0024911277805890275,0.01462740817218351,0.04108444073640468,0.08736202405607632,0.11601822991671147,0.0990513664566445,0.09551029967460581,0.09459607986484064,0.09339472610304188,0.1105707680503151,0.11124803932560143,0.11596215259532595,0.10292134274165353,0.10968701862615578,0.10988558033991631,0.08705519634303051,0.08681861933655172,0.06522926486440246,0.053803771924700386,1
5074,0.005564623415541107,0.0018234107944153273,0.001053952940305915,0.0031362167668547297,0.007915852212330949,0.004978847058921045,0.004839544596493306,0.014681645742939509,0.031077961223449142,0.04137446996752885,0.043796032637579044,0.031130004956878055,0.03664595594119714,0.032646787820210424,0.02885882726425279,0.03591622467033708,0.036245859216241134,0.03642913615960999,0.03410001547967892,0.03892538313401181,0.031460697246858495,0.026135309307892342,0.027316549267298956,0.014778452528858859,1
5075,0.0005032578849457377,0.00041631843924839823,0.0005379202953187278,0.0005636164688983833,0.0005519327134085534,0.00010272254979096161,0.0007293896117275635,0.003324934149993377,0.009908198573117482,0.012947027879366515,0.010194950434913086,0.012313175061271938,0.009968060821167265,0.008836333042028499,0.007197369359057701,0.009405331155947041,0.00967012955889352,0.010275053264051738,0.009950863523604761,0.012254455682670334,0.006266047633159577,0.006188856677344311,0.004844726257938244,0.0026167631859303534,1
5076,0.0004055941292054926,0.00036844361617543547,0.0004625801293442436,0.0005092272891506418,0.0003678845152172964,1.9087908913428132e-05,0.0006885600866718863,0.003149499283315757,0.009818519752396943,0.012232042577828542,0.009801391274198901,0.011994864925894182,0.009677410080382929,0.008674548600446386,0.007319311629534201,0.009174508908257486,0.009506079738004396,0.009965370194755439,0.010391596775166805,0.011723406754839325,0.005847547762255828,0.005766504406010396,0.00466521059700002,0.0025362655275007846,1
5077,0.0012502008402406222,0.00057242780590196,0.00044809364334750965,0.0007255879705064151,0.0010712276342554937,0.00025474105473168615,0.001195641116559251,0.004846355312813611,0.014575637171580983,0.015903854354529946,0.01557305719178661,0.01669758171809723,0.013923415553601508,0.014411565931181558,0.012920594893942487,0.013946871053659772,0.01552246716631985,0.015508149772111027,0.016556594564686854,0.016390529445153772,0.010119386634566869,0.009576576474333381,0.007742231587100418,0.003993691782689736,0
5078,0.0022508253337942064,0.0003697471053886742,0.00037340370693059215,0.000620641377939273,0.0006044646769508279,0.0005019012882653731,0.0013092410839827143,0.006042689518968234,0.017452864528024695,0.018632333543769468,0.01932451303239328,0.021066099293047615,0.018592695597254124,0.015351392325119808,0.0182342980041779,0.01628601632718207,0.0170453424777826,0.018613030089577935,0.018071317809628548,0.016947213577205765,0.009957395934812681,0.01006841309042668,0.00858209108675046,0.004755920425805889,0
5079,0.0019365522420920773,0.0003405445999893332,0.00032251503263412874,0.000702636170464089,0.00046814734729203885,0.00047002337561366406,0.0013486122690823871,0.005858588101229349,0.01624515278689234,0.018353886538301275,0.019151354573127704,0.020826230418866477,0.01832451194367694,0.015837260856435605,0.018353076709071266,0.016042326232358285,0.015742704625503937,0.017076518225231072,0.0174854904034055,0.01528184967819944,0.00898548064792612,0.008050558064348652,0.007723916787362592,0.004885459145465939,1
5080,0.0018809323768602536,0.0005135354497933477,0.00024406851102600388,0.0006568679880644978,0.0002660558823958228,0.0005086312848266338,0.001065470217869944,0.004365496235243818,0.01194398168229695,0.015059771198136387,0.018651735370291116,0.020846897662179394,0.017937717658752423,0.01521382218508656,0.01740893835745105,0.014368006696699529,0.011637916307226125,0.011255499999644274,0.010324490092460517,0.00957859933621156,0.0069799137011226295,0.005144104909300355,0.004435743016954487,0.00360014710021298,1
5081,0.0008172989745270819,0.0001610070968230472,8.381022920657234e-05,0.00023220999492326914,0.0001310105329708039,0.0002117351869219136,0.0007948363230902416,0.002570503590349746,0.005275320673935916,0.006999412781214356,0.009783301574651456,0.011827190280260405,0.010432437107486996,0.008202289545091833,0.010481071538597248,0.006919853231875618,0.0053512013140581335,0.005571105287904203,0.004832333139491162,0.00592179181228371,0.0028919156886932675,0.002436393788522784,0.0017261899314793866,0.001405830222664733,0
5082,0.0003798212914332638,9.640143274472475e-05,5.152690036825998e-05,4.88477163590928e-05,0.00010305380073651995,0.0002061076014730399,0.0006655280953279672,0.001756923770413048,0.004283172873930838,0.004631254562337215,0.007349770717602884,0.007997019429860495,0.0072266220427420445,0.00638305466405407,0.00777536675789444,0.004349855829890195,0.003778198578376653,0.004040682710518172,0.0030260451723055767,0.004281457571019789,0.0022813582687443166,0.0019124197707000154,0.0013866416542794298,0.0010742012059590167,0
5173,0.019031514570522684,0.00623815761881753,0.008615826872750736,0.0035637122157396307,0.002032068614741209,0.0004215384157614305,0.01066645360000655,0.02747929396994917,0.06813207649925222,0.08202168430914791,0.0775271831873172,0.0750766636232768,0.08064415998920871,0.07926320990259735,0.07894298622987904,0.0889057285653884,0.08831402284344729,0.07459555199726997,0.07584452070036933,0.08002514383925498,0.07068904115151259,0.06339620727148859,0.04043134085181664,0.039221215736287195,1
5174,0.009137539824451537,0.0024271541550013316,0.003267595210112681,0.005483434848051949,0.016863868188692975,0.00893974886448966,0.007168978137387778,0.018361872280162204,0.05403261796983493,0.05734734279010229,0.07065859847070555,0.05154029269722897,0.06183472644840976,0.05948869641393213,0.04974987779167631,0.06653883651349056,0.06708107801438988,0.059921073143891085,0.05393559736445956,0.06641266586927153,0.05358837622630491,0.045484286518240706,0.04299449404900279,0.020889891004779334,1
5175,0.004196427079686486,0.0012924825060244079,0.0006539522998639891,0.0029649913600460686,0.009691600092112045,0.005267697034801296,0.0031794391570236055,0.00904093358245394,0.028201232980336194,0.02990783818730897,0.035314967867940646,0.026530477742948633,0.03023851203539136,0.027573086753046917,0.023048775643386414,0.0322579497250276,0.031980919807964775,0.031010823876572925,0.027896110041061233,0.03578339828686786,0.02518401334141199,0.02258568160810936,0.023919781865204565,0.008841719733911154,1
5176,0.0003988706020247894,0.0003880590981387973,0.0005122380095433267,0.000516118600524629,0.00038417850715749514,0.0,0.0006549896067964528,0.003176687855859979,0.009741546773000074,0.012538207466994989,0.009737043480225336,0.012142242806672901,0.009554511323880585,0.008473486978190227,0.006924508474822904,0.009079418686034452,0.009288203517016364,0.00988131123537646,0.00969747048839819,0.011920074471457211,0.005885755495397912,0.005976046924293116,0.0045641345088611,0.0024443571837457516,0
5177,0.0006669053694256011,0.0010816780952284644,0.00046323844854952243,0.0004711820844444957,0.0003474288364121418,0.0,0.0008805482192896489,0.0047014978349542436,0.012389173509225894,0.015423910847331574,0.013204025706272382,0.01427978687435269,0.01162144575621407,0.009988331682207346,0.008951052764396096,0.011390239912873976,0.010667596217192621,0.011365467607695742,0.012008270026104084,0.013002592520063224,0.0073989187941192105,0.0068692477530728985,0.005472517484444059,0.002548569021813945,0
5178,0.0017008933958993539,0.00042447684355493334,0.0005375226313143336,0.00045771469557967244,0.0004937911582285448,0.00011156822737574697,0.0009761354849599856,0.0048161470806385755,0.01350466486730986,0.017286586403160806,0.015264393804966886,0.01806772682458095,0.015218902938214202,0.012957245494542477,0.012986572210475465,0.013270845808274409,0.012376732908805414,0.014551117958579291,0.011842449262377134,0.014518194301835175,0.008143638558131437,0.008264398912238333,0.006485886588456242,0.003386010748422906,0
5179,0.0019528268196879804,0.0005989768401337316,0.00047307739949385566,0.0007002200509698381,0.00038290288782659806,2.3650275438544357e-05,0.0009737827814799678,0.004897859305624486,0.01225567071928088,0.01705240708798773,0.015526348848947408,0.019378119136684656,0.01617992971662475,0.013945527509575228,0.014313986904942422,0.013799649288240597,0.011137474293265724,0.012953131467477612,0.011549154773217468,0.0128951277410832,0.007798913069529289,0.00678723730589749,0.0054074384405789055,0.0033178402953564995,1
5180,0.00243434611633195,0.0011021339844923899,0.0003637435574884294,0.0012264366537286355,0.0003728467705507255,0.00024208841098941915,0.0007805732611015157,0.00440420645548944,0.010591020099347934,0.01370983416553965,0.013534766050239783,0.017190119659742136,0.013892206489833954,0.012482333291964857,0.013922176399942662,0.01210384866619072,0.00961575763744377,0.010656073387201098,0.01047811513759728,0.009831226137412516,0.00831958854196294,0.006398082247920637,0.0036332913442626035,0.0036235987857749586,1
5181,0.002145393113016268,0.0008507800182971286,0.00027532215242566935,0.0008530728245849677,0.00029285449020229894,0.00010904301436265643,0.0007516340838049001,0.0038262636226462695,0.008799841310727653,0.011742536722603952,0.012044224014498082,0.01550583538761705,0.013022427571835603,0.0112874064245698,0.01257485359349384,0.010628120183395833,0.008003268256406936,0.009025041680669966,0.008603471900246186,0.008539407574716485,0.006809705877676757,0.0053410159602610046,0.0030626581309353847,0.0025902998779070807,1
5182,0.0003869601520483115,0.00010335024229644397,6.717201942889644e-05,6.590167033876666e-05,0.0001162549274240193,0.00019949682786039933,0.0005813375204339213,0.001596896567395399,0.0038919041462781518,0.0037813350589544974,0.005548415329645895,0.005897022757869977,0.005315375796847143,0.005396678294769137,0.007412731611246062,0.0031309363585739543,0.0030447185334313933,0.0037228577595643103,0.002748921076814445,0.0035825184884995865,0.002465581006265977,0.0021717946935880233,0.0010032787642382795,0.0010196339402309504,1
