cellid,callout0,callout1,callout2,callout3,callout4,callout5,callout6,callout7,callout8,callout9,callout10,callout11,callout12,callout13,callout14,callout15,callout16,callout17,callout18,callout19,callout20,callout21,callout22,callout23,h/w
4681,0.0010242662692923179,0.00040646947042852834,0.0,0.0008129389408570567,0.0003929451670470098,0.0011552479916413214,0.0022537378866960924,0.009469024184955984,0.02143319514032602,0.03501291574301871,0.03555686098157924,0.03305570029391324,0.032050311042619295,0.029429415232424906,0.033384452041048195,0.03196301024173857,0.038837633057814035,0.039755627465903616,0.03651462808561052,0.02224397743555629,0.012159817334796994,0.0076512511841400985,0.0060027691330050694,0.002935695105204146,0
4682,0.0007986690387112268,0.0006676873163622236,0.0,0.0013353746327244471,0.0003929451670470098,0.00092965076106023,0.0027761735785634834,0.010323918953462278,0.025683921905970353,0.038990551124263875,0.042336651437389836,0.03614282029129952,0.03414599057929969,0.03337142999831748,0.03767673619125596,0.03642746069949853,0.043408945361631805,0.04279525330947182,0.040231045620921994,0.024042818510950394,0.011572077181435231,0.0077224924148453075,0.003586504058107439,0.003980566488938928,0
4773,0.0026794850645277275,0.0018527484622252242,0.0002912253188384323,0.0012973756090785724,0.002881497585566552,0.002198129350124082,0.005476248803723697,0.012924182057736534,0.021552230855987647,0.02650857410671882,0.02988417534610618,0.02341435477555564,0.024988999803327003,0.014633849946121798,0.022054490186316684,0.011611842478097477,0.016799668307063913,0.018277946132449163,0.014088977887190745,0.018087451452179385,0.012007719317513032,0.005144666877623409,0.005744241821564247,0.0020395081264751353,0
4774,0.0022649331845969716,0.0015600517306281168,0.0005000100499488935,0.0018648320662810432,0.003163909284537245,0.0029935637470704084,0.006999217020388537,0.01212756261553187,0.021082479785291,0.023663908901310544,0.02651674142780538,0.02126340694410796,0.02203276712402957,0.013766853070110049,0.019171829047580847,0.01208564193316651,0.016189154224018162,0.018959318078398305,0.015300082980286681,0.01719703173290556,0.01209158329459076,0.005221064446521486,0.0045621234382242195,0.0019376114993468118,0
4775,0.001294434080397846,0.000855398727447302,0.001079841601329652,0.0030536479863607713,0.0037544793023136084,0.004678298279413688,0.010504309731868867,0.01215355029603592,0.02487589360514781,0.026563038825522366,0.026778367317334507,0.0232763554347771,0.02187908702865092,0.017390142910395603,0.016527610290048646,0.018398900936279276,0.022147779408191546,0.02689223031800741,0.0255462396350629,0.021270697889962855,0.01471162412216552,0.006652710827307142,0.0031591210041627626,0.0024406873040362736,0
4776,0.0015840217034691502,0.0008488688720543508,0.0011728564430033568,0.002414351724140437,0.0034145472282832894,0.0040209646240691385,0.008015313704858144,0.015121863887533546,0.03373821093739634,0.03888803993473392,0.04244857174653571,0.03993292970902123,0.03607005982667507,0.03638913451411231,0.030064592178177113,0.0356610661788164,0.03891301015440214,0.04038362956637648,0.044216773220604896,0.035241023473193,0.02015768072512973,0.012758065299658611,0.010281935529584174,0.004582005416192274,0
4777,0.0039291352713451575,0.0026385723429778202,0.001376522774706249,0.0007430105606504343,0.002818691048808868,0.002534246069854647,0.004222682574217655,0.022684589978519135,0.05050587962307445,0.06206731974423995,0.07063187301164715,0.07212879891415182,0.06646606200151975,0.06890629614760858,0.06328621337521126,0.070276482535765,0.06936584905569404,0.06762843734016818,0.07615790149358506,0.06129737965631295,0.032602106544172144,0.023923394531656005,0.02215867553773792,0.008319881447249714,1
4778,0.004544303807839251,0.00274210317920442,0.0010070212009950276,0.0005387119598600065,0.001171193424174092,0.0016163724322462698,0.004305452919775797,0.022584270827285046,0.04681923252897288,0.06169121129971684,0.07250075843395676,0.06686818659809174,0.06662305140011106,0.0557952511565789,0.06320577471416025,0.06278008996036581,0.06851381105090573,0.07623872560339869,0.08411556041431101,0.06873781322330799,0.04129163406715423,0.02538427146489408,0.01510250118594444,0.0083199344005692,1
4779,0.003397238668949993,0.0017069138156266008,0.0003860962239583236,0.00023165773437499416,0.00048530634627263114,0.0013896964860559862,0.0041489856485648,0.01865548533324559,0.037370673915036096,0.05218428521112833,0.061011123181056275,0.052597861472714676,0.053449388873855086,0.0409035321324769,0.04881169215003823,0.0466820307299401,0.05651996220208633,0.06600118744552134,0.07078188385973445,0.05526969281044427,0.0341626870014063,0.021231121401773242,0.009260587888749549,0.006325094593007113,1
4780,0.0014232543467432377,0.0003881351943818912,0.0,0.0,0.0004853310003068858,0.0016688256698541193,0.0018867495817845423,0.010088260412657892,0.020249317195200924,0.03477642957532926,0.03314629466869989,0.032185093686352785,0.03243335085891792,0.02839664063013021,0.029969779101979364,0.028946026447471487,0.0362364651789685,0.04224593501874025,0.038620653699665775,0.026612000397132116,0.016451122385990648,0.010523979392396547,0.008807961633004706,0.002420303585603085,1
4781,0.0009797194900640926,0.000437907806446067,0.0,0.0008642092681508411,0.00038238700296169744,0.0008482560965087256,0.002360760319179778,0.009748805842868063,0.02436333862290774,0.036526970949006095,0.039151817381236596,0.03669629130535498,0.03540834095208994,0.03094238503568515,0.0348660098927969,0.03477252495911398,0.03995434443917536,0.03924774432018016,0.0364350408131471,0.023446670210394545,0.011734846550830931,0.008375609103268141,0.00482008369980528,0.0037272335993765713,1
4782,0.0010818216706563206,0.00041769620437251924,0.0,0.0006572362953572743,0.00023087851126436844,0.0006161542402290392,0.0018265485464089182,0.007896745029666892,0.02367954554091862,0.032962008892841746,0.03761094217457557,0.036839300862047876,0.03533358781108559,0.028481158365386235,0.03278212967361378,0.03248095010061812,0.035513605033625655,0.033393931071587626,0.029808196284948598,0.02192227415425691,0.010573275873245372,0.008409097849745788,0.004040000745938213,0.004082071086206151,1
4873,0.005113083459463449,0.0013894947201463475,0.0009891788021706206,0.0018380738423413006,0.004399337630207474,0.005269021684609041,0.00784951469614108,0.024141823508211965,0.0569454657956994,0.08994989664979666,0.09117212115340317,0.09037057620985808,0.07201566780267311,0.06071271429182731,0.06488955860313718,0.06606430207581838,0.07494444164692256,0.08068276694205928,0.07995105625999284,0.06251187578407906,0.04391552357163027,0.02494770681003873,0.016200833302229465,0.00932513971386401,0
4874,0.00864582143496101,0.0019306558136934209,0.0022674677314898028,0.0035452806876550224,0.006357550669328291,0.004968959057181814,0.04316093891159051,0.17762684823300817,0.2974220576313919,0.2375099742570147,0.20226598615788777,0.1748675709090891,0.1798372024025244,0.24817658607379406,0.3800814763394054,0.2612527530997483,0.399262589249718,0.6710737652101768,0.933988113061237,0.5114664586727639,0.20610942193829557,0.13278515772737515,0.06219499630716511,0.04073356322913279,0
4875,0.002219349557545957,0.0016991292644570684,0.000959636965186935,0.0017181616278508082,0.0014197962129680213,0.002660314747190442,0.005988783666508007,0.02491942641534598,0.06946090842543287,0.08098322599690747,0.07168367510024079,0.06431412915096106,0.06479825402874977,0.07663809111129308,0.07735943364882401,0.06621295129206181,0.08275416757879649,0.11614196968833884,0.1367582147028146,0.09503717052947036,0.04562871809323346,0.024667606785978142,0.011113880321757136,0.008093226964237074,0
4876,0.0018107873817916134,0.0014925471957685523,0.0010384193291902825,0.0013828529493064006,0.0012958044897196206,0.002556430475831401,0.0031800641007436515,0.016078691080421884,0.05292519847668691,0.06838765320770523,0.0654173194000672,0.06138052043419325,0.05811895279138936,0.06756577536676481,0.05768986393646969,0.057732670312443994,0.06460357088078916,0.07722006185997446,0.08445930811292883,0.06629519323519446,0.03389176658763489,0.019517739441471043,0.012229147248323559,0.006686868092490751,1
4877,0.002275645872047998,0.0016668088625244018,0.0014062059339326788,0.0006088053833871012,0.002128019634022932,0.0020150271303880276,0.0024451358173137325,0.021519726918744788,0.05281937101914282,0.06584525658080974,0.07233898666583684,0.0756351647319428,0.06846349067892102,0.0746428970717685,0.0677642798447776,0.07436740991097603,0.07309259654962807,0.07359526239987423,0.08161099922664831,0.06760317842666014,0.035251900047631284,0.025424115906772685,0.023320860782952573,0.008700707709013452,1
4878,0.0015899134390184033,0.001702941285413678,0.0009983190631816423,0.0005085172750019449,0.0013135391310401616,0.001966899446137557,0.0022110550864257975,0.015943268177386238,0.03742786048121579,0.053727537633891466,0.05525814816328344,0.05219223075332094,0.050084879193975314,0.051830047026017664,0.047418718751150786,0.04891551329473557,0.05299708555623328,0.063709171661408,0.06341617243118147,0.056328814778281645,0.03038664880754317,0.019711192953625462,0.011667280962374835,0.006465341417201722,1
4879,0.0011574903264137308,0.0016155095969055794,0.000812628758218668,0.0004875772549312008,0.0005230485626714235,0.002152454901183728,0.001885694091228386,0.012349579707747348,0.029494555655621986,0.0461891625329608,0.04670484749694954,0.03905992861305485,0.03920129934249351,0.040491848941902296,0.03477327501053776,0.03566359879537801,0.04304911528775477,0.058452038244556005,0.05572530209227233,0.048201474260067476,0.02603367479065205,0.017054623818892688,0.006140410568702314,0.005474951913073836,1
4880,0.0008793516195510125,0.0007951429040961138,0.0001238899350708295,7.356382066391238e-05,0.0005799822913063467,0.0016145984503430813,0.0017833115403013047,0.01045641315378555,0.023504681506554943,0.037601134748235024,0.04007567079796891,0.03390681947943873,0.0333851295391074,0.03145483549636661,0.02728228728584969,0.027555801789453962,0.03578308677202699,0.0464258387413965,0.04201825701933766,0.03508109963919308,0.019474879491277915,0.013874181827637364,0.004612591355224002,0.004049039629947306,1
4881,0.0012997856145362345,0.0002345836320842597,6.4617782166981935e-06,0.0,5.868146248073477e-05,0.00038232616166523166,0.0008656159641029664,0.005832502929953007,0.021525688647873145,0.027574333205878432,0.033105187698039634,0.03722560495349317,0.03687326112834421,0.02366480147017155,0.02780587017422219,0.028387368363609347,0.027874037236339123,0.02578148349113287,0.02081414100318918,0.020537957963059437,0.009880093263552558,0.00926641520373779,0.004442271461318131,0.004045875435976759,1
4882,0.0013355048501744286,0.00021597775124889806,0.0,0.0,0.0,0.0003239666268733471,0.0006964180550487538,0.005068865590549516,0.020861501445777163,0.026155191246196592,0.03207912138312068,0.036742043163542,0.036266320971010436,0.022673100970952827,0.027232751987017998,0.027444446189890396,0.02642399942754617,0.023314298500055685,0.018208029461646562,0.01925051477003144,0.009159095575835162,0.008874922492666632,0.004275477932896642,0.004063845810446365,1
4973,0.00678028956208602,0.0007554107664678729,0.001309859752066129,0.0018940000748019535,0.0038812869512099167,0.01224008963823692,0.009308202350867358,0.037874981164144526,0.10219363403713665,0.1929795372932305,0.1735440047617125,0.1857019223661419,0.13911868887367657,0.15640107775988213,0.1354308404423809,0.13973485953861614,0.1466450890446507,0.16877895477617935,0.17363966666568822,0.11672207044638905,0.10586640071719298,0.05747109725976817,0.03634726783968609,0.021724671945949396,1
4974,0.00812817387386891,0.002165356659203736,0.003210760834313234,0.004530046016341593,0.008614034728103959,0.007376289775191915,0.014091584539067642,0.02974050086722905,0.05101169841673337,0.07625908317468512,0.10025349884629088,0.0762240328301968,0.07490987378943796,0.062357906318388764,0.0821088821212143,0.07604568159203226,0.08960893566923377,0.10540454116548727,0.0786597026550276,0.0655091220303085,0.04602317376688707,0.030953737329934117,0.018547578063617225,0.010451954502055156,1
4975,0.003252193382437337,0.00182004565552929,0.0013863316268293224,0.00209386170530831,0.0024793184136519945,0.0030418560585215608,0.0056641134987814945,0.017890303442269617,0.05348085073343818,0.07029118715950192,0.06908445078507204,0.05941076426657461,0.0601140270190739,0.06294013367532586,0.06263355370693034,0.05711288542415322,0.06777171876168465,0.08358506994053493,0.0818344823631919,0.06616205875045739,0.0363022553932637,0.020387485289941245,0.009917471350876315,0.006829609692990526,1
4976,0.0018294892419155402,0.0016483448927027224,0.0008615076612262796,0.0012524045484103837,0.0009403691398264571,0.0025392446501928635,0.0035235816922165263,0.015655491707017015,0.05468579608641215,0.07067056186319676,0.06390415903101909,0.058266409029529447,0.05731844073786088,0.06599764759362405,0.05933101867121522,0.0545139041891598,0.06325149170609852,0.08057833384983326,0.08592907792413614,0.06768884023348513,0.03516777274331088,0.017936388063258823,0.008382894450133913,0.006030598298849286,1
4977,0.001881214021627878,0.0013688486472724225,0.001300363314353452,0.0011115181025287658,0.0017315530268785725,0.0022851254587810325,0.002523116550033985,0.017780690585017408,0.04969684275419656,0.06323334840745383,0.06701451028657177,0.06708697964839112,0.06043534041825146,0.06887650898953754,0.05805562784696599,0.06429044691723508,0.06717777623795952,0.07084322809403588,0.079645962160153,0.06352518480258436,0.03243503731810685,0.022562518743699793,0.019015685339954812,0.0077618371772789985,1
4978,0.0012860031532769937,0.0016560583772896632,0.0008796007701670343,0.0005346538346705938,0.0008293115714051424,0.002074401848036777,0.0020193405819451424,0.013379219831502233,0.03174321003346536,0.048638036177646386,0.04902697214782271,0.04293284995550435,0.04242139696494114,0.04366824826914911,0.038547909910168876,0.039308483743076154,0.04575184419515086,0.05993491641637522,0.05769622071972946,0.051107697549242756,0.027654704465786467,0.017712412728497103,0.007610966141822912,0.005727586661588907,1
4979,0.0011657740799149866,0.001642864386974839,0.0008321608830996918,0.000499296529859815,0.0005107740630475052,0.0021670741033160503,0.0018595833695127493,0.012308824575805316,0.029532486923866317,0.04624460735291875,0.04673252551470435,0.03907563840841765,0.039269597533218306,0.04058524332461828,0.03487845737483315,0.03570606644084189,0.04303303005713232,0.05857758501158958,0.05583024732926143,0.04843886653506598,0.026139796286078158,0.01709599194857339,0.006153695803712136,0.005503089683183701,1
4980,0.0009039813974676805,0.0009708464473135488,0.00029300127972524376,0.00011102010616804036,0.00022924305165454605,0.0014027250582175363,0.0014365963021038498,0.008243832490524901,0.020820518078109716,0.03238050037285586,0.03534398123941177,0.03062106883247622,0.029885443870204493,0.027070833649938012,0.02767872872077068,0.024520491644023534,0.03213906797156825,0.04503146798746989,0.037880307284467736,0.03148412342338849,0.0167456201029519,0.01109742414304711,0.003914424708436532,0.0033620625984422566,1
4981,0.0007937534681431652,0.00021597775124889806,0.00021016235780814006,0.0,0.0,0.0003239666268733471,0.001424861897804759,0.0038346041173074074,0.01429093088898506,0.020272828392935757,0.023258569806330075,0.02581232284446708,0.02172696336222963,0.015660411715196557,0.023422680669073964,0.016746682211971495,0.02378700096953248,0.02990527627619634,0.02157543682588796,0.01753798274438462,0.00832839257606799,0.004774550796094263,0.002542211535058182,0.0016967405117124562,1
4982,0.0011318653070814054,0.00021597775124889806,1.089075514973043e-06,0.0,0.0,0.0003239666268733471,0.00038092127570549706,0.001550481695114876,0.009452113298424188,0.014399200559106389,0.014895735814799064,0.019918494788287857,0.01688534284303345,0.010993645533495784,0.012578008637892005,0.010889876029225344,0.01360857209066099,0.01368791197995692,0.009908968730416893,0.010018810000076971,0.006132009468987743,0.0047546383950600735,0.002469305756242955,0.0017497338894934932,1
5073,0.012520485509341673,0.0033190394375707897,0.002651190202201363,0.0033564926053773164,0.00467693645764059,0.007186713251032883,0.007818631762372396,0.050376168020141894,0.12100993318628411,0.20139979540777353,0.23594987386202368,0.20714292527496317,0.19771245437935506,0.17434106553308687,0.17618150254983975,0.19791659302523645,0.20064163959371142,0.2277843092800662,0.20650622764645757,0.1877337609299641,0.14930095240853733,0.07254953766100036,0.04643620327121531,0.023293597536076495,1
5074,0.0055556043120170585,0.0013083095928548016,0.0022903350241206396,0.003284889468247981,0.0033590754067520942,0.004683004859004537,0.008857574380962617,0.03089041605830621,0.05525559674163621,0.09126966770575735,0.1066106474163173,0.09584347732821942,0.09330457796465981,0.0772914617892149,0.08949753266074692,0.08653671681487836,0.10698407371453332,0.11169181743602682,0.11825080321392782,0.08396478845143152,0.06404648044038765,0.03865837271301066,0.02488533542344916,0.008418072957054075,1
5075,0.0003082313043904992,0.0003361559063438666,0.0003785215931300289,0.0002033533792068057,0.00023143453973816828,0.00011037728672179751,0.0025432458047637196,0.012445413595078112,0.03174056386378351,0.03712516885645012,0.04060098091537311,0.04318247872956502,0.03840856850186708,0.028616983318068896,0.03859901949077738,0.04006354922311368,0.050690412527210287,0.04679593684102936,0.05891798117000358,0.044524171087719444,0.030211990025538357,0.021733269612949784,0.012804346929170042,0.0060285429815674346,1
5076,5.854040255271186e-05,0.0003545685988968749,0.00033505513137930415,5.951746168083547e-05,2.0490526645694203e-05,9.805586715191484e-05,0.0020369851525186664,0.01188880747532815,0.031602279444053784,0.03680612543238268,0.037869488619536915,0.04194525187436813,0.03750889015991044,0.02810359534995911,0.036690217810008786,0.03929101268845853,0.048152884391877676,0.04514057837061031,0.058300627104822894,0.0436833114713464,0.029310718407696702,0.021718922850378866,0.012386980506243681,0.0062982893887279815,1
5077,0.00041604523436965165,0.0004930909005195299,0.0005667956868945583,0.00015977142087456075,0.0001949291797686928,0.0005317787845321614,0.0020231057137897594,0.011913210339889348,0.032491702295200424,0.03891214440482817,0.04480686370244857,0.046961694754051896,0.0398404466261581,0.03653529886138214,0.041359998752563756,0.04283718273660047,0.053433564237089885,0.050224540770489386,0.0613846750365249,0.046961873155796446,0.029404763034535646,0.020157549863681967,0.013854795766713005,0.0053266082270752475,0
5078,0.000767531829523537,0.0007976163705056009,0.0008477658831539562,0.0002779383055829052,0.00023392687562306383,0.0008648116947304819,0.0029868444343499885,0.010918876246984593,0.026958353713626718,0.03553281146871535,0.04106782027533786,0.036890420277072754,0.0330990508874044,0.031002402338933997,0.03594092067224024,0.033396103662992664,0.041939638415569164,0.05160196058467643,0.047941166401547955,0.03814883135750171,0.021006112245783765,0.011203886320637424,0.006373822730101135,0.0033754760070578856,0
